ID;TIME
1068;13218681.32800 ns;
1069;13299304.06064 ns;
1070;13255769.38689 ns;
1071;13311078.77195 ns;
1072;13235536.40395 ns;
1073;13296303.33930 ns;
1074;13362948.78274 ns;
1075;13346500.69475 ns;
1076;13275817.96795 ns;
1077;13294887.72899 ns;
1078;13237501.49459 ns;
1079;13239521.53325 ns;
1080;13180184.17805 ns;
1081;13226032.25708 ns;
1082;13185300.86428 ns;
1083;13238125.48071 ns;
1084;13254774.73438 ns;
1085;13341143.72730 ns;
1086;13363465.66677 ns;
1087;13345801.27150 ns;
1088;13355390.16873 ns;
1089;13249605.89409 ns;
1090;13236077.50237 ns;
1091;13298942.70748 ns;
1092;13342157.93759 ns;
1093;13212074.52565 ns;
1094;13211853.80220 ns;
1095;13237716.63010 ns;
1096;13248729.51955 ns;
1097;13273254.03690 ns;
1098;13247469.44010 ns;
1099;13268379.49455 ns;
1100;13278895.05774 ns;
1101;13266883.79049 ns;
1102;13335498.98118 ns;
1103;13323687.94829 ns;
1104;13390203.00657 ns;
1105;13210355.30418 ns;
1106;13345351.44269 ns;
1107;13177645.39272 ns;
1108;13305340.89357 ns;
1109;13222848.99652 ns;
1110;13204848.39380 ns;
1111;13222197.07072 ns;
1112;13267989.27039 ns;
1113;13327262.36433 ns;
1114;13410479.76166 ns;
1115;13315109.53605 ns;
1116;13352447.18939 ns;
1117;13335770.92737 ns;
1118;13335437.51389 ns;
1119;13308636.84416 ns;
1120;13248614.03555 ns;
1121;13250459.91689 ns;
1122;13406441.54698 ns;
1123;13228406.19832 ns;
1124;13211763.46391 ns;
1125;13207946.90400 ns;
1126;13234892.86005 ns;
1127;13227045.53604 ns;
1128;13267107.30791 ns;
1129;13253247.36536 ns;
1130;13302717.35787 ns;
1131;13252214.52862 ns;
1132;13279613.10744 ns;
1133;13600470.49820 ns;
1134;13553964.90544 ns;
1135;13367270.11949 ns;
1136;13229307.71858 ns;
1137;13345390.55824 ns;
1138;13212513.17859 ns;
1139;13447807.17045 ns;
1140;13229111.20951 ns;
1141;13205213.47225 ns;
1142;13210148.55057 ns;
1143;13272921.55474 ns;
1144;13313085.77210 ns;
1145;13252818.02565 ns;
1146;13269049.11548 ns;
1147;13304656.37147 ns;
1148;13365389.77921 ns;
1149;13304672.20396 ns;
1150;13254017.56912 ns;
1151;13420664.70534 ns;
1152;13575613.49869 ns;
1153;13312580.99526 ns;
1154;13340201.22886 ns;
1155;13267851.43465 ns;
1156;13507269.32287 ns;
1157;13621219.43384 ns;
1158;13311915.09962 ns;
1159;13269255.86909 ns;
1160;13206917.79256 ns;
1161;13229460.45548 ns;
1162;13207999.05807 ns;
1163;13250353.74612 ns;
1164;13334267.77273 ns;
1165;13261108.65921 ns;
1166;13314976.35692 ns;
1167;13287801.29552 ns;
1168;13325829.05889 ns;
1169;13209896.16215 ns;
1170;13233617.87945 ns;
1171;13250390.99902 ns;
1172;13210318.05128 ns;
1173;13206801.37724 ns;
1174;13298491.01603 ns;
1175;13276075.01298 ns;
1176;13284804.29947 ns;
1177;13312892.98832 ns;
1178;13310919.51579 ns;
1179;13317209.66846 ns;
1180;13259882.10738 ns;
1181;13362897.56000 ns;
1182;13310476.20624 ns;
1183;13262600.63797 ns;
1184;13262405.99155 ns;
1185;14343390.24127 ns;
1186;13208114.54207 ns;
1187;13232707.04597 ns;
1188;13210860.08102 ns;
1189;13211345.30008 ns;
1190;13208233.75136 ns;
1191;13253163.54632 ns;
1192;13293233.70010 ns;
1193;13295461.42370 ns;
1194;13295083.30673 ns;
1195;13344493.69460 ns;
1196;13302193.95459 ns;
1197;13320703.05943 ns;
1198;13351694.68075 ns;
1199;13421703.13001 ns;
1200;13293815.77671 ns;
1201;13285703.02576 ns;
1202;13247066.17743 ns;
1203;13229636.47544 ns;
1204;13229499.57103 ns;
1205;13245793.05947 ns;
1206;13533899.56057 ns;
1207;13250004.50015 ns;
1208;13569012.28428 ns;
1209;13368910.17854 ns;
1210;13568378.98493 ns;
1211;13611086.64423 ns;
1212;13793835.41644 ns;
1213;13573269.35977 ns;
1214;13649409.63686 ns;
1215;13612174.42900 ns;
1216;13594093.73254 ns;
1217;13249174.69174 ns;
1218;13209206.05212 ns;
1219;13280339.53905 ns;
1220;13239894.06228 ns;
1221;13257278.12946 ns;
1222;13268001.37758 ns;
1223;13229385.01835 ns;
1224;13217308.55852 ns;
1225;13229905.62767 ns;
1226;13675490.39423 ns;
1227;13205945.49179 ns;
1228;13288630.17261 ns;
1229;13285984.28518 ns;
1230;13309930.45121 ns;
1231;13303797.69206 ns;
1232;13268795.79574 ns;
1233;13230701.90847 ns;
1234;13209165.07393 ns;
1235;13209178.11245 ns;
1236;13274569.06438 ns;
1237;13226682.32024 ns;
1238;13226089.06776 ns;
1239;13206662.61017 ns;
1240;13314975.42560 ns;
1241;13327285.64739 ns;
1242;13300941.32572 ns;
1243;13313740.49187 ns;
1244;13400183.99060 ns;
1245;13375254.34792 ns;
1246;13443723.32096 ns;
1247;13526144.43749 ns;
1248;13231473.04356 ns;
1249;13270994.64834 ns;
1250;13256913.05101 ns;
1251;13232500.29236 ns;
1252;13474097.47541 ns;
1253;13545726.42595 ns;
1254;13573826.29067 ns;
1255;13557609.17068 ns;
1256;13557394.03516 ns;
1257;13893957.24982 ns;
1258;13187711.12710 ns;
1259;13200961.05337 ns;
1260;13283899.98525 ns;
1261;13323613.44248 ns;
1262;13323534.28006 ns;
1263;13349200.59890 ns;
1264;13270067.98238 ns;
1265;13617402.87393 ns;
1266;13700406.99840 ns;
1267;13401991.68772 ns;
1268;13210910.37244 ns;
1269;13209313.15422 ns;
1270;13258188.96294 ns;
1271;13233209.02884 ns;
1272;13238780.20048 ns;
1273;13255373.57479 ns;
1274;13244862.66822 ns;
1275;13286720.03001 ns;
1276;13258308.17223 ns;
1277;13270306.40095 ns;
1278;13239127.58380 ns;
1279;13273099.43736 ns;
1280;13281011.95395 ns;
1281;13292185.03088 ns;
1282;13227983.37787 ns;
1283;13250642.45611 ns;
1284;13276511.80327 ns;
1285;13216810.30095 ns;
1286;13215556.74076 ns;
1287;13233708.21774 ns;
1288;13806759.37980 ns;
1289;13367909.00677 ns;
1290;13314454.81628 ns;
1291;13432273.64123 ns;
1292;13395514.33921 ns;
1293;13379470.44522 ns;
1294;13266993.68656 ns;
1295;13209756.46377 ns;
1296;13229903.76502 ns;
1297;13250850.14105 ns;
1298;13361854.47872 ns;
1299;13586378.65633 ns;
1300;13346234.33650 ns;
1301;13281804.50946 ns;
1302;13298676.34922 ns;
1303;13568936.84715 ns;
1304;13564174.99483 ns;
1305;13252194.03952 ns;
1306;13210094.53386 ns;
1307;13210518.28563 ns;
1308;13228369.87674 ns;
1309;13264534.99496 ns;
1310;13267353.17707 ns;
1311;13261504.47130 ns;
1312;13227797.11336 ns;
1313;13271219.09708 ns;
1314;13266757.13062 ns;
1315;13336722.73904 ns;
1316;13345780.78240 ns;
1317;13258161.95458 ns;
1318;13256762.17675 ns;
1319;13261904.00869 ns;
1320;13259578.49622 ns;
1321;13257429.93504 ns;
1322;13314264.82648 ns;
1323;13306416.57114 ns;
1324;13302329.92768 ns;
1325;13295047.91647 ns;
1326;13393884.52470 ns;
1327;13262832.53729 ns;
1328;13256648.55540 ns;
1329;13445791.78840 ns;
1330;13219736.51648 ns;
1331;13240763.91757 ns;
1332;13283365.40610 ns;
1333;13297715.22433 ns;
1334;13319860.21250 ns;
1335;13435952.36540 ns;
1336;13291808.77656 ns;
1337;13379716.31438 ns;
1338;13645267.11404 ns;
1339;13558725.82644 ns;
1340;13691172.93507 ns;
1341;13571105.89743 ns;
1342;13567405.75284 ns;
1343;13574053.53338 ns;
1344;13254482.29909 ns;
1345;13352972.45532 ns;
1346;13289782.21864 ns;
1347;13250567.95031 ns;
1348;13290534.72728 ns;
1349;13260711.91579 ns;
1350;13219720.68399 ns;
1351;13216498.30788 ns;
1352;13214566.74486 ns;
1353;13212503.86536 ns;
1354;13319986.87238 ns;
1355;13257334.00881 ns;
1356;13311607.76317 ns;
1357;13276733.45804 ns;
1358;13251932.33788 ns;
1359;13306606.56095 ns;
1360;13273623.77197 ns;
1361;13319499.79067 ns;
1362;13983085.75153 ns;
1363;13359706.84886 ns;
1364;13390158.30308 ns;
1365;13426257.29740 ns;
1366;13498808.25728 ns;
1367;13252734.20662 ns;
1368;13315793.12682 ns;
1369;13254695.57196 ns;
1370;13230742.88666 ns;
1371;13342688.79145 ns;
1372;13370377.01160 ns;
1373;13265036.97783 ns;
1374;13565885.83440 ns;
1375;13482660.98648 ns;
1376;13523088.76812 ns;
1377;13495940.71507 ns;
1378;13349230.40122 ns;
1379;13389839.79076 ns;
1380;13584816.82837 ns;
1381;13518073.59606 ns;
1382;13682966.12054 ns;
1383;13478703.79686 ns;
1384;13544274.49405 ns;
1385;13264634.64648 ns;
1386;14431287.53453 ns;
1387;13209336.43728 ns;
1388;13214640.31935 ns;
1389;13242700.13720 ns;
1390;13259219.93703 ns;
1391;13231175.02034 ns;
1392;13250773.77260 ns;
1393;13294111.93728 ns;
1394;13232817.87336 ns;
1395;13272690.58675 ns;
1396;13693168.75935 ns;
1397;13324284.92606 ns;
1398;13279112.98722 ns;
1399;13272305.01920 ns;
1400;13234660.96073 ns;
1401;13218491.33819 ns;
1402;13235735.70698 ns;
1403;13252341.18849 ns;
1404;13227147.98152 ns;
1405;13214676.64093 ns;
1406;13292892.83603 ns;
1407;13359957.37463 ns;
1408;13213299.21484 ns;
1409;13218454.08529 ns;
1410;13329031.87722 ns;
1411;13311542.57059 ns;
1412;13293230.90613 ns;
1413;13307688.75778 ns;
1414;13306771.40504 ns;
1415;13228436.00065 ns;
1416;13223270.88565 ns;
1417;13345661.57311 ns;
1418;13396191.41072 ns;
1419;13516970.91013 ns;
1420;13267982.75113 ns;
1421;13303726.91154 ns;
1422;13292684.21978 ns;
1423;13271386.73514 ns;
1424;13372653.16397 ns;
1425;13311648.74136 ns;
1426;13327168.30075 ns;
1427;13682626.18780 ns;
1428;13357616.96100 ns;
1429;13297635.13058 ns;
1430;13425629.58598 ns;
1431;13267983.68245 ns;
1432;13209553.43544 ns;
1433;13266961.09027 ns;
1434;13259024.35929 ns;
1435;13233064.67384 ns;
1436;13266814.87262 ns;
1437;13322822.74961 ns;
1438;13230341.48663 ns;
1439;13206472.62037 ns;
1440;13242928.31123 ns;
1441;13401946.98423 ns;
1442;13483894.05757 ns;
1443;13824320.39827 ns;
1444;13572264.46271 ns;
1445;13405092.99189 ns;
1446;13374299.74228 ns;
1447;13259857.89299 ns;
1448;13427166.26823 ns;
1449;13209068.21638 ns;
1450;13209197.67022 ns;
1451;13288372.19626 ns;
1452;13248290.86661 ns;
1453;13216342.77701 ns;
1454;13236066.32650 ns;
1455;13698961.58576 ns;
1456;13434414.75183 ns;
1457;13339520.43205 ns;
1458;13595473.02127 ns;
1459;13408981.26364 ns;
1460;13345706.27660 ns;
1461;13414477.92947 ns;
1462;13299442.82770 ns;
1463;13240323.40199 ns;
1464;13214521.11006 ns;
1465;13512406.49819 ns;
1466;13641246.59449 ns;
1467;13514026.99947 ns;
1468;13288488.61158 ns;
1469;13260343.11205 ns;
1470;13245121.57589 ns;
1471;13286064.37892 ns;
1472;13272331.09623 ns;
1473;13315894.64098 ns;
1474;13329486.36264 ns;
1475;13280024.75202 ns;
1476;13265907.76443 ns;
1477;13394584.87928 ns;
1478;13402123.00420 ns;
1479;13586641.28929 ns;
1480;13402392.15642 ns;
1481;13380954.97340 ns;
1482;13562597.33438 ns;
1483;13534913.77085 ns;
1484;13255821.54095 ns;
1485;13254460.87867 ns;
1486;13234309.85212 ns;
1487;13206670.06075 ns;
1488;13249236.15903 ns;
1489;13250699.26679 ns;
1490;13472852.29713 ns;
1491;13416778.29623 ns;
1492;13532260.43284 ns;
1493;13467043.63823 ns;
1494;13365971.85582 ns;
1495;13272322.71433 ns;
1496;13355491.68289 ns;
1497;13318792.91683 ns;
1498;13282936.99771 ns;
1499;13317805.71491 ns;
1500;13220943.51053 ns;
1501;13216152.78721 ns;
1502;13260499.57424 ns;
1503;13240794.65121 ns;
1504;13281121.85001 ns;
1505;13577908.27751 ns;
1506;13334733.43402 ns;
1507;13229809.70144 ns;
1508;13291161.50737 ns;
1509;13291930.77981 ns;
1510;13423323.63129 ns;
1511;13275349.51270 ns;
1512;13342291.11671 ns;
1513;13238121.75542 ns;
1514;13217416.59194 ns;
1515;13337844.05142 ns;
1516;13279500.41741 ns;
1517;13240649.36489 ns;
1518;13347074.38946 ns;
1519;13332271.94846 ns;
1520;13332126.66214 ns;
1521;13284337.70686 ns;
1522;13567028.56719 ns;
1523;13495635.24127 ns;
1524;13463042.67645 ns;
1525;13597848.82516 ns;
1526;13278293.42335 ns;
1527;13438830.15215 ns;
1528;13300867.75124 ns;
1529;13300773.68766 ns;
1530;13300954.36424 ns;
1531;13266718.01507 ns;
1532;13275075.70386 ns;
1533;13309162.11009 ns;
1534;13614054.76928 ns;
1535;13324092.14228 ns;
1536;13221150.26414 ns;
1537;13296323.82840 ns;
1538;13231099.58321 ns;
1539;13233203.44090 ns;
1540;13257611.54294 ns;
1541;13705137.18575 ns;
1542;13288887.21764 ns;
1543;13278168.62613 ns;
1544;13257288.37401 ns;
1545;13297372.49762 ns;
1546;13302899.89710 ns;
1547;13270345.51650 ns;
1548;13220606.37176 ns;
1549;13269796.03618 ns;
1550;13241227.71621 ns;
1551;13278839.17838 ns;
1552;13234077.02148 ns;
1553;13258087.44878 ns;
1554;13272648.67723 ns;
1555;13306318.78227 ns;
1556;13348205.01506 ns;
1557;13288259.50623 ns;
1558;13458365.57448 ns;
1559;13311433.60585 ns;
1560;13365824.70685 ns;
1561;13298647.47822 ns;
1562;13209714.55425 ns;
1563;13210397.21370 ns;
1564;13213858.93971 ns;
1565;13245987.70589 ns;
1566;13305748.81285 ns;
1567;13451113.36559 ns;
1568;13352673.50078 ns;
1569;13292124.49491 ns;
1570;13288868.59119 ns;
1571;13535692.35653 ns;
1572;13618957.25131 ns;
1573;13249251.06019 ns;
1574;13346754.94581 ns;
1575;13257093.72759 ns;
1576;13270554.13276 ns;
1577;13292241.84155 ns;
1578;13990757.05558 ns;
1579;13239424.67570 ns;
1580;13322737.99926 ns;
1581;13233174.56990 ns;
1582;13275265.69366 ns;
1583;13227941.46836 ns;
1584;13251834.54901 ns;
1585;13261861.16785 ns;
1586;13370733.70814 ns;
1587;13382389.21016 ns;
1588;13351507.48491 ns;
1589;13412761.50197 ns;
1590;13411444.61185 ns;
1591;13575448.65459 ns;
1592;13564498.16376 ns;
1593;13269613.49696 ns;
1594;13241586.27540 ns;
1595;13320380.82182 ns;
1596;13208265.41632 ns;
1597;13250081.79992 ns;
1598;13213259.16797 ns;
1599;13288558.46077 ns;
1600;13207524.08355 ns;
1601;13230553.82818 ns;
1602;13228650.20484 ns;
1603;13239677.06412 ns;
1604;13280321.84392 ns;
1605;13266086.57837 ns;
1606;13322153.12868 ns;
1607;13396618.88778 ns;
1608;13302012.34668 ns;
1609;13306386.76882 ns;
1610;13262329.62310 ns;
1611;13381444.84907 ns;
1612;13387068.17478 ns;
1613;13301617.46591 ns;
1614;13324578.29267 ns;
1615;13299994.17067 ns;
1616;13251105.32343 ns;
1617;13234185.05490 ns;
1618;13210484.75802 ns;
1619;13236160.39008 ns;
1620;13254866.93531 ns;
1621;13262151.74049 ns;
1622;13246744.87114 ns;
1623;13238678.68632 ns;
1624;13243625.87184 ns;
1625;13211449.60821 ns;
1626;13223264.36639 ns;
1627;13210054.48699 ns;
1628;13380340.30050 ns;
1629;13449547.81234 ns;
1630;13331428.17020 ns;
1631;13370417.98979 ns;
1632;13250964.69373 ns;
1633;13239050.28403 ns;
1634;13570843.26446 ns;
1635;13215848.24473 ns;
1636;13244000.26351 ns;
1637;13231052.08576 ns;
1638;13289405.96431 ns;
1639;13260562.90418 ns;
1640;13272422.36584 ns;
1641;13291777.11159 ns;
1642;13384240.67944 ns;
1643;13441700.48833 ns;
1644;13303816.31851 ns;
1645;13366728.08975 ns;
1646;13414967.80515 ns;
1647;13270169.49654 ns;
1648;13237833.97675 ns;
1649;13232712.63391 ns;
1650;13216993.77149 ns;
1651;13234002.51567 ns;
1652;13236694.96924 ns;
1653;13284053.65348 ns;
1654;13276119.71647 ns;
1655;13288577.08722 ns;
1656;13297278.43404 ns;
1657;13247529.04475 ns;
1658;13302205.13046 ns;
1659;13375933.28208 ns;
1660;13233693.31658 ns;
1661;13358624.65203 ns;
1662;13226230.62879 ns;
1663;13337389.56600 ns;
1664;13259392.23170 ns;
1665;13248615.89819 ns;
1666;13247949.07123 ns;
1667;13241338.54359 ns;
1668;13236250.72837 ns;
1669;13311166.31627 ns;
1670;13237884.26816 ns;
1671;13207277.28307 ns;
1672;13276202.60417 ns;
1673;13411819.00352 ns;
1674;13311798.68430 ns;
1675;13250462.71086 ns;
1676;13375332.57902 ns;
1677;13242307.11907 ns;
1678;13668406.75473 ns;
1679;13274801.89502 ns;
1680;13288567.77400 ns;
1681;13464273.88489 ns;
1682;13253907.67306 ns;
1683;13249206.35670 ns;
1684;13299066.57338 ns;
1685;13238046.31829 ns;
1686;13272832.14778 ns;
1687;13227050.19265 ns;
1688;13270331.54666 ns;
1689;13279210.77609 ns;
1690;13266193.68047 ns;
1691;13236606.49359 ns;
1692;13297405.09391 ns;
1693;13235271.90834 ns;
1694;13452324.08494 ns;
1695;13280761.42818 ns;
1696;13256779.87188 ns;
1697;13244125.99206 ns;
1698;13267571.10655 ns;
1699;13241209.08976 ns;
1700;13557373.54606 ns;
1701;13585513.45766 ns;
1702;13235270.97702 ns;
1703;13251713.47708 ns;
1704;13321469.53791 ns;
1705;13290991.07534 ns;
1706;13274746.01567 ns;
1707;13276964.42604 ns;
1708;13348625.97287 ns;
1709;13344341.88902 ns;
1710;13274133.20541 ns;
1711;13263590.63387 ns;
1712;13519409.11263 ns;
1713;13319983.14708 ns;
1714;13238482.17726 ns;
1715;13291669.07817 ns;
1716;13231820.42688 ns;
1717;13248045.92878 ns;
1718;13229530.30467 ns;
1719;13214866.63073 ns;
1720;13234894.72270 ns;
1721;13235234.65544 ns;
1722;13242816.55252 ns;
1723;13264733.36667 ns;
1724;13270140.62554 ns;
1725;13287924.23010 ns;
1726;13198202.47591 ns;
1727;13195316.30725 ns;
1728;13269321.06167 ns;
1729;13364629.81999 ns;
1730;13258857.65254 ns;
1731;13351790.60698 ns;
1732;13305531.81469 ns;
1733;13218918.81526 ns;
1734;13283521.86829 ns;
1735;13264136.38890 ns;
1736;13313206.84403 ns;
1737;13229114.00348 ns;
1738;13253504.41039 ns;
1739;13250852.00369 ns;
1740;13230940.32705 ns;
1741;13253887.18396 ns;
1742;13277619.14581 ns;
1743;14452314.93562 ns;
1744;13275796.54753 ns;
1745;13349526.56180 ns;
1746;13302478.93929 ns;
1747;13268426.99200 ns;
1748;13417254.20207 ns;
1749;13271076.60472 ns;
1750;13255897.90940 ns;
1751;13311766.08801 ns;
1752;13260855.33947 ns;
1753;13206954.11414 ns;
1754;13248956.76225 ns;
1755;13225594.53547 ns;
1756;13245069.42183 ns;
1757;13381774.53727 ns;
1758;13239229.09796 ns;
1759;13243205.84536 ns;
1760;13259924.94822 ns;
1761;13217469.67733 ns;
1762;13228505.84984 ns;
1763;13205630.70476 ns;
1764;13208469.37597 ns;
1765;13247673.39975 ns;
1766;13392417.69165 ns;
1767;13298487.29074 ns;
1768;13340981.67717 ns;
1769;13359305.44883 ns;
1770;13324104.24948 ns;
1771;13333938.08454 ns;
1772;13334707.35699 ns;
1773;13265704.73611 ns;
1774;14377247.54214 ns;
1775;13238842.59909 ns;
1776;13254313.72970 ns;
1777;13212852.18000 ns;
1778;13206966.22133 ns;
1779;13258723.54209 ns;
1780;13214969.07622 ns;
1781;13694575.98776 ns;
1782;13280641.28757 ns;
1783;13236279.59937 ns;
1784;13211271.72559 ns;
1785;13332631.43897 ns;
1786;13226256.70582 ns;
1787;13238655.40326 ns;
1788;13271873.81685 ns;
1789;13231760.82224 ns;
1790;13371807.52307 ns;
1791;13220264.57638 ns;
1792;13220066.20467 ns;
1793;13226138.42785 ns;
1794;13206538.74427 ns;
1795;13206039.55537 ns;
1796;13206261.21014 ns;
1797;13397599.57045 ns;
1798;13284210.11567 ns;
1799;13230002.48522 ns;
1800;13274782.33725 ns;
1801;13246747.66511 ns;
1802;13271456.58433 ns;
1803;13537212.27497 ns;
1804;13321072.79450 ns;
1805;13261235.31908 ns;
1806;13333738.78151 ns;
1807;13264148.49609 ns;
1808;13216450.81043 ns;
1809;13573348.52219 ns;
1810;13644021.00444 ns;
1811;13254605.23367 ns;
1812;13219789.60186 ns;
1813;13221244.32772 ns;
1814;13251421.04179 ns;
1815;13267199.50885 ns;
1816;13289634.13835 ns;
1817;13261718.67549 ns;
1818;13593202.45683 ns;
1819;13251455.50072 ns;
1820;13567604.12455 ns;
1821;13471065.08911 ns;
1822;13243741.35584 ns;
1823;13224321.41751 ns;
1824;13361800.46201 ns;
1825;13229093.51438 ns;
1826;13231869.78698 ns;
1827;13251823.37314 ns;
1828;13262365.94468 ns;
1829;13356785.28994 ns;
1830;13306436.12891 ns;
1831;13336732.05227 ns;
1832;13298978.09774 ns;
1833;13291187.58440 ns;
1834;13576831.66862 ns;
1835;13304749.50373 ns;
1836;13443879.78315 ns;
1837;13301018.62550 ns;
1838;13259436.93519 ns;
1839;13239807.44928 ns;
1840;13289491.64599 ns;
1841;13351152.65101 ns;
1842;13290544.97182 ns;
1843;13250986.11414 ns;
1844;13269530.60925 ns;
1845;13273418.88100 ns;
1846;13259065.33748 ns;
1847;13230257.66760 ns;
1848;13320068.82876 ns;
1849;13299205.34045 ns;
1850;13269120.82732 ns;
1851;13234778.30738 ns;
1852;13440624.81076 ns;
1853;13299281.70890 ns;
1854;13240309.43215 ns;
1855;13357989.49003 ns;
1856;13374554.92467 ns;
1857;13213731.34851 ns;
1858;13240779.75005 ns;
1859;13432260.60271 ns;
1860;13392179.27307 ns;
1861;13653767.29518 ns;
1862;13348049.48419 ns;
1863;13337148.35346 ns;
1864;13317961.24578 ns;
1865;13357458.63616 ns;
1866;13269897.55034 ns;
1867;13251099.73550 ns;
1868;13309236.61590 ns;
1869;13269049.11548 ns;
1870;13241424.22527 ns;
1871;13237545.26675 ns;
1872;13265874.23682 ns;
1873;13306875.71317 ns;
1874;13445753.60417 ns;
1875;13254178.68793 ns;
1876;13340287.84186 ns;
1877;13232099.82365 ns;
1878;13229433.44712 ns;
1879;13257619.92484 ns;
1880;13242949.73165 ns;
1881;13237191.36417 ns;
1882;13207973.91236 ns;
1883;13297845.60949 ns;
1884;13254372.40303 ns;
1885;13241442.85172 ns;
1886;13268760.40548 ns;
1887;13233233.24323 ns;
1888;13230092.82351 ns;
1889;13213627.04039 ns;
1890;13442012.48139 ns;
1891;13332919.21765 ns;
1892;13271067.29150 ns;
1893;13307739.98052 ns;
1894;13970897.53300 ns;
1895;13238867.74480 ns;
1896;13301330.61856 ns;
1897;13273996.30100 ns;
1898;13249113.22445 ns;
1899;13294838.36889 ns;
1900;13264187.61164 ns;
1901;13248564.67545 ns;
1902;13210553.67589 ns;
1903;13263200.40971 ns;
1904;13262699.35817 ns;
1905;13218014.50104 ns;
1906;13271010.48082 ns;
1907;13364654.03438 ns;
1908;13280998.91543 ns;
1909;13265973.88834 ns;
1910;13265431.85860 ns;
1911;13278923.92874 ns;
1912;13271692.20895 ns;
1913;13233798.55603 ns;
1914;13271837.49527 ns;
1915;13220791.70495 ns;
1916;13271955.77323 ns;
1917;13622429.22187 ns;
1918;13589551.67234 ns;
1919;13210960.66386 ns;
1920;13222388.92317 ns;
