ID;HW;LENGTH;TIME
8698;729;175;13208165.29915 ns;
8699;452;106;13207294.04688 ns;
8700;24;6;13229030.18445 ns;
8701;305;78;13187129.98182 ns;
8702;121;32;13287825.04424 ns;
8703;512;122;13130513.95118 ns;
8704;113;26;13177543.41289 ns;
8705;570;142;13192084.15225 ns;
8706;528;127;13170267.92094 ns;
8707;638;164;13147089.16470 ns;
8708;485;127;13130033.85440 ns;
8709;484;125;13182665.22139 ns;
8710;70;20;13128111.13894 ns;
8711;107;29;13134160.07906 ns;
8712;358;97;13160041.06775 ns;
8713;150;37;13224147.72585 ns;
8714;703;180;13253835.96122 ns;
8715;42;11;13225852.97748 ns;
8716;710;172;13149269.85651 ns;
8717;47;14;13226448.09261 ns;
8718;509;122;13175297.06284 ns;
8719;162;40;13193569.61176 ns;
8720;89;19;13175284.95565 ns;
8721;194;48;13186777.94188 ns;
8722;532;134;13188272.24895 ns;
8723;73;19;13131688.81461 ns;
8724;199;47;13220984.02306 ns;
8725;124;33;13299676.12401 ns;
8726;65;18;13180036.09776 ns;
8727;45;11;13189955.14885 ns;
8728;395;95;13333952.98570 ns;
8729;187;52;13254319.78330 ns;
8730;696;171;13268518.72727 ns;
8731;462;117;13462532.77734 ns;
8732;432;113;13336135.07450 ns;
8733;223;54;13226173.35245 ns;
8734;297;76;13234906.82989 ns;
8735;670;165;13272054.95909 ns;
8736;399;103;13237761.33358 ns;
8737;311;76;13297823.25774 ns;
8738;524;137;13276851.27035 ns;
8739;512;131;13311279.93762 ns;
8740;41;10;13189760.96809 ns;
8741;318;77;13230931.01382 ns;
8742;34;9;13228400.14473 ns;
8743;356;86;13386857.69588 ns;
8744;85;19;13381266.03514 ns;
8745;221;61;13321215.75251 ns;
8746;205;52;13598660.93844 ns;
8747;202;52;13149858.91804 ns;
8748;471;121;13224446.21474 ns;
8749;225;57;13210589.99747 ns;
8750;543;135;13355273.28774 ns;
8751;666;162;13342942.11119 ns;
8752;693;173;13238735.03134 ns;
8753;480;121;13283338.86340 ns;
8754;106;26;13141961.76827 ns;
8755;407;107;13175360.85844 ns;
8756;583;147;13154183.04875 ns;
8757;551;139;13270783.70377 ns;
8758;724;181;13270122.93041 ns;
8759;748;183;13281288.09109 ns;
8760;48;11;13357091.22941 ns;
8761;339;88;13243173.24907 ns;
8762;634;158;13184552.08093 ns;
8763;0;0;13131707.90672 ns;
8764;25;8;13206343.16653 ns;
8765;507;122;13144057.24406 ns;
8766;522;135;13157375.15688 ns;
8767;71;18;13174840.71478 ns;
8768;127;32;13234398.79343 ns;
8769;503;128;13154568.15064 ns;
8770;397;97;13155297.37622 ns;
8771;519;124;13129775.87804 ns;
8772;600;150;13131760.06079 ns;
8773;283;76;13228300.02755 ns;
8774;531;138;13194489.29280 ns;
8775;381;102;13236580.88222 ns;
8776;226;58;13131090.90552 ns;
8777;449;118;13169021.34567 ns;
8778;687;167;13182315.04411 ns;
8779;295;72;13191427.10418 ns;
8780;688;170;13182031.92204 ns;
8781;236;62;13169732.87612 ns;
8782;205;51;13169074.43106 ns;
8783;98;26;13180674.98505 ns;
8784;468;124;13165885.11690 ns;
8785;541;135;13260635.08168 ns;
8786;344;88;13170121.23764 ns;
8787;713;186;13308763.96969 ns;
8788;51;14;13207138.05035 ns;
8789;286;75;13147395.56983 ns;
8790;584;150;13306209.81753 ns;
8791;519;126;13174911.02964 ns;
8792;266;70;13187638.01828 ns;
8793;428;103;13217831.03049 ns;
8794;204;53;13175013.94078 ns;
8795;0;0;13176879.84556 ns;
8796;127;31;13131070.88208 ns;
8797;83;23;13230503.07110 ns;
8798;476;118;13177076.82028 ns;
8799;36;8;13295080.97842 ns;
8800;461;118;13128282.96795 ns;
8801;475;114;13179698.02767 ns;
8802;341;85;13133388.01265 ns;
8803;238;59;13131133.28069 ns;
8804;372;90;13134303.03708 ns;
8805;43;12;13203884.94059 ns;
8806;645;166;13149367.17972 ns;
8807;686;174;13147869.14736 ns;
8808;192;46;13206991.83270 ns;
8809;743;187;13133970.08926 ns;
8810;115;27;13131754.00719 ns;
8811;233;56;13130126.05533 ns;
8812;143;40;13184417.03916 ns;
8813;184;48;13154760.00309 ns;
8814;4;1;13150896.41139 ns;
8815;739;189;13220858.29452 ns;
8816;711;177;13191323.26171 ns;
8817;610;156;13170356.86225 ns;
8818;309;78;13258416.20564 ns;
8819;591;152;13239182.99749 ns;
8820;219;59;13513529.20756 ns;
8821;192;46;13183207.25113 ns;
8822;142;36;13184319.71595 ns;
8823;420;102;13187149.07393 ns;
8824;235;61;13170387.13023 ns;
8825;356;90;13167475.35020 ns;
8826;651;163;13166212.94245 ns;
8827;178;44;13254688.12138 ns;
8828;276;68;13190255.96604 ns;
8829;364;89;13173825.10751 ns;
8830;439;112;13180176.72747 ns;
8831;73;18;13175173.66260 ns;
8832;154;39;13196391.98482 ns;
8833;366;96;13169875.36848 ns;
8834;23;7;13217443.13464 ns;
8835;772;185;13164622.24349 ns;
8836;59;16;13187253.84772 ns;
8837;547;133;13191879.26129 ns;
8838;299;73;13188681.09956 ns;
8839;78;18;13135473.24389 ns;
8840;458;122;13170898.89199 ns;
8841;35;7;13218883.89066 ns;
8842;83;21;13221002.18385 ns;
8843;591;141;13146678.91711 ns;
8844;300;78;13144609.98401 ns;
8845;138;39;13146416.28414 ns;
8846;753;183;13170063.96130 ns;
8847;535;137;13143653.05007 ns;
8848;50;12;13151573.01724 ns;
8849;128;30;13191321.39906 ns;
8850;316;82;13131557.03247 ns;
8851;103;22;13135273.94086 ns;
8852;735;187;13131716.28863 ns;
8853;82;22;13135902.11794 ns;
8854;451;111;13144030.23571 ns;
8855;625;157;13133473.69432 ns;
8856;534;138;13197795.95360 ns;
8857;222;55;13133884.87324 ns;
8858;682;170;13167624.82747 ns;
8859;31;7;13178126.88649 ns;
8860;467;114;13151296.88010 ns;
8861;271;68;13376184.27351 ns;
8862;0;0;13151952.06553 ns;
8863;296;72;13185899.70469 ns;
8864;403;105;13148701.28408 ns;
8865;537;139;13147395.10417 ns;
8866;71;21;13134377.07722 ns;
8867;41;9;13144241.18027 ns;
8868;354;92;13132514.89773 ns;
8869;597;144;13143722.89926 ns;
8870;595;154;13134280.21967 ns;
8871;665;166;13204247.22508 ns;
8872;577;149;13194674.16033 ns;
8873;314;81;13189414.05043 ns;
8874;733;183;13298598.11813 ns;
8875;400;106;13145398.81423 ns;
8876;726;178;13137639.96586 ns;
8877;70;18;13133725.15142 ns;
8878;121;28;13248336.03576 ns;
8879;294;72;13146349.22892 ns;
8880;138;39;13169106.09603 ns;
8881;390;95;13197991.99700 ns;
8882;676;162;13141718.69308 ns;
8883;670;169;13149284.75767 ns;
8884;681;173;13144978.32209 ns;
8885;201;52;13135406.18867 ns;
8886;44;10;13177645.85838 ns;
8887;439;115;13190567.02778 ns;
8888;291;73;13228335.88347 ns;
8889;600;151;13138750.10237 ns;
8890;12;4;13145484.03025 ns;
8891;504;133;13167351.94996 ns;
8892;44;11;13180234.00381 ns;
8893;335;78;13521491.08425 ns;
8894;175;43;13140187.13310 ns;
8895;716;175;13139437.41843 ns;
8896;112;28;13127511.83286 ns;
8897;499;125;13131938.40906 ns;
8898;14;3;13148687.77990 ns;
8899;534;134;13146633.74797 ns;
8900;283;66;13237281.23680 ns;
8901;675;164;13145304.75065 ns;
8902;355;88;13132463.67499 ns;
8903;227;55;13164361.93883 ns;
8904;466;122;13136437.62842 ns;
8905;226;54;13130656.90920 ns;
8906;208;57;13131806.16125 ns;
8907;641;167;13205137.10380 ns;
8908;651;158;13205158.98988 ns;
8909;449;116;13130874.37302 ns;
8910;4;1;13142887.03725 ns;
8911;52;11;13152135.07041 ns;
8912;13;3;13145249.80262 ns;
8913;449;113;13131496.03084 ns;
8914;40;12;13147342.95011 ns;
8915;358;95;13182600.96014 ns;
8916;503;123;13132020.83111 ns;
8917;369;93;13129729.31191 ns;
8918;229;56;13163749.12858 ns;
8919;74;20;13129748.86969 ns;
8920;155;36;13258895.37111 ns;
8921;48;13;13144557.36428 ns;
8922;501;133;13195883.01703 ns;
8923;83;20;13131645.97377 ns;
8924;649;162;13143720.10529 ns;
8925;316;77;13145982.28782 ns;
8926;243;62;13133869.97208 ns;
8927;397;100;13146247.24910 ns;
8928;21;5;13146478.68276 ns;
8929;430;108;13143652.11874 ns;
8930;742;187;13181122.95121 ns;
8931;530;144;13149280.10106 ns;
8932;361;92;13154065.23645 ns;
8933;371;91;13133246.91728 ns;
8934;401;97;13268241.19315 ns;
8935;684;174;13175098.22547 ns;
8936;224;57;13135928.19497 ns;
8937;650;162;13284489.97810 ns;
8938;168;42;13184704.81783 ns;
8939;431;109;13147045.85820 ns;
8940;373;90;13135209.21394 ns;
8941;168;46;13169257.90161 ns;
8942;297;71;13147001.15472 ns;
8943;4;1;13148049.82394 ns;
8944;61;17;13208333.86853 ns;
8945;692;171;13149321.07925 ns;
8946;564;137;13272656.12781 ns;
8947;531;136;13149221.89340 ns;
8948;723;177;13180539.01196 ns;
8949;483;118;13135186.86220 ns;
8950;324;81;13131833.63527 ns;
8951;55;13;13170295.86062 ns;
8952;170;42;13330664.02003 ns;
8953;283;68;13151241.00074 ns;
8954;58;14;13147181.83130 ns;
8955;365;89;13241582.08445 ns;
8956;123;35;13188207.98770 ns;
8957;224;56;13133157.04465 ns;
8958;668;170;13145001.13949 ns;
8959;405;103;13175344.09463 ns;
8960;558;134;13159868.30741 ns;
8961;58;15;13177216.98433 ns;
8962;636;159;13204284.94364 ns;
8963;199;48;13149854.72709 ns;
8964;503;124;13135936.11121 ns;
8965;183;47;13208685.90847 ns;
8966;670;162;13249078.76551 ns;
8967;526;134;13454305.93938 ns;
8968;357;90;13134985.23086 ns;
8969;188;48;13140354.30551 ns;
8970;357;87;13128324.87747 ns;
8971;280;71;13145610.22446 ns;
8972;213;53;13131074.14171 ns;
8973;425;102;13166522.14155 ns;
8974;77;19;13246037.99731 ns;
8975;565;144;13202641.15930 ns;
8976;725;184;13215288.05420 ns;
8977;446;114;13171356.17137 ns;
8978;427;106;13185672.92765 ns;
8979;526;137;13144998.81119 ns;
8980;466;116;13134066.94680 ns;
8981;604;140;13235251.41925 ns;
8982;266;68;13184482.23174 ns;
8983;713;174;13186571.18827 ns;
8984;92;24;13178676.83247 ns;
8985;219;54;13169769.19770 ns;
8986;0;0;13151186.98403 ns;
8987;269;67;13186169.78824 ns;
8988;709;174;13187073.63680 ns;
8989;110;30;13229391.07195 ns;
8990;428;111;13225120.02662 ns;
8991;423;106;13185370.71347 ns;
8992;37;9;13146077.28273 ns;
8993;429;106;13186866.88319 ns;
8994;106;27;13208477.75787 ns;
8995;181;42;13247456.86725 ns;
8996;28;6;13340691.10453 ns;
8997;351;86;13210690.11465 ns;
8998;676;167;13228419.70250 ns;
8999;400;95;13167304.45251 ns;
9000;299;77;13210843.78287 ns;
9001;254;63;13168096.07670 ns;
9002;42;11;13182580.93670 ns;
9003;8;2;13234279.11848 ns;
9004;651;163;13182497.11767 ns;
9005;149;37;13204681.22140 ns;
9006;130;33;13160867.15087 ns;
9007;682;168;13146501.96582 ns;
9008;316;76;20992197.09635 ns;
9009;136;35;27995965.90921 ns;
9010;420;109;13280005.65991 ns;
9011;240;55;13265285.17529 ns;
9012;238;60;13485446.10664 ns;
9013;765;188;13553200.75527 ns;
9014;372;93;13561548.19950 ns;
9015;731;182;13504308.18275 ns;
9016;573;139;13516636.09967 ns;
9017;190;42;13261469.08104 ns;
9018;216;53;13319116.08577 ns;
9019;584;146;13235399.03387 ns;
9020;597;151;13183486.18224 ns;
9021;291;75;13188823.12626 ns;
9022;444;108;13258686.75485 ns;
9023;703;182;13319372.19948 ns;
9024;411;108;13169464.18956 ns;
9025;136;31;13223712.79821 ns;
9026;454;114;13280621.72979 ns;
9027;391;93;13154515.99658 ns;
9028;302;80;13181556.94753 ns;
9029;511;126;13227677.90407 ns;
9030;674;161;13225870.20695 ns;
9031;500;122;13301157.85822 ns;
9032;677;168;13198311.90631 ns;
9033;719;175;13295652.81048 ns;
9034;466;113;13204423.24504 ns;
9035;133;32;13187305.07046 ns;
9036;610;159;13225893.02436 ns;
9037;448;119;13260039.96655 ns;
9038;118;28;13329630.25197 ns;
9039;450;114;13183691.07321 ns;
9040;81;20;13201415.07313 ns;
9041;724;185;13177623.97230 ns;
9042;545;132;13217170.72278 ns;
9043;433;108;13251780.06664 ns;
9044;607;151;13235301.24500 ns;
9045;319;77;13399681.07641 ns;
9046;181;42;13148555.06644 ns;
9047;185;47;13242245.18612 ns;
9048;646;164;13192979.15325 ns;
9049;101;26;13174536.17230 ns;
9050;576;135;13248107.86173 ns;
9051;412;97;13191013.13129 ns;
9052;331;84;13249092.73535 ns;
9053;80;22;13308938.12701 ns;
9054;647;173;13172592.03643 ns;
9055;105;28;13234312.64609 ns;
9056;469;120;13189125.80609 ns;
9057;588;149;13167051.13277 ns;
9058;671;159;13188798.91187 ns;
9059;434;103;13198501.89611 ns;
9060;715;172;13333803.04277 ns;
9061;179;49;13222269.71388 ns;
9062;597;153;13181102.92777 ns;
9063;433;119;13156624.97655 ns;
9064;327;90;13230196.66597 ns;
9065;108;26;13214148.58103 ns;
9066;706;179;13251091.81926 ns;
9067;422;104;13336779.08406 ns;
9068;314;77;13168191.07160 ns;
9069;594;146;13236635.36459 ns;
9070;554;141;13142797.16462 ns;
9071;81;19;13178075.19808 ns;
9072;276;69;13176758.77362 ns;
9073;12;4;13816596.00884 ns;
9074;195;51;13559487.64831 ns;
9075;136;34;13842115.64437 ns;
9076;173;40;13913616.07239 ns;
9077;570;134;13849161.09964 ns;
9078;134;33;13915671.96697 ns;
9079;660;162;13571625.10976 ns;
9080;461;121;13257711.66012 ns;
9081;142;36;13337497.13376 ns;
9082;726;183;13239944.81936 ns;
9083;403;103;13224096.03745 ns;
9084;530;133;13257409.91160 ns;
9085;73;17;13211224.69380 ns;
9086;134;32;13209821.19069 ns;
9087;184;47;13236236.75853 ns;
9088;677;168;13211697.80567 ns;
9089;640;162;13295406.94132 ns;
9090;46;12;13202568.98180 ns;
9091;151;36;13218919.28092 ns;
9092;245;61;13304112.01343 ns;
9093;570;155;13211799.78549 ns;
9094;557;136;13212163.00130 ns;
9095;526;125;13272018.17185 ns;
9096;416;99;13231584.33661 ns;
9097;264;68;13190369.12173 ns;
9098;374;92;13221272.73306 ns;
9099;503;116;13251741.88241 ns;
9100;622;159;13162144.92545 ns;
9101;721;178;13199679.08785 ns;
9102;208;55;13202995.99320 ns;
9103;456;111;13207573.44365 ns;
9104;595;156;13258181.04669 ns;
9105;240;64;13187760.95286 ns;
9106;544;134;13368912.97251 ns;
9107;724;187;13324086.08869 ns;
9108;202;52;13230689.80128 ns;
9109;751;189;13293864.20548 ns;
9110;147;34;13429984.91600 ns;
9111;455;113;13443533.33116 ns;
9112;441;110;13267864.93883 ns;
9113;153;39;13300062.62287 ns;
9114;727;180;13218211.94142 ns;
9115;701;185;13213304.80278 ns;
9116;746;182;13245121.11023 ns;
9117;319;82;13355352.91582 ns;
9118;468;114;13443411.79356 ns;
9119;714;178;13177827.00062 ns;
9120;110;29;13262681.19738 ns;
9121;240;60;13290274.88828 ns;
9122;324;84;13267540.83857 ns;
9123;753;189;13316576.36911 ns;
9124;133;33;13236629.31100 ns;
9125;81;21;13285676.01740 ns;
9126;375;102;13345893.00677 ns;
9127;494;124;13246192.13119 ns;
9128;465;112;13220218.01025 ns;
9129;5;2;13257863.00004 ns;
9130;391;96;13258204.79542 ns;
9131;690;172;13318272.77318 ns;
9132;11;2;13277832.88434 ns;
9133;390;97;13238020.70692 ns;
9134;110;29;13202776.66673 ns;
9135;179;46;13213630.76568 ns;
9136;392;99;13220940.71656 ns;
9137;148;36;13253477.86769 ns;
9138;328;82;13257481.15778 ns;
9139;646;157;13225852.04616 ns;
9140;187;48;13328150.84606 ns;
9141;188;48;13169596.90303 ns;
9142;134;32;13211261.01539 ns;
9143;502;123;13180888.72358 ns;
9144;182;47;13189776.80057 ns;
9145;250;63;13171671.88972 ns;
9146;302;76;13193531.89319 ns;
9147;652;167;13200345.91481 ns;
9148;603;156;13223601.03950 ns;
9149;700;170;13203951.06450 ns;
9150;325;81;13238180.42874 ns;
9151;524;130;13164435.97898 ns;
9152;250;63;13282084.83756 ns;
9153;433;108;13337383.04675 ns;
9154;737;181;13374855.74186 ns;
9155;761;186;13339366.76383 ns;
9156;639;165;13172192.96470 ns;
9157;673;165;13244710.86264 ns;
9158;166;44;13403884.13519 ns;
9159;322;80;13296392.28061 ns;
9160;346;92;13387412.29847 ns;
9161;683;172;13505298.17864 ns;
9162;590;143;13494402.17018 ns;
9163;187;45;13169678.85941 ns;
9164;18;4;13145940.84397 ns;
9165;304;74;13516666.83331 ns;
9166;283;65;13622249.01095 ns;
9167;477;124;13235928.02510 ns;
9168;284;73;13341701.12386 ns;
9169;721;181;13232402.96915 ns;
9170;181;46;13308567.46063 ns;
9171;353;89;13339938.13023 ns;
9172;396;102;13309059.19895 ns;
9173;169;46;13270977.88453 ns;
9174;644;166;13231530.78556 ns;
9175;434;105;13217383.06433 ns;
9176;457;117;13160742.81931 ns;
9177;346;85;13315751.68297 ns;
9178;291;72;13201465.83021 ns;
9179;545;133;13294706.12109 ns;
9180;611;154;13185054.99512 ns;
9181;218;50;13158515.09571 ns;
9182;198;51;13201838.35924 ns;
9183;112;32;13327717.78107 ns;
9184;244;58;13375540.26395 ns;
9185;167;40;13278280.38484 ns;
9186;289;69;13201083.98795 ns;
9187;475;123;13261282.81653 ns;
9188;169;39;13242638.20425 ns;
9189;333;85;13216673.86219 ns;
9190;192;46;13276298.99606 ns;
9191;49;13;13406047.13187 ns;
9192;592;139;13185617.04829 ns;
9193;452;110;13236559.92746 ns;
9194;80;20;13255252.96852 ns;
9195;203;50;13249254.78548 ns;
9196;230;59;13285311.87028 ns;
9197;74;19;13221281.11497 ns;
9198;555;134;13373810.79793 ns;
9199;52;12;13258005.02673 ns;
9200;664;163;13255292.08407 ns;
9201;223;58;13277479.91309 ns;
9202;351;81;13237988.11063 ns;
9203;717;183;13245892.24532 ns;
9204;539;140;13274580.24025 ns;
9205;55;14;13270794.87965 ns;
9206;649;163;13240369.96812 ns;
9207;509;127;13237774.83776 ns;
9208;69;18;13290778.26813 ns;
9209;0;0;13272589.07259 ns;
9210;181;46;13304864.05641 ns;
9211;477;114;13248734.64182 ns;
9212;158;42;13327310.32744 ns;
9213;622;151;13341466.89624 ns;
9214;679;168;13275790.95960 ns;
9215;46;12;13271474.74512 ns;
9216;51;11;13211182.78429 ns;
9217;3;1;13275504.11224 ns;
9218;310;76;13293430.67482 ns;
9219;532;133;13331607.91546 ns;
9220;785;187;13250771.90995 ns;
9221;600;149;13296191.11493 ns;
9222;181;47;13247864.78654 ns;
9223;150;37;13249120.20937 ns;
9224;221;58;13266152.23661 ns;
9225;716;178;13247163.96630 ns;
9226;41;12;13302889.65255 ns;
9227;407;98;13274815.39920 ns;
9228;487;121;13290175.23676 ns;
9229;707;172;13215675.95005 ns;
9230;387;96;13365194.20147 ns;
9231;268;65;13294002.04122 ns;
9232;0;0;13219027.78000 ns;
9233;581;145;13264474.92465 ns;
9234;556;142;13293770.60756 ns;
9235;598;152;13276657.55525 ns;
9236;607;152;13225934.00255 ns;
9237;149;36;13185924.85040 ns;
9238;507;129;13384764.08273 ns;
9239;727;188;13195306.99402 ns;
9240;369;93;13176382.05364 ns;
9241;199;50;13269954.36102 ns;
9242;146;39;13320882.80469 ns;
9243;141;35;13251889.96270 ns;
9244;596;148;13238023.96655 ns;
9245;136;36;13318365.90543 ns;
9246;358;95;13135435.05967 ns;
9247;9;3;13282898.34782 ns;
9248;240;61;13245554.17523 ns;
9249;140;35;13236895.20359 ns;
9250;116;30;13304210.73362 ns;
9251;460;119;13231922.87236 ns;
9252;221;56;13278668.74635 ns;
9253;498;118;13196168.00174 ns;
9254;56;11;13223768.21190 ns;
9255;693;169;13278218.91755 ns;
9256;674;170;13349497.69080 ns;
9257;714;175;13407108.83960 ns;
9258;780;189;13183664.06485 ns;
9259;681;173;13240504.07857 ns;
9260;269;65;13235333.84129 ns;
9261;700;180;13249222.18919 ns;
9262;280;74;13218325.09711 ns;
9263;461;117;13207173.90627 ns;
9264;35;8;13412106.78220 ns;
9265;480;117;13194010.12734 ns;
9266;444;113;13349538.66899 ns;
9267;602;147;13229907.02465 ns;
9268;435;113;13186321.12816 ns;
9269;338;86;13307197.01946 ns;
9270;152;36;13258973.13654 ns;
9271;91;29;13300411.86884 ns;
9272;768;186;13278966.76958 ns;
9273;160;43;13232054.18885 ns;
9274;136;33;13285065.06979 ns;
9275;660;163;13203242.32802 ns;
9276;582;149;13243113.64442 ns;
9277;620;158;13237216.97554 ns;
9278;550;131;13254635.96731 ns;
9279;696;171;13349206.65249 ns;
9280;126;31;13243416.78992 ns;
9281;651;169;13239500.11283 ns;
9282;576;151;13221879.95538 ns;
9283;611;152;13270467.05410 ns;
9284;419;109;13228038.32591 ns;
9285;452;115;13762920.16357 ns;
9286;318;84;13677565.84659 ns;
9287;278;72;13289730.06457 ns;
9288;537;136;13240896.16537 ns;
9289;223;54;15119182.87724 ns;
9290;356;88;14885961.07811 ns;
9291;419;103;13747041.11367 ns;
9292;541;136;13335691.76495 ns;
9293;375;99;13245429.37800 ns;
9294;651;153;13227884.19202 ns;
9295;475;116;13196377.08366 ns;
9296;109;26;13248771.89472 ns;
9297;185;46;13221814.29714 ns;
9298;601;148;13294506.81806 ns;
9299;243;59;13286008.96522 ns;
9300;526;133;13249101.58291 ns;
9301;636;155;13232218.10162 ns;
9302;559;138;13234728.01596 ns;
9303;245;61;13246203.77272 ns;
9304;317;74;13279038.94708 ns;
9305;297;73;13205382.04163 ns;
9306;220;55;13285676.94873 ns;
9307;263;65;13211509.21285 ns;
9308;25;8;13288483.02364 ns;
9309;497;122;13213149.27191 ns;
9310;416;109;13195118.40120 ns;
9311;760;182;13389432.33714 ns;
9312;619;159;13311875.05275 ns;
9313;294;74;13225407.80529 ns;
9314;375;89;13268871.23287 ns;
9315;392;99;13509769.92399 ns;
9316;415;104;13187335.80410 ns;
9317;598;154;13346530.03141 ns;
9318;714;181;13336217.96221 ns;
9319;716;175;13215100.85836 ns;
9320;339;80;13210384.17518 ns;
9321;469;112;13288288.84289 ns;
9322;527;138;13257788.95989 ns;
9323;672;165;13232781.08612 ns;
9324;191;48;13327591.12120 ns;
9325;736;185;13335100.84078 ns;
9326;218;57;13280453.16041 ns;
9327;134;34;13310702.05197 ns;
9328;532;133;13234204.14701 ns;
9329;101;28;13454623.05471 ns;
9330;602;156;13389999.97824 ns;
9331;564;137;13454253.78531 ns;
9332;288;67;13275810.05171 ns;
9333;599;150;13173699.84463 ns;
9334;310;74;13260681.18215 ns;
9335;452;115;13245503.88381 ns;
9336;450;112;13293978.75816 ns;
9337;419;101;13267003.93111 ns;
9338;473;118;13189957.94281 ns;
9339;143;37;13286014.08750 ns;
9340;178;44;13212063.34978 ns;
9341;538;133;13237736.18788 ns;
9342;658;162;13192983.80986 ns;
9343;212;55;13200582.00508 ns;
9344;585;142;13339411.93298 ns;
9345;120;32;13195884.87968 ns;
9346;649;169;13246194.92516 ns;
9347;596;141;13155882.24679 ns;
9348;191;46;13238196.72689 ns;
9349;145;37;13234517.07140 ns;
9350;38;13;13248923.70030 ns;
9351;660;162;13248469.21489 ns;
9352;368;85;13199480.25048 ns;
9353;693;177;13212750.20018 ns;
9354;259;65;13238260.05682 ns;
9355;154;36;13200515.88118 ns;
9356;391;103;13359524.77530 ns;
9357;502;121;13272486.62710 ns;
9358;584;151;13262012.97343 ns;
9359;431;108;13306982.81527 ns;
9360;291;74;13205155.73025 ns;
