ID;HW;LENGTH;TIME;
8624;459;120;13116995.80401;
8625;101;27;13111997.39575;
8626;638;157;13140435.33057;
8627;371;95;13111939.65375;
8628;755;184;13113503.34436;
8629;310;76;13130413.36834;
8630;702;178;13111758.04585;
8631;555;139;13127658.51617;
8632;477;115;13115192.76351;
8633;694;176;13120891.52634;
8634;343;85;13113995.08268;
8635;523;135;13123198.41236;
8636;519;131;13125588.18609;
8637;597;144;13123074.54646;
8638;300;75;13120457.53002;
8639;648;164;13121441.93798;
8640;383;101;13121460.56443;
8641;53;11;13125226.83293;
8642;549;142;13122893.86988;
8643;484;125;13123426.58639;
8644;301;75;13123906.21752;
8645;232;56;13112972.49049;
8646;485;113;13117165.30472;
8647;33;7;13126699.25392;
8648;606;152;13114297.76251;
8649;226;55;13118868.69371;
8650;449;112;13122147.88049;
8651;466;123;13115536.42154;
8652;391;92;13116640.97011;
8653;104;27;13110416.94134;
8654;298;74;13122657.31394;
8655;156;42;13117199.76366;
8656;454;114;13113951.31052;
8657;282;73;13123046.60678;
8658;545;134;13120571.15138;
8659;377;98;13120823.53979;
8660;732;178;13119447.97635;
8661;516;134;13122059.40485;
8662;181;47;13119501.99306;
8663;66;16;13122131.11669;
8664;665;164;13119458.22090;
8665;688;171;13123567.21610;
8666;238;60;13112352.22965;
8667;729;181;13111246.74976;
8668;571;141;13122400.26891;
8669;52;13;13124508.78322;
8670;230;51;13111925.68392;
8671;132;34;13134806.41693;
8672;175;46;13123052.19471;
8673;51;12;13122388.16172;
8674;622;154;13138042.76288;
8675;608;152;13117526.65788;
8676;313;76;13123662.21100;
8677;510;135;13122482.22530;
8678;612;147;13114990.66651;
8679;293;74;13117912.22543;
8680;384;96;13116847.72372;
8681;339;83;13114155.27016;
8682;152;37;13121719.47211;
8683;560;142;13133409.43307;
8684;627;159;13112137.09414;
8685;635;152;13112579.47236;
8686;426;101;13127524.40572;
8687;121;27;13111230.91727;
8688;536;136;13124831.02083;
8689;436;104;13119460.08354;
8690;570;138;13126193.54576;
8691;343;83;13117011.63650;
8692;203;55;13112209.73730;
8693;653;171;13118813.74568;
8694;239;66;13123610.05694;
8695;757;188;13119626.79029;
8696;471;116;13122832.40259;
8697;468;116;13117590.91914;
8698;729;175;13122546.48656;
8699;452;106;13120730.40754;
8700;24;6;13121212.83263;
8701;305;78;13123651.96645;
8702;121;32;13112423.01017;
8703;512;122;13116100.80302;
8704;113;26;13113780.87848;
8705;570;142;13122986.07081;
8706;528;127;13117825.61243;
8707;638;164;13121946.71482;
8708;485;127;13114531.52448;
8709;484;125;13172936.62578;
8710;70;20;13136819.93634;
8711;107;29;13114624.65674;
8712;358;97;13122992.59007;
8713;150;37;13119096.86774;
8714;703;180;13115343.63776;
8715;42;11;13120424.93373;
8716;710;172;13124390.50525;
8717;47;14;13119234.70348;
8718;509;122;13115439.56399;
8719;162;40;13118443.07929;
8720;89;19;13113838.62048;
8721;194;48;13121665.45540;
8722;532;134;13122971.16965;
8723;73;19;13114045.37410;
8724;199;47;13128736.98771;
8725;124;33;13129234.31396;
8726;65;18;13114027.67897;
8727;45;11;13125530.44409;
8728;395;95;13114133.84974;
8729;187;52;13111503.79479;
8730;696;171;13121723.19740;
8731;462;117;13116423.04063;
8732;432;113;13114933.85583;
8733;223;54;13115316.62941;
8734;297;76;13123707.84581;
8735;670;165;13120170.68267;
8736;399;103;13121523.89437;
8737;311;76;13166163.11669;
8738;524;137;13124625.19854;
8739;512;131;13123924.84397;
8740;41;10;13120003.97593;
8741;318;77;13124064.54235;
8742;34;9;13120572.08270;
8743;356;86;13115905.22528;
8744;85;19;13112116.60504;
8745;221;61;13113073.07333;
8746;205;52;13112558.05194;
8747;202;52;13114394.62006;
8748;471;121;13125760.48076;
8749;225;57;13111143.37295;
8750;543;135;13124178.16371;
8751;666;162;13123308.30842;
8752;693;173;13119569.04829;
8753;480;121;13119369.74525;
8754;106;26;13110318.22115;
8755;407;107;13121889.90414;
8756;583;147;13115248.64286;
8757;551;139;13126537.20379;
8758;724;181;13111324.98085;
8759;748;183;13112680.05520;
8760;48;11;13121404.68508;
8761;339;88;13116228.39421;
8762;634;158;13112399.72711;
8763;0;0;13113892.63719;
8764;25;8;13121505.26792;
8765;507;122;13117040.50750;
8766;522;135;13126581.90727;
8767;71;18;13113481.92394;
8768;127;32;13113031.16381;
8769;503;128;13118842.61668;
8770;397;97;13119488.02322;
8771;519;124;13116159.47634;
8772;600;150;13112239.53962;
8773;283;76;13121871.27769;
8774;531;138;13122987.93346;
8775;381;102;13138660.22974;
8776;226;58;13121332.97324;
8777;449;118;13122677.80304;
8778;687;167;13123653.82910;
8779;295;72;13122964.65039;
8780;688;170;13121683.15053;
8781;236;62;13113326.39307;
8782;205;51;13119239.36009;
8783;98;26;13111651.87508;
8784;468;124;13116748.07221;
8785;541;135;13121400.02847;
8786;344;88;13115233.74170;
8787;713;186;13114836.06696;
8788;51;14;13123530.89452;
8789;286;75;13123648.24116;
8790;584;150;13113633.72952;
8791;519;126;13115515.93244;
8792;266;70;13125873.17079;
8793;428;103;13119429.34990;
8794;204;53;13112383.89462;
8795;0;0;13114809.98993;
8796;127;31;13112039.30527;
8797;83;23;13112024.40411;
8798;476;118;13112022.54146;
8799;36;8;13119933.19541;
8800;461;118;13119404.20419;
8801;475;114;13118379.74936;
8802;341;85;13115139.67812;
8803;238;59;13110958.97108;
8804;372;90;13115527.10831;
8805;43;12;13121542.52082;
8806;645;166;13119438.66313;
8807;686;174;13116837.47917;
8808;192;46;13124278.74655;
8809;743;187;13114344.32864;
8810;115;27;13114850.96812;
8811;233;56;13111639.76789;
8812;143;40;13118081.72613;
8813;184;48;13122266.15846;
8814;4;1;13120785.35557;
8815;739;189;13111191.80173;
8816;711;177;13111504.72611;
8817;610;156;13112038.37395;
8818;309;78;13130645.26767;
8819;591;152;13112520.79904;
8820;219;59;13114241.88316;
8821;192;46;13120260.08964;
8822;142;36;13136957.77208;
8823;420;102;13121466.15237;
8824;235;61;13114945.96303;
8825;356;90;13115589.50692;
8826;651;163;13122082.68791;
8827;178;44;13121454.04518;
8828;276;68;13163144.70023;
8829;364;89;13120026.32767;
8830;439;112;13118035.16001;
8831;73;18;13113907.53835;
8832;154;39;13121010.73563;
8833;366;96;13113727.79310;
8834;23;7;13125335.79767;
8835;772;185;13114803.47067;
8836;59;16;13122684.32230;
8837;547;133;13122992.59007;
8838;299;73;13122864.99888;
8839;78;18;13110766.18731;
8840;458;122;13117186.72514;
8841;35;7;13119223.52761;
8842;83;21;13115957.37934;
8843;591;141;13127709.73891;
8844;300;78;13124065.47368;
8845;138;39;13117484.74836;
8846;753;183;13113860.04090;
8847;535;137;13125260.36054;
8848;50;12;13125078.75264;
8849;128;30;13111672.36418;
8850;316;82;13111546.63563;
8851;103;22;13115685.43315;
8852;735;187;13116355.98540;
8853;82;22;13112221.84449;
8854;451;111;13120234.01260;
8855;625;157;13110633.00818;
8856;534;138;13128512.53897;
8857;222;55;13120169.75135;
8858;682;170;13122553.93714;
8859;31;7;13120842.16624;
8860;467;114;13117430.73165;
8861;271;68;13122108.76495;
8862;0;0;13115074.48554;
8863;296;72;13118106.87184;
8864;403;105;13120614.92354;
8865;537;139;13122048.22898;
8866;71;21;13111935.92846;
8867;41;9;13120264.74625;
8868;354;92;13114023.95368;
8869;597;144;13122484.08794;
8870;595;154;13115667.73802;
8871;665;166;13157607.05620;
8872;577;149;13114484.02703;
8873;314;81;13191690.66846;
8874;733;183;13112420.21620;
8875;400;106;13122562.31904;
8876;726;178;13114262.37226;
8877;70;18;13111645.35582;
8878;121;28;13121302.23960;
8879;294;72;13123704.12052;
8880;138;39;13120543.21170;
8881;390;95;13110690.75018;
8882;676;162;13116826.30330;
8883;670;169;13125649.65338;
8884;681;173;13122839.85317;
8885;201;52;13114081.69568;
8886;44;10;13139850.45999;
8887;439;115;13118958.10068;
8888;291;73;13125027.52990;
8889;600;151;13115086.59273;
8890;12;4;13117888.01104;
8891;504;133;13121712.95285;
8892;44;11;13119160.19768;
8893;335;78;13124743.47651;
8894;175;43;13120458.46134;
8895;716;175;13120017.01444;
8896;112;28;13114588.33516;
8897;499;125;13118776.49277;
8898;14;3;13122973.96362;
8899;534;134;13125624.50767;
8900;283;66;13126497.15692;
8901;675;164;13118540.86816;
8902;355;88;13114469.12587;
8903;227;55;13113950.37919;
8904;466;122;13114975.76535;
8905;226;54;13110820.20402;
8906;208;57;13115874.49163;
8907;641;167;13121252.87950;
8908;651;158;13111360.37111;
8909;449;116;13118218.63055;
8910;4;1;13130242.93631;
8911;52;11;13121086.17276;
8912;13;3;13119076.37864;
8913;449;113;13117649.59246;
8914;40;12;13119040.05706;
8915;358;95;13112874.70162;
8916;503;123;13116761.11072;
8917;369;93;13115401.37976;
8918;229;56;13113115.91417;
8919;74;20;13112586.92294;
8920;155;36;13114916.16070;
8921;48;13;13124433.34609;
8922;501;133;13139773.16022;
8923;83;20;13112084.94008;
8924;649;162;13120767.66044;
8925;316;77;13122090.13849;
8926;243;62;13114534.31845;
8927;397;100;13123051.26339;
8928;21;5;13121542.52082;
8929;430;108;13124017.97622;
8930;742;187;13112585.06030;
8931;530;144;13119710.60932;
8932;361;92;13116910.12233;
8933;371;91;13113223.94758;
8934;401;97;13122316.44988;
8935;684;174;13122493.40117;
8936;224;57;13114995.32312;
8937;650;162;13120613.06089;
8938;168;42;13119341.80558;
8939;431;109;13122922.74088;
8940;373;90;13116578.57150;
8941;168;46;13136449.26995;
8942;297;71;13123686.42539;
8943;4;1;13122462.66752;
8944;61;17;13112283.31178;
8945;692;171;13118172.99575;
8946;564;137;13122591.19004;
8947;531;136;13122787.69910;
8948;723;177;13115138.74680;
8949;483;118;13117455.87736;
8950;324;81;13114105.91006;
8951;55;13;13119687.32625;
8952;170;42;13122812.84481;
8953;283;68;13126371.42837;
8954;58;14;13121991.41830;
8955;365;89;13119088.48584;
8956;123;35;13121535.07024;
8957;224;56;13115108.94448;
8958;668;170;13121700.84566;
8959;405;103;13144764.11790;
8960;558;134;13123465.70194;
8961;58;15;13126357.45853;
8962;636;159;13113696.12813;
8963;199;48;13120336.45809;
8964;503;124;13120253.57038;
8965;183;47;13119739.48032;
8966;670;162;13118005.35768;
8967;526;134;13122253.11995;
8968;357;90;13116955.75714;
8969;188;48;13118227.94378;
8970;357;87;13140327.29715;
8971;280;71;13123373.50100;
8972;213;53;13114098.45948;
8973;425;102;13125964.44041;
8974;77;19;13111772.01569;
8975;565;144;13120737.85812;
8976;725;184;13112650.25288;
8977;446;114;13117772.52704;
8978;427;106;13126095.75689;
8979;526;137;13132134.45246;
8980;466;116;13117101.04346;
8981;604;140;13126732.78153;
8982;266;68;13119255.19258;
8983;713;174;13118631.20645;
8984;92;24;13114358.29848;
8985;219;54;13117063.79056;
8986;0;0;13111568.05605;
8987;269;67;13125768.86266;
8988;709;174;13123064.30191;
8989;110;30;13115148.06002;
8990;428;111;13120613.06089;
8991;423;106;13120445.42283;
8992;37;9;13122371.39791;
8993;429;106;13119317.59119;
8994;106;27;13114674.94816;
8995;181;42;13119710.60932;
8996;28;6;13120892.45766;
8997;351;86;13119367.88261;
8998;676;167;13119008.39210;
8999;400;95;13113549.91049;
9000;299;77;13121617.95795;
9001;254;63;13113567.60561;
9002;42;11;13124053.36648;
9003;8;2;13116791.84437;
9004;651;163;13120249.84509;
9005;149;37;13119168.57958;
9006;130;33;13122688.97891;
9007;682;168;13127245.94027;
9008;316;76;13126828.70775;
9009;136;35;13124248.94422;
9010;420;109;13123693.87597;
9011;240;55;13109988.53296;
9012;238;60;13114552.94490;
9013;765;188;13113888.91190;
9014;372;93;13118772.76748;
9015;731;182;13114711.26974;
9016;573;139;13125078.75264;
9017;190;42;13124986.55170;
9018;216;53;13113589.95736;
9019;584;146;13114052.82468;
9020;597;151;13114460.74396;
9021;291;75;13121766.03824;
9022;444;108;13122245.66936;
9023;703;182;13116479.85131;
9024;411;108;13119439.59445;
9025;136;31;13117828.40639;
9026;454;114;13119347.39351;
9027;391;93;13113211.84039;
9028;302;80;13121254.74215;
9029;511;126;13118746.69045;
9030;674;161;13116218.14966;
9031;500;122;13115801.84847;
9032;677;168;13119233.77216;
9033;719;175;13149507.34377;
9034;466;113;13115453.53383;
9035;133;32;13117897.32426;
9036;610;159;13115420.93754;
9037;448;119;13119321.31648;
9038;118;28;13123382.81423;
9039;450;114;13120058.92396;
9040;81;20;13113451.19029;
9041;724;185;13112992.97959;
9042;545;132;13122553.93714;
9043;433;108;13120740.65208;
9044;607;151;13131224.55031;
9045;319;77;13121259.39876;
9046;181;42;13123329.72884;
9047;185;47;13116979.97153;
9048;646;164;13119498.26777;
9049;101;26;13113445.60236;
9050;576;135;13121805.15379;
9051;412;97;13123097.82952;
9052;331;84;13116559.01372;
9053;80;22;13113602.06455;
9054;647;173;13121111.31847;
9055;105;28;13110543.60121;
9056;469;120;13118237.25700;
9057;588;149;13114108.70403;
9058;671;159;13113161.54897;
9059;434;103;13123887.59106;
9060;715;172;13119211.42042;
9061;179;49;13115043.75190;
9062;597;153;13109929.85964;
9063;433;119;13120860.79270;
9064;327;90;13122827.74597;
9065;108;26;13112414.62827;
9066;706;179;13112565.50252;
9067;422;104;13124612.16003;
9068;314;77;13121859.17050;
9069;594;146;13113042.33968;
9070;554;141;13141501.69492;
9071;81;19;13113388.79168;
9072;276;69;13122426.34594;
9073;12;4;13120778.83631;
9074;195;51;13112082.14611;
9075;136;34;13120926.91660;
9076;173;40;13121225.87115;
9077;570;134;13126012.86918;
9078;134;33;13124320.65606;
9079;660;162;13120451.94209;
9080;461;121;13117544.35301;
9081;142;36;13120930.64189;
9082;726;183;13112735.93456;
9083;403;103;13120226.56202;
9084;530;133;13123271.98684;
9085;73;17;13114283.79267;
9086;134;32;13112399.72711;
9087;184;47;13180847.27973;
9088;677;168;13120600.02238;
9089;640;162;13121679.42524;
9090;46;12;13120052.40470;
9091;151;36;13125647.79073;
9092;245;61;13113374.82184;
9093;570;155;13112796.47052;
9094;557;136;13123493.64161;
9095;526;125;13120051.47338;
9096;416;99;13116433.28518;
9097;264;68;13119900.59912;
9098;374;92;13114759.69851;
9099;503;116;13118430.04078;
9100;622;159;13111318.46160;
9101;721;178;13110027.64851;
9102;208;55;13112264.68533;
9103;456;111;13119313.86590;
9104;595;156;13111688.19666;
9105;240;64;13112141.75075;
9106;544;134;13130416.16231;
9107;724;187;13110675.84902;
9108;202;52;13116915.71027;
9109;751;189;13112815.09697;
9110;147;34;13119184.41206;
9111;455;113;13121674.76863;
9112;441;110;13117111.28801;
9113;153;39;13125528.58144;
9114;727;180;13113892.63719;
9115;701;185;13113850.72768;
9116;746;182;13115659.35612;
9117;319;82;13122761.62207;
9118;468;114;13146756.21688;
9119;714;178;13112448.15588;
9120;110;29;13108357.78713;
9121;240;60;13114203.69893;
9122;324;84;13116375.54318;
9123;753;189;13113376.68449;
9124;133;33;13121088.03540;
9125;81;21;13110904.95437;
9126;375;102;13121142.05211;
9127;494;124;13115219.77186;
9128;465;112;13119929.47012;
9129;5;2;13118653.55819;
9130;391;96;13113761.32071;
9131;690;172;13118984.17771;
9132;11;2;13118507.34055;
9133;390;97;13119026.08722;
9134;110;29;13112396.93314;
9135;179;46;13127036.39269;
9136;392;99;13123800.04674;
9137;148;36;13126694.59730;
9138;328;82;13111202.97760;
9139;646;157;13115534.55889;
9140;187;48;13122956.26849;
9141;188;48;13118736.44590;
9142;134;32;13109955.93667;
9143;502;123;13116695.91814;
9144;182;47;13122221.45498;
9145;250;63;13111304.49176;
9146;302;76;13135771.26712;
9147;652;167;13120358.80983;
9148;603;156;13115125.70828;
9149;700;170;13125733.47241;
9150;325;81;13115729.20531;
9151;524;130;13124800.28719;
9152;250;63;13117062.85924;
9153;433;108;13120253.57038;
9154;737;181;13111598.78969;
9155;761;186;13114222.32538;
9156;639;165;13121522.03172;
9157;673;165;13121623.54589;
9158;166;44;13120457.53002;
9159;322;80;13122467.32414;
9160;346;92;13116762.04205;
9161;683;172;13121508.06189;
9162;590;143;13124688.52848;
9163;187;45;13165097.68367;
9164;18;4;13128893.44990;
9165;304;74;13126276.43347;
9166;283;65;13123080.13439;
9167;477;124;13117642.14188;
9168;284;73;13186907.39572;
9169;721;181;13113250.95594;
9170;181;46;13123752.54929;
9171;353;89;13114145.02561;
9172;396;102;13119846.58241;
9173;169;46;13125418.68538;
9174;644;166;13119423.76196;
9175;434;105;13118869.62503;
9176;457;117;13118552.04403;
9177;346;85;13117155.06017;
9178;291;72;13122928.32881;
9179;545;133;13124665.24541;
9180;611;154;13112224.63846;
9181;218;50;13131258.07792;
9182;198;51;13114679.60477;
9183;112;32;13111946.17301;
9184;244;58;13110098.42902;
9185;167;40;13119899.66780;
9186;289;69;13124932.53499;
9187;475;123;13115692.88373;
9188;169;39;13116898.01514;
9189;333;85;13113568.53694;
9190;192;46;13119306.41532;
9191;49;13;13118436.56003;
9192;592;139;13127565.38391;
9193;452;110;13132131.65849;
9194;80;20;13134777.54593;
9195;203;50;13152129.01682;
9196;230;59;13114145.95693;
9197;74;19;13119933.19541;
9198;555;134;13122209.34778;
9199;52;12;13117234.22259;
9200;664;163;13119276.61300;
9201;223;58;13109614.14129;
9202;351;81;13116947.37524;
9203;717;183;13113401.83020;
9204;539;140;13126473.87385;
9205;55;14;13116258.19653;
9206;649;163;13120173.47664;
9207;509;127;13116193.00395;
9208;69;18;13111025.09499;
9209;0;0;13113390.65433;
9210;181;46;13122672.21510;
9211;477;114;13113480.99262;
9212;158;42;13121211.90131;
9213;622;151;13111920.09598;
9214;679;168;13119203.03851;
9215;46;12;13118853.79255;
9216;51;11;13119759.03809;
9217;3;1;13140369.20667;
9218;310;76;13120646.58850;
9219;532;133;13121939.26424;
9220;785;187;13115667.73802;
9221;600;149;13112865.38839;
9222;181;47;13120335.52676;
9223;150;37;13122247.53201;
9224;221;58;13114103.11610;
9225;716;178;13115989.97563;
9226;41;12;13125800.52763;
9227;407;98;13121134.60153;
9228;487;121;13123462.90797;
9229;707;172;13122296.89211;
9230;387;96;13114836.99828;
9231;268;65;13120241.46318;
9232;0;0;13112349.43569;
9233;581;145;13110291.21280;
9234;556;142;13121615.16398;
9235;598;152;13112702.40694;
9236;607;152;13110147.78912;
9237;149;36;13120823.53979;
9238;507;129;13165822.25263;
9239;727;188;13111832.55166;
9240;369;93;13119106.18097;
9241;199;50;13111664.91359;
9242;146;39;13138581.99865;
9243;141;35;13119302.69003;
9244;596;148;13111715.20501;
9245;136;36;13124172.57577;
9246;358;95;13115086.59273;
9247;9;3;13124166.05651;
9248;240;61;13113774.35923;
9249;140;35;13120787.21821;
9250;116;30;13110619.03834;
9251;460;119;13119256.12390;
9252;221;56;13118226.08113;
9253;498;118;13119758.10677;
9254;56;11;13120383.02422;
9255;693;169;13121962.54730;
9256;674;170;13125934.63808;
9257;714;175;13122657.31394;
9258;780;189;13110521.24947;
9259;681;173;13120969.75744;
9260;269;65;13127695.76907;
9261;700;180;13112591.57956;
9262;280;74;13125668.27983;
9263;461;117;13115599.75147;
9264;35;8;13118338.77116;
9265;480;117;13117022.81237;
9266;444;113;13126839.88363;
9267;602;147;13120029.12164;
9268;435;113;13119762.76338;
9269;338;86;13113157.82368;
9270;152;36;13118839.82271;
9271;91;29;13119257.05522;
9272;768;186;13114190.66042;
9273;160;43;13120537.62376;
9274;136;33;13124403.54377;
9275;660;163;13119255.19258;
9276;582;149;13110366.64993;
9277;620;158;13116788.11908;
9278;550;131;13145221.39728;
9279;696;171;13132333.75549;
9280;126;31;13113428.83855;
9281;651;169;13117107.56272;
9282;576;151;13113703.57871;
9283;611;152;13113059.10349;
9284;419;109;13122236.35614;
9285;452;115;13118172.06442;
9286;318;84;13113285.41487;
9287;278;72;13123656.62307;
9288;537;136;13124044.05326;
9289;223;54;13111675.15814;
9290;356;88;13114362.95509;
9291;419;103;13121731.57930;
9292;541;136;13127397.74585;
9293;375;99;13121400.95979;
9294;651;153;13116752.72882;
9295;475;116;13118183.24029;
9296;109;26;13116423.04063;
9297;185;46;13121375.81408;
9298;601;148;13112874.70162;
9299;243;59;13115419.07489;
9300;526;133;13123525.30658;
9301;636;155;13112462.12572;
9302;559;138;13125975.61628;
9303;245;61;13110807.16550;
9304;317;74;13122846.37243;
9305;297;73;13123630.54603;
9306;220;55;13115624.89718;
9307;263;65;13123486.19103;
9308;25;8;13124370.01616;
9309;497;122;13118520.37907;
9310;416;109;13118702.91829;
9311;760;182;13113615.10307;
9312;619;159;13114258.64697;
9313;294;74;13121090.82937;
9314;375;89;13118453.32384;
9315;392;99;13119472.19074;
9316;415;104;13120804.91334;
9317;598;154;13113261.20049;
9318;714;181;13113721.27384;
9319;716;175;13119278.47564;
9320;339;80;13120039.36619;
9321;469;112;13125364.66867;
9322;527;138;13125105.76099;
9323;672;165;13127826.15423;
9324;191;48;13122772.79794;
9325;736;185;13112384.82594;
9326;218;57;13128653.16868;
9327;134;34;13122900.38913;
9328;532;133;13171131.72263;
9329;101;28;13111901.46953;
9330;602;156;13114514.76067;
9331;564;137;13123058.71397;
9332;288;67;13122303.41136;
9333;599;150;13112533.83756;
9334;310;74;13122427.27727;
9335;452;115;13120221.90541;
9336;450;112;13123190.03046;
9337;419;101;13119386.50906;
9338;473;118;13116149.23179;
9339;143;37;13122230.76820;
9340;178;44;13146183.45350;
9341;538;133;13121726.92269;
9342;658;162;13120939.02379;
9343;212;55;13111881.91175;
9344;585;142;13121309.69018;
9345;120;32;13111378.99756;
9346;649;169;13119725.51048;
9347;596;141;13123706.91448;
9348;191;46;13122769.07265;
9349;145;37;13121589.08695;
9350;38;13;13124684.80319;
9351;660;162;13119118.28816;
9352;368;85;13113296.59075;
9353;693;177;13113017.19397;
9354;259;65;13123435.89962;
9355;154;36;13120399.78802;
9356;391;103;13123086.65365;
9357;502;121;13120371.84834;
9358;584;151;13113047.92762;
9359;431;108;13121484.77882;
9360;291;74;13122648.93204;
9361;698;170;13116966.00169;
9362;272;69;13124674.55864;
9363;71;20;13111731.03750;
9364;450;113;13115991.83828;
9365;518;122;13116884.04530;
9366;627;159;13134477.66006;
9367;734;177;13115236.53567;
9368;103;26;13112964.10859;
9369;622;160;13112623.24452;
9370;298;72;13123062.43926;
9371;312;77;13124324.38135;
9372;409;101;13122291.30417;
9373;529;137;13123593.29313;
9374;233;59;13115446.08325;
9375;226;53;13115605.33941;
9376;472;117;13118563.21990;
9377;693;175;13116719.20121;
9378;276;73;13123545.79568;
9379;513;129;13119548.55919;
9380;306;75;13123625.88942;
9381;263;62;13114922.67996;
9382;732;185;13113047.92762;
9383;488;119;13117659.83701;
9384;190;49;13110208.32509;
9385;375;97;13121585.36166;
9386;626;156;13110379.68844;
9387;3;1;13127710.67023;
9388;605;145;13119757.17545;
9389;713;188;13112102.63520;
9390;607;148;13110530.56270;
9391;392;94;13114222.32538;
9392;688;169;13121229.59644;
9393;628;155;13111432.08295;
9394;297;86;13115988.11299;
9395;349;91;13120101.76480;
9396;497;125;13117014.43046;
9397;218;57;13109777.12274;
9398;228;57;13114214.87480;
9399;31;7;13120746.24002;
9400;709;178;13115061.44702;
9401;646;169;13126067.81721;
9402;652;162;13121322.72869;
9403;53;13;13128967.02439;
9404;715;184;13119236.56613;
9405;483;128;13121873.14034;
9406;348;83;13117219.32143;
9407;475;120;13117586.26252;
9408;246;63;13114652.59641;
9409;15;4;13121200.72544;
9410;465;119;13121230.52776;
9411;568;146;13114255.85300;
9412;342;89;13113877.73603;
9413;174;46;13120369.05438;
9414;527;130;13133040.62933;
9415;282;72;13122960.92510;
9416;156;40;13127079.23353;
9417;675;167;13123872.68990;
9418;625;158;13117311.52236;
9419;639;156;13115148.06002;
9420;740;189;13121708.29624;
9421;275;68;13123905.28619;
9422;237;58;13110379.68844;
9423;634;157;13112253.50946;
9424;511;125;13121436.35005;
9425;100;27;13111723.58692;
9426;98;23;13110025.78586;
9427;245;66;13125779.10721;
9428;543;139;13120755.55325;
9429;589;140;13122596.77798;
9430;60;14;13120226.56202;
9431;375;95;13120152.05622;
9432;512;130;13165174.05212;
9433;563;145;13111970.38740;
9434;624;154;13117673.80685;
9435;468;119;13117880.56046;
9436;569;136;13119776.73322;
9437;670;165;13121625.40853;
9438;661;165;13116407.20814;
9439;733;179;13116776.94321;
9440;670;167;13122777.45456;
9441;300;77;13128644.78678;
9442;685;171;13117253.78036;
9443;703;180;13113288.20884;
9444;514;133;13120204.21028;
9445;471;120;13122027.73988;
9446;43;12;13124488.29412;
9447;38;10;13118648.90158;
9448;629;155;13111223.46669;
9449;475;116;13118886.38884;
9450;488;122;13119178.82413;
9451;376;93;13119901.53044;
9452;344;87;13113997.87664;
9453;343;91;13114568.77738;
9454;301;78;13122536.24201;
9455;245;59;13113287.27752;
9456;454;114;13114846.31151;
9457;611;152;13111433.01427;
9458;293;68;13126233.59263;
9459;685;162;13119730.16709;
9460;718;171;13118804.43245;
9461;409;105;13123806.56600;
9462;138;32;13116532.93669;
9463;133;29;13138792.47755;
9464;28;8;13160910.45737;
9465;36;8;13190222.90409;
9466;695;171;13121143.91476;
9467;569;142;13146166.68969;
9468;109;25;13112009.50295;
9469;640;163;13122590.25872;
9470;674;154;13112232.08904;
9471;27;7;13119231.90951;
9472;155;35;13141574.33808;
9473;424;102;13120695.94860;
9474;498;122;13165945.18721;
9475;760;188;13152847.99784;
9476;609;157;13134210.37048;
9477;549;134;13135314.91905;
9478;252;61;13276921.58520;
9479;281;65;13167541.47410;
9480;219;61;13133219.44326;
9481;180;44;13124342.07648;
9482;298;75;13124203.30942;
9483;516;129;13137979.43294;
9484;199;48;13123163.02210;
9485;77;18;13177185.31936;
9486;16;3;13143572.02500;
9487;420;109;13122499.92043;
9488;737;188;13192708.60404;
9489;279;75;13148086.14552;
9490;578;144;13180153.44441;
9491;687;180;13114313.59500;
9492;567;137;13166182.67447;
9493;243;65;13138809.24135;
9494;652;168;13118932.95497;
9495;570;139;13147623.27820;
9496;85;23;13113857.24694;
9497;581;142;13128899.03784;
9498;571;142;13122567.90698;
9499;695;168;13124378.39806;
9500;735;189;13133279.04791;
9501;56;12;13120150.19357;
9502;441;111;13116357.84805;
9503;198;48;13141663.74505;
9504;8;2;13118390.92523;
9505;389;107;13117878.69781;
9506;393;102;13118630.27513;
9507;13;3;13116459.36221;
9508;566;134;13139734.97599;
9509;657;161;13119067.99674;
9510;724;180;13113823.71932;
9511;49;11;13121405.61640;
9512;541;130;13164358.21354;
9513;341;87;13134325.85448;
9514;390;97;13121080.58482;
9515;380;100;13122187.92737;
9516;673;176;13117994.18181;
9517;173;41;13120627.96205;
9518;561;137;13142105.19195;
9519;306;74;13121993.28095;
9520;675;166;13141495.17566;
9521;582;140;13148108.49726;
9522;226;62;13176877.98291;
9523;264;68;13125330.20973;
9524;467;117;13119312.93458;
9525;173;45;13118769.04219;
9526;481;115;13137506.32107;
9527;204;48;13121401.89111;
9528;227;60;13155398.89038;
9529;439;107;13135875.57524;
9530;407;102;13124352.32103;
9531;96;25;13132184.74388;
9532;607;149;13114273.54813;
9533;745;185;13112148.27001;
9534;28;6;13119547.62787;
9535;519;127;13122303.41136;
9536;712;177;13133443.89200;
9537;416;109;13138314.70907;
9538;316;80;13141422.53250;
9539;61;14;13124731.36932;
9540;212;54;13118077.06952;
9541;405;103;13120028.19031;
9542;69;21;13112227.43243;
9543;747;182;13133347.96578;
9544;383;96;13117210.93953;
9545;378;98;13123047.53810;
9546;222;54;13114473.78248;
9547;257;66;13123673.38687;
9548;326;80;13160319.99886;
9549;396;100;13136862.77717;
9550;720;180;13135768.47315;
9551;36;9;13121011.66695;
9552;539;140;13120424.00241;
9553;128;36;13122397.47494;
9554;0;0;13135001.99467;
9555;194;52;13111440.46485;
