ID;HW;LENGTH;TIME;
17478;399;90;13148380.90912;
17479;626;160;13133170.08317;
17480;190;45;13143061.19457;
17481;261;68;13175939.67542;
17482;474;121;13132925.14533;
17483;308;74;13248767.23811;
17484;439;116;13133700.00571;
17485;666;162;13141992.96758;
17486;458;115;13133246.91728;
17487;372;100;13141919.39309;
17488;156;36;13141904.95759;
17489;737;181;13138732.87290;
17490;399;97;13223352.37637;
17491;358;89;13169168.96030;
17492;472;119;13129487.16804;
17493;465;118;13131360.05774;
17494;645;160;13134817.12714;
17495;35;8;13146135.95605;
17496;639;153;13132533.05852;
17497;349;86;13151892.92654;
17498;412;100;13221188.91403;
17499;606;155;13233175.03557;
17500;71;18;13152169.06369;
17501;216;56;13131651.09605;
17502;39;10;13245799.57873;
17503;533;133;13244745.78723;
17504;135;36;13143524.99321;
17505;233;54;13212742.28394;
17506;614;157;13174420.22264;
17507;17;4;13187565.84078;
17508;155;36;13184850.10415;
17509;113;28;13173270.03926;
17510;185;49;13134519.10391;
17511;96;27;13174690.77185;
17512;201;51;13212327.37973;
17513;97;27;13214318.08174;
17514;659;159;13177648.65234;
17515;32;7;13186699.71079;
17516;80;18;13253231.99853;
17517;361;95;13188511.13319;
17518;107;27;13213736.00513;
17519;367;87;13298480.77148;
17520;403;104;13288532.38374;
17521;176;45;13259928.67351;
17522;572;144;13230487.70428;
17523;670;167;13188076.67121;
17524;338;80;13229561.96964;
17525;204;53;13213851.02347;
17526;738;183;13176632.11375;
17527;6;2;13206833.97353;
17528;674;166;13286320.95829;
17529;512;130;13186378.87016;
17530;127;32;13234552.92732;
17531;376;96;13177577.87183;
17532;245;60;13175664.93526;
17533;287;70;13145650.27133;
17534;391;99;13224808.03356;
17535;289;71;13207894.28428;
17536;168;38;13246063.60868;
17537;492;121;13193510.93844;
17538;616;161;13185590.97126;
17539;300;73;13143496.12221;
17540;562;136;13168496.07974;
17541;653;170;13266684.02180;
17542;131;32;13253082.98692;
17543;709;171;13146237.00455;
17544;616;159;13130705.80363;
17545;428;113;13133323.28573;
17546;211;50;13131361.92039;
17547;398;101;13143111.95165;
17548;151;39;13243042.86391;
17549;72;21;13216801.45338;
17550;178;43;13184300.62383;
17551;741;187;13151127.37939;
17552;314;84;13130225.24118;
17553;260;67;13147752.73204;
17554;95;24;13176560.86758;
17555;282;67;13147027.69741;
17556;195;50;13175881.00210;
17557;213;58;13171375.26348;
17558;185;47;13203534.76331;
17559;397;99;13143342.91965;
17560;124;30;13136090.24510;
17561;341;83;13133117.92910;
17562;250;63;13132308.14412;
17563;52;15;13145527.80241;
17564;103;28;13330732.93790;
17565;316;76;13144877.73925;
17566;78;21;13129194.73276;
17567;676;162;13139002.95645;
17568;90;22;13133844.82637;
17569;377;95;13192198.23927;
17570;315;80;13144235.12667;
17571;319;83;13189252.00030;
17572;557;147;13170079.79378;
17573;170;38;13184444.97883;
17574;328;81;13131711.16635;
17575;199;49;13170664.19870;
17576;360;91;13141768.98450;
17577;34;9;13204135.00071;
17578;379;95;13171690.05051;
17579;731;180;13168782.92710;
17580;373;94;13181779.99929;
17581;686;167;13142487.96552;
17582;358;91;13128628.95429;
17583;18;4;13145172.96851;
17584;327;80;13144268.18863;
17585;307;72;13143383.89784;
17586;528;132;13224439.22982;
17587;343;85;13187681.79044;
17588;595;148;13130965.17697;
17589;159;37;13264097.73901;
17590;728;172;13142140.11654;
17591;568;138;13185539.28286;
17592;191;44;13179370.66779;
17593;78;17;13211713.17250;
17594;646;161;13275565.11387;
17595;142;38;13194109.77885;
17596;279;68;13185105.28654;
17597;48;12;13144829.31048;
17598;260;66;13184146.02429;
17599;593;138;13184315.99066;
17600;260;66;13227591.75673;
17601;750;185;13231807.85403;
17602;290;74;13191577.04711;
17603;388;97;13207260.98493;
17604;270;63;13170645.10658;
17605;688;170;13181894.08630;
17606;597;151;13170517.98105;
17607;318;82;13172814.15686;
17608;570;135;13289707.71283;
17609;429;107;13206170.40619;
17610;86;23;13133255.29918;
17611;724;179;13173772.95345;
17612;176;45;13182512.01883;
17613;255;70;13182576.74575;
17614;118;28;13171169.90685;
17615;73;18;13290083.96715;
17616;523;130;13283885.08409;
17617;71;20;13220256.19447;
17618;558;136;13190908.82316;
17619;612;149;13173749.20473;
17620;100;25;13178541.79069;
17621;234;59;13175272.84846;
17622;299;76;13345222.92018;
17623;357;89;13274155.09149;
17624;162;38;13182631.69378;
17625;96;25;13135461.13670;
17626;675;170;13185508.08355;
17627;48;15;13184329.02917;
17628;314;77;13233451.17271;
17629;718;172;13270728.75574;
17630;246;66;13271827.25072;
17631;358;84;13134513.98164;
17632;390;99;13186166.99427;
17633;18;6;13189070.85806;
17634;289;74;13187881.09347;
17635;721;178;13173636.98035;
17636;320;78;13186669.90846;
17637;501;125;13312798.92474;
17638;550;137;13242362.06710;
17639;250;58;13176066.80095;
17640;340;83;13213391.88144;
17641;349;88;13215529.26674;
17642;602;144;13185730.20399;
17643;194;52;13170918.91542;
17644;118;29;13187386.09552;
17645;351;86;13209000.69550;
17646;662;168;13283180.07290;
17647;322;78;13207046.78074;
17648;189;50;13175831.17634;
17649;480;115;13314332.81302;
17650;400;106;13224444.35209;
17651;457;126;13174757.82707;
17652;479;126;13211525.97666;
17653;315;79;13186207.04114;
17654;666;165;13190899.04428;
17655;171;44;13188180.04802;
17656;544;141;13184496.20157;
17657;606;151;13152280.82240;
17658;364;83;13132950.75670;
17659;10;3;13214902.95231;
17660;91;23;13213780.24295;
17661;664;167;13183561.15371;
17662;155;37;13186261.98918;
17663;263;66;13347990.81087;
17664;155;39;13144063.29766;
17665;507;121;13133404.77645;
17666;88;21;13132431.07870;
17667;552;138;13247400.98789;
17668;138;34;13252174.94741;
17669;305;74;13246686.19782;
17670;110;32;13130191.24791;
17671;735;184;13172529.17215;
17672;99;25;13169361.27841;
17673;387;99;13181027.02498;
17674;730;184;13197636.23178;
17675;129;35;13248627.07406;
17676;369;91;13175080.99601;
17677;302;73;13164848.08922;
17678;596;149;13171838.13080;
17679;188;43;13185387.94294;
17680;365;99;13180297.79941;
17681;757;186;13209612.10877;
17682;568;142;13202505.65186;
17683;273;69;13162862.04383;
17684;638;154;13174014.16600;
17685;514;142;13182213.99561;
17686;2;1;13188919.98380;
17687;421;109;13181817.71785;
17688;281;69;13184460.34566;
17689;463;108;13240766.24587;
17690;554;137;13215497.13612;
17691;557;137;13185516.93112;
17692;121;28;13174280.05859;
17693;133;31;13170151.97128;
17694;84;21;13293190.39360;
17695;162;41;13288978.95291;
17696;26;6;13517306.65192;
17697;585;143;13300283.81199;
17698;632;149;13366675.00436;
17699;179;44;13231531.71688;
17700;115;29;13255994.30129;
17701;42;10;13329591.13643;
17702;10;3;13276490.38285;
17703;46;11;13296872.84306;
17704;369;94;13273150.66010;
17705;5;1;13210081.96101;
17706;249;63;13170916.12145;
17707;753;184;13169941.95804;
17708;453;106;13145474.25136;
17709;35;7;13184254.05771;
17710;642;162;13187348.84262;
17711;223;54;13293387.83398;
17712;518;123;13174208.81242;
17713;460;113;13173250.01583;
17714;26;6;13142602.98386;
17715;58;16;13182639.14436;
17716;629;155;13195273.00075;
17717;464;118;13192055.28125;
17718;381;91;13248183.76452;
17719;178;45;13183786.06811;
17720;219;53;13196116.77900;
17721;82;22;13134183.82779;
17722;95;24;13290509.11590;
17723;301;75;13202683.06881;
17724;464;115;13249290.17574;
17725;106;28;13251770.75341;
17726;245;63;13274885.24839;
17727;263;64;13179681.26386;
17728;256;59;13214765.58223;
17729;507;125;13171780.38880;
17730;521;135;13185406.10373;
17731;271;70;13185967.22558;
17732;740;186;13175115.92060;
17733;225;54;13254408.25894;
17734;428;100;13253299.98508;
17735;194;46;13210169.97099;
17736;87;21;13219282.96238;
17737;121;32;13279790.99005;
17738;630;159;13217971.66020;
17739;159;42;13292280.95710;
17740;262;67;13265541.75466;
17741;251;65;13269242.83057;
17742;126;32;13201499.82348;
17743;81;21;13173680.75252;
17744;634;161;13227277.90102;
17745;461;114;13213135.76773;
17746;444;110;13184395.61874;
17747;142;35;13282353.05846;
17748;240;60;13248341.15803;
17749;470;124;13303892.22130;
17750;312;78;13246574.90477;
17751;216;55;13193713.96676;
17752;135;32;13243699.91198;
17753;31;8;13147646.09560;
17754;543;135;13183687.34792;
17755;424;108;13239937.83444;
17756;16;5;13245985.84324;
17757;399;102;13201300.98611;
17758;316;83;13193713.03543;
17759;239;56;13152789.79018;
17760;412;102;13188913.93021;
17761;4;1;13211010.95527;
17762;661;167;13330835.38339;
17763;284;70;13284796.38323;
17764;317;75;13141158.03689;
17765;205;52;13132521.41699;
17766;175;45;13145138.97523;
17767;571;146;13131177.05286;
17768;715;179;13135297.68959;
17769;556;136;13263924.04735;
17770;635;152;13239930.84952;
17771;713;178;13130037.11402;
17772;68;15;13164354.02259;
17773;632;149;13132198.24806;
17774;723;187;13133412.22703;
17775;394;100;13213653.11742;
17776;622;158;13133471.83168;
17777;308;73;13229312.84085;
17778;62;16;13147728.98331;
17779;221;57;13132844.12026;
17780;273;67;13146822.34079;
17781;106;28;13133074.15694;
17782;719;182;13130845.96768;
17783;329;81;13136476.74397;
17784;748;186;13309288.76996;
17785;392;104;13242425.86270;
17786;304;70;13184065.93055;
17787;486;122;13132323.97661;
17788;421;99;13186581.89848;
17789;331;86;13170958.96229;
17790;695;165;13182224.70582;
17791;521;122;13228042.05120;
17792;243;64;13248151.16823;
17793;307;80;13267258.64783;
17794;511;135;13144690.07775;
17795;37;9;13187508.09878;
17796;81;21;13196900.95261;
17797;363;92;13193577.99366;
17798;321;77;13184299.69251;
17799;651;164;13286014.08750;
17800;349;86;13133232.01612;
17801;128;34;13188229.87378;
17802;657;153;13175416.27213;
17803;584;150;13189890.88759;
17804;10;3;13225361.23917;
17805;192;48;13188923.24343;
17806;152;38;13223437.12673;
17807;287;70;13184696.43593;
17808;502;129;13186015.65436;
17809;596;143;13240871.95098;
17810;436;114;13174029.06716;
17811;449;116;13129557.94856;
17812;54;13;13142201.11817;
17813;428;110;13181280.34472;
17814;759;188;13174603.69319;
17815;252;64;13292199.00072;
17816;147;32;13133210.13004;
17817;51;13;13147093.82132;
17818;744;187;13134936.80209;
17819;91;21;13128389.60439;
17820;120;33;13147106.85983;
17821;594;155;13191731.18100;
17822;120;26;13212165.32961;
17823;520;129;13265597.16836;
17824;511;129;13185485.26615;
17825;223;58;13134296.98348;
17826;162;40;13206243.98068;
17827;160;40;13183719.01289;
17828;228;58;13214232.40006;
17829;51;14;13247927.18515;
17830;350;86;13190915.80808;
17831;497;122;13131567.74268;
17832;681;162;13143705.66979;
17833;629;158;13171590.86466;
17834;229;54;13171982.02014;
17835;133;29;13272878.24824;
17836;314;82;13271826.31940;
17837;291;69;13225097.20922;
17838;15;4;13144236.05800;
17839;110;27;13214284.08846;
17840;128;30;13214799.10985;
17841;697;175;13266602.06541;
17842;272;65;13227347.75022;
17843;519;137;13440294.65690;
17844;437;114;13196052.98340;
17845;235;60;13133475.09131;
17846;688;174;13222677.16751;
17847;469;118;13211716.89779;
17848;322;78;13245983.98060;
17849;208;52;13379716.31438;
17850;414;103;13245789.79984;
17851;490;127;13231976.88907;
17852;710;183;13173840.00868;
17853;102;25;13178501.27816;
17854;721;184;13174800.20225;
17855;469;117;13172481.67470;
17856;699;174;13185249.17588;
17857;392;98;13262141.03028;
17858;686;181;13172933.83181;
17859;618;154;13172134.75704;
17860;675;169;13188427.31416;
17861;160;42;13183779.08319;
17862;701;181;13193185.90686;
17863;304;72;13144006.02132;
17864;95;24;13151611.20147;
17865;115;31;13230781.07089;
17866;71;18;13134968.00140;
17867;488;120;13151121.79145;
17868;325;78;13145586.94139;
17869;333;81;13287002.22075;
17870;747;184;13153009.11665;
17871;123;29;13131130.02107;
17872;74;18;13167073.95017;
17873;257;65;13185606.80375;
17874;455;112;13148117.81049;
17875;35;7;13146209.99619;
17876;247;62;13132523.74530;
17877;675;165;13163874.85713;
17878;63;17;13131138.86863;
17879;365;92;13131979.85291;
17880;344;89;13212069.40338;
17881;534;134;13204559.21814;
17882;269;64;13134945.18399;
17883;0;0;13232800.17823;
17884;417;103;13144324.99930;
17885;475;115;13134547.97491;
17886;428;107;13143613.00319;
17887;494;121;13208291.95902;
17888;536;137;13144941.06919;
17889;340;90;13206223.95724;
17890;655;165;13143790.88581;
17891;16;4;13143892.39997;
17892;598;154;13132070.19120;
17893;621;161;13143496.12221;
17894;90;21;13196058.10568;
17895;640;166;13184987.93989;
17896;681;171;13176925.01470;
17897;131;33;13181819.11483;
17898;115;28;13212362.30433;
17899;335;79;13141736.85387;
17900;350;96;13131079.26399;
17901;296;80;13143412.76884;
17902;366;94;13189564.92469;
17903;199;54;13176108.71047;
17904;229;59;13137286.06328;
17905;348;88;13129823.84115;
17906;198;52;13132304.88449;
17907;729;174;13145795.09199;
17908;284;75;13166921.67893;
17909;80;19;13171471.18971;
17910;630;153;13254269.02622;
17911;159;39;13187046.16278;
17912;380;93;13130888.80852;
17913;364;86;13129905.79754;
17914;222;59;13153600.97215;
17915;498;119;13134940.06172;
17916;446;112;13184557.20320;
17917;737;183;13362740.16649;
17918;124;29;13130569.83054;
17919;652;171;13229101.89629;
17920;531;132;13143006.24654;
17921;108;25;13132634.10702;
17922;149;36;13194486.03317;
17923;519;127;13132180.08727;
17924;743;181;13216013.08882;
17925;31;9;13145260.04717;
17926;178;42;13143922.20229;
17927;217;52;13131588.69743;
17928;679;166;13143498.91618;
17929;507;128;13133588.71266;
17930;52;12;13145343.86620;
17931;605;151;13269830.96078;
17932;501;123;13166568.24201;
17933;359;92;13131347.95055;
17934;714;174;13144440.01764;
17935;92;22;13131900.69050;
17936;222;58;13134371.95495;
17937;562;139;13147561.81091;
17938;99;24;13188200.07145;
17939;9;3;13225665.31599;
17940;245;63;13209720.14219;
17941;472;120;13134172.18626;
17942;193;51;13192387.76341;
17943;490;122;13135039.24757;
17944;405;100;13225186.15052;
17945;537;133;13187005.18459;
17946;287;73;13265234.41821;
17947;781;189;13173833.02376;
17948;240;59;13132874.85391;
17949;265;72;13189685.06530;
17950;370;94;13173760.38060;
17951;540;133;13189843.85580;
17952;120;31;13152385.13052;
17953;334;85;13235311.95521;
17954;88;21;13172466.30788;
17955;693;181;13172998.09307;
17956;345;85;13254981.95365;
17957;67;17;13175286.81830;
17958;530;136;13186899.94514;
17959;59;15;13194914.90722;
17960;51;13;13372593.09366;
17961;219;52;13170822.98920;
17962;232;59;13236023.02000;
17963;240;57;13270345.05084;
17964;700;172;13192933.05278;
17965;539;131;13187511.82407;
17966;353;88;13173156.88357;
17967;533;137;13142014.38800;
17968;625;160;13234766.20018;
17969;5;1;13250895.77585;
17970;498;129;13202793.89620;
17971;239;57;13135737.27384;
17972;552;138;13145181.35041;
17973;397;100;13145436.99846;
17974;182;46;13143594.84240;
17975;166;43;13186986.09248;
17976;276;66;13206074.94563;
17977;18;4;13145871.92610;
17978;670;166;13145031.87314;
17979;246;65;13143994.37979;
17980;468;124;13133218.04628;
17981;454;117;13132119.08564;
17982;489;115;13202211.81959;
17983;381;91;13211697.34001;
17984;399;101;13145704.28804;
17985;232;62;13149937.14914;
17986;258;63;13135069.04989;
17987;555;133;13143854.21574;
17988;397;94;13131654.82134;
17989;275;65;13145920.82053;
17990;681;169;13220340.01350;
17991;224;54;13314815.23812;
17992;232;56;13133098.37133;
17993;746;184;13132547.02836;
17994;761;185;13135110.02809;
17995;22;6;13166423.88701;
17996;688;176;13227599.67297;
17997;360;88;13192377.05320;
17998;319;79;13181958.81322;
17999;212;57;13190188.91081;
18000;94;25;13132733.29288;
18001;666;167;13147335.03386;
18002;95;23;13131873.68214;
18003;707;180;13133942.14958;
18004;686;176;13244154.39740;
18005;60;17;13210594.65408;
18006;726;187;13210483.36104;
18007;312;79;13191254.80950;
18008;687;169;13184856.15775;
18009;681;179;13172733.13180;
18010;224;57;13174933.84704;
18011;6;1;13163757.04482;
18012;444;112;13239421.88174;
18013;325;88;13175798.11439;
18014;18;4;13189732.09709;
18015;267;71;13186338.82329;
18016;269;75;13229868.84043;
18017;305;76;13209003.02380;
18018;518;129;13146087.06161;
18019;237;60;13213622.84943;
18020;662;165;13283243.86850;
18021;501;123;13174968.77164;
18022;648;163;13186450.11634;
18023;31;7;13192547.01957;
18024;334;85;13132172.17103;
18025;282;71;13186475.26205;
18026;124;30;13153524.13803;
18027;509;124;13249978.88878;
18028;630;162;13245440.08821;
18029;264;69;13185916.93416;
18030;278;70;13290492.81776;
18031;222;59;13133585.91869;
18032;703;172;13145484.03025;
18033;539;129;13145327.10239;
18034;240;61;13171149.88342;
18035;605;148;13211367.18616;
18036;334;81;13173923.82771;
18037;404;106;13175306.37607;
18038;371;96;13131345.62224;
18039;346;84;13130770.06489;
18040;436;106;13146720.82663;
18041;425;111;13206311.96722;
18042;276;75;13184174.89529;
18043;187;48;13144189.02621;
18044;72;21;13193820.13753;
18045;726;182;13133476.95395;
18046;30;7;13147165.99882;
18047;775;186;13132649.93951;
18048;605;152;13133875.09435;
18049;532;135;13202035.33396;
18050;451;107;13202900.99829;
18051;583;148;13132274.15085;
18052;69;18;13131507.67237;
18053;277;72;13148677.06969;
18054;0;0;13132005.92995;
18055;537;130;13249950.01778;
18056;47;13;13187164.90641;
18057;240;59;13297087.97857;
18058;177;45;13186462.22353;
18059;245;62;13175767.38074;
18060;327;81;13175393.92039;
18061;729;181;13255726.08039;
18062;739;187;13135348.91233;
18063;94;24;13214537.87386;
18064;65;16;13366636.82014;
18065;457;118;13237274.25188;
18066;347;86;13174993.91735;
18067;336;85;13173969.92818;
18068;672;165;13187953.27097;
18069;442;114;13156434.05542;
18070;72;18;13335159.04844;
18071;435;106;13266445.13756;
18072;83;22;13286186.84784;
18073;262;66;13169795.74040;
18074;586;152;13171923.81248;
18075;630;162;13144736.17822;
18076;448;106;13182769.99518;
18077;96;27;13177374.84351;
18078;6;2;13264711.01493;
18079;503;122;13213503.17448;
18080;208;51;13174619.99133;
18081;209;51;13160326.05246;
18082;126;34;13185802.84715;
18083;39;8;13205072.84254;
18084;475;122;13132929.33628;
18085;715;176;13211713.17250;
18086;745;177;13211040.75760;
18087;299;72;13201458.84529;
18088;321;84;13129320.92696;
18089;440;106;13258691.87713;
18090;481;125;13136469.29339;
18091;244;62;13153269.42131;
18092;104;26;13131004.29252;
18093;97;28;13210698.03089;
18094;184;48;13146452.14006;
18095;516;132;13147074.72920;
18096;563;142;13146495.91222;
18097;595;148;13130669.94771;
18098;704;174;13144522.90535;
18099;148;36;13144686.81812;
18100;84;22;13172871.89886;
18101;637;162;13185307.38354;
18102;499;123;13132177.75896;
18103;337;81;13211784.88433;
18104;767;184;13128567.02134;
18105;346;86;13137434.14357;
18106;772;185;13131875.07913;
18107;91;23;13131723.27355;
18108;426;105;13221724.89017;
18109;223;57;13133185.91565;
18110;646;158;13227358.92609;
18111;212;51;13133360.07297;
18112;606;147;13132621.99983;
18113;141;37;13146509.41640;
18114;437;113;13130794.27928;
18115;456;111;13210718.98565;
18116;409;104;13204450.71906;
18117;649;156;13191819.65664;
18118;679;176;13145057.01885;
18119;495;131;13204039.07448;
18120;272;68;13145653.06529;
18121;397;107;13144521.97403;
18122;603;154;13172066.77049;
18123;139;34;13263774.10442;
18124;321;79;13142756.65209;
18125;294;72;13185959.30934;
18126;504;126;13168561.27232;
18127;337;83;13172925.91557;
18128;47;12;13181474.05982;
18129;17;3;13204077.72437;
18130;552;137;13266819.99490;
18131;288;75;13284774.96281;
18132;387;97;13229714.24088;
18133;96;24;13174678.19899;
18134;665;167;13200974.09189;
18135;747;188;13171545.22985;
18136;548;139;13183858.71127;
18137;463;115;13192990.79478;
18138;263;65;13367651.03042;
18139;19;4;13186824.04235;
18140;369;84;13171212.28203;
18141;244;54;13172808.10326;
18142;42;11;13203080.74355;
18143;457;108;13197205.96075;
18144;453;119;13214358.59427;
18145;393;101;13202336.15115;
18146;574;151;13231547.08371;
18147;333;83;13172423.93270;
18148;79;19;13169334.27006;
18149;127;31;13170002.02835;
18150;397;98;13145937.11868;
18151;186;45;13304785.82531;
18152;395;94;13210418.16846;
18153;475;116;13134935.87077;
18154;714;179;13133391.27228;
18155;84;21;13134673.70346;
18156;601;152;13131862.97193;
18157;372;93;13138069.77123;
18158;25;6;13227244.83907;
18159;299;74;13267288.91581;
18160;467;111;13226033.18840;
18161;145;36;13145473.78570;
18162;659;166;13197339.13988;
18163;578;148;13268907.08879;
18164;404;107;13265263.28921;
18165;487;114;13215480.83797;
18166;676;171;13240268.91962;
18167;336;87;13212468.94076;
18168;533;136;13186802.15627;
18169;63;17;13214052.18914;
18170;124;31;13211132.02721;
18171;56;15;13248422.18310;
18172;87;23;13170840.21866;
18173;561;145;13182347.17473;
18174;280;77;13264430.68683;
18175;246;62;13290563.13261;
18176;54;15;13224374.96856;
18177;363;86;13291779.90556;
18178;75;18;13211208.86132;
18179;0;0;13170527.29428;
18180;745;182;13273513.87590;
18181;356;94;13213021.68071;
18182;530;134;13228709.80948;
18183;549;145;13208662.15974;
18184;634;170;13384914.95699;
18185;757;189;13279933.01675;
18186;140;32;13242529.70517;
18187;180;45;13346649.70636;
18188;254;69;13340349.77481;
18189;80;19;13353293.76161;
18190;393;104;13345180.07934;
18191;196;53;13285295.10647;
18192;365;95;13243821.91524;
18193;497;120;13203045.81895;
18194;17;5;13143817.89416;
18195;269;66;13149206.99224;
18196;190;45;13204949.90796;
18197;377;94;13152332.97646;
18198;385;98;13142867.01381;
18199;315;74;13146390.20711;
18200;523;127;13134480.91969;
18201;666;172;13141080.73711;
18202;68;18;13338787.01553;
18203;132;33;13209659.60622;
18204;400;103;13204103.80140;
18205;678;172;13183461.96786;
18206;547;135;13144086.11506;
18207;643;152;13132689.05506;
18208;642;163;13138513.08078;
18209;220;54;13130607.08344;
18210;242;59;13188975.86316;
18211;204;52;13204560.14946;
18212;642;156;13290503.99363;
18213;206;49;13130706.26929;
18214;304;79;13143801.13035;
18215;132;31;13150450.30788;
18216;333;83;13131385.66911;
18217;417;95;13206057.71616;
18218;607;149;13212035.87577;
18219;570;147;13152511.79039;
18220;248;62;13134868.81554;
18221;68;17;13130992.65099;
18222;33;11;13144087.97771;
18223;344;93;13130381.23772;
18224;702;175;13140127.06280;
18225;586;148;13288910.96637;
18226;37;10;13244272.20970;
18227;627;154;13174421.15396;
18228;330;85;13173825.10751;
18229;236;60;13175033.03289;
18230;467;111;13142730.10939;
18231;369;86;13194676.95430;
18232;511;124;13215705.28671;
18233;407;102;13264586.68336;
18234;32;7;13246281.07250;
18235;477;122;13175399.04267;
18236;51;13;13202683.06881;
18237;30;9;13188242.91229;
18238;599;150;13194657.39653;
18239;463;123;13175639.78955;
18240;769;189;13311848.97572;
18241;366;97;13181673.82851;
18242;711;171;13149499.89319;
18243;741;182;13131395.91366;
18244;13;4;13188341.16682;
18245;300;73;13188809.15642;
18246;654;160;13170376.88568;
18247;305;73;13230520.30057;
18248;540;134;13228586.87490;
18249;655;160;13133496.04607;
18250;54;13;13267964.12468;
18251;226;58;13171124.27205;
18252;210;52;13132436.20098;
18253;243;58;13137788.97747;
18254;135;35;13185722.75341;
18255;712;174;13182261.95872;
18256;661;174;13144144.78838;
18257;554;141;13186128.34439;
18258;374;95;13167236.00030;
18259;241;61;13133786.15305;
18260;79;20;13132128.86453;
18261;451;108;13142793.90499;
18262;198;48;13202514.96509;
18263;465;117;13193191.02913;
18264;350;87;13228517.02571;
18265;136;34;13181722.25729;
18266;19;5;13188472.94897;
18267;227;52;13173528.01561;
18268;408;103;13143538.03173;
18269;635;165;13194714.20720;
18270;77;21;13232208.32273;
18271;726;183;13175712.89837;
18272;304;73;13182242.86661;
18273;565;135;13183757.19711;
18274;98;27;13172171.07862;
18275;25;5;13145335.01863;
18276;243;61;13290089.08942;
18277;162;42;13283304.87013;
18278;98;22;13214484.32282;
18279;333;83;13239021.87869;
18280;121;36;13227027.84091;
18281;453;121;13134882.31972;
18282;3;1;13230470.00915;
18283;723;185;13209440.27975;
18284;741;187;13293796.21893;
18285;25;5;13322657.90552;
18286;677;173;13292521.70399;
18287;126;33;13225060.88763;
18288;185;49;13133025.72817;
18289;468;122;13242268.93485;
18290;596;151;13364391.86707;
18291;134;35;13291310.98464;
18292;369;94;13275950.21576;
18293;657;165;13186301.10472;
18294;562;148;13132310.93809;
18295;541;138;13184403.06932;
18296;460;111;13189035.93346;
18297;667;160;13175163.88372;
18298;350;91;13251157.01184;
18299;235;60;13213756.95989;
18300;584;149;13170599.93744;
18301;63;18;13134676.03177;
18302;261;65;13182451.94852;
18303;0;0;13128691.81857;
18304;274;63;13132642.02327;
18305;178;44;13222922.10534;
18306;627;152;13211407.23303;
18307;712;172;13141462.11371;
18308;43;11;13143789.02316;
18309;368;89;13130165.17088;
18310;247;59;13262948.95262;
18311;647;163;13185446.61626;
18312;630;161;13143335.93473;
18313;426;105;13183247.76366;
18314;734;178;13169506.09908;
18315;96;28;13130083.68015;
18316;113;25;13132752.85065;
18317;260;67;13144054.91576;
18318;170;44;13141550.12369;
18319;477;115;13132253.19609;
18320;216;53;13129877.85786;
18321;444;112;13222915.12042;
18322;726;184;13190461.78833;
18323;155;37;13222384.26656;
18324;134;37;13143349.90457;
18325;54;14;13144059.10671;
18326;17;4;13144642.11464;
18327;121;30;13133137.02121;
18328;429;104;13242894.31795;
18329;121;30;13130074.83259;
18330;554;134;13144128.95590;
18331;508;127;13208524.78966;
18332;234;62;13132275.08217;
18333;620;151;13129110.91372;
18334;552;134;13185706.92092;
18335;509;131;13163670.89748;
18336;591;145;13174190.65163;
18337;67;17;13172674.92414;
18338;674;174;13144750.14806;
18339;750;186;13134309.09067;
18340;329;85;13132235.03530;
18341;559;141;13145959.00476;
18342;22;4;13167358.00356;
18343;40;10;13244678.73201;
18344;617;153;13152551.83727;
18345;732;188;13132959.13860;
18346;304;77;13147562.74223;
18347;540;142;13145670.29476;
18348;156;40;13144565.28053;
18349;336;83;13190187.04817;
18350;151;36;13239738.06575;
18351;111;29;13228696.77097;
18352;104;26;13131469.95381;
18353;734;185;13135101.18052;
18354;138;33;13145404.40217;
18355;362;92;13134215.02709;
18356;398;100;13141656.76013;
18357;613;160;13168861.15819;
18358;620;150;13168441.13171;
18359;212;53;13288343.79092;
18360;551;128;13136810.62311;
18361;540;141;13143422.08207;
18362;141;36;13163768.68635;
18363;625;153;13131244.57374;
18364;606;153;13177268.67273;
18365;55;14;13231381.30829;
18366;191;50;13152177.91125;
18367;603;153;13133729.34237;
18368;698;182;13135374.05804;
18369;96;21;13130333.27460;
18370;147;34;13142523.35578;
18371;155;42;13141868.17035;
18372;217;53;13287716.07950;
18373;424;108;13182932.97663;
18374;149;36;13144901.02232;
18375;721;180;13133449.01428;
18376;605;152;13131512.32898;
18377;190;48;13144063.76332;
18378;170;46;13163943.30934;
18379;123;29;13171424.15792;
18380;502;121;13208989.98529;
18381;520;128;13196055.77737;
18382;453;118;13132520.02001;
18383;77;18;13227510.26601;
18384;302;73;13184200.04100;
18385;44;11;13162098.82498;
18386;350;89;13172159.90275;
18387;391;103;13262420.42705;
18388;575;139;13187181.20456;
18389;68;16;13186744.87993;
18390;558;138;13185334.39189;
18391;429;109;13143738.73174;
18392;526;134;13187936.97283;
18393;637;163;13185039.16264;
18394;383;101;13204613.70051;
18395;625;149;13190513.01107;
18396;723;177;13176552.95134;
18397;69;19;13231851.16053;
18398;67;15;13227284.88594;
18399;506;129;13311871.32746;
18400;294;70;13303964.86446;
18401;619;151;13209586.96306;
18402;512;124;13247109.01827;
18403;648;165;13225326.31457;
18404;564;146;13171963.85935;
18405;660;161;13278738.12988;
18406;142;35;13229269.06869;
18407;174;43;13184274.08114;
18408;634;153;13217645.69730;
18409;537;131;13280468.06157;
