ID;HW;TIME;
28502;253;1473661.51214;
28503;248;1473199.57614;
28504;248;1474542.54329;
28505;272;1476697.62373;
28506;261;1474070.36275;
28507;241;1474699.00548;
28508;241;1472710.63179;
28509;247;1474564.89503;
28510;277;1476310.19354;
28511;266;1475256.86771;
28512;246;1474715.76929;
28513;251;1474559.30710;
28514;259;1476537.43625;
28515;259;1475972.12344;
28516;271;1473573.96781;
28517;256;1472701.31856;
28518;255;1474681.31036;
28519;256;1476776.78615;
28520;248;1474072.22539;
28521;264;1474238.93213;
28522;251;1473945.56552;
28523;251;1473993.06297;
28524;233;1472532.74918;
28525;255;1476000.06312;
28526;259;1476969.56992;
28527;230;1474968.15771;
28528;259;1474216.58039;
28529;256;1475238.24126;
28530;268;1473917.62584;
28531;249;1472878.26985;
28532;267;1476372.59215;
28533;249;1475328.57955;
28534;241;1476269.21535;
28535;251;1473058.94643;
28536;233;1474144.86855;
28537;260;1474169.08294;
28538;265;1477247.10405;
28539;250;1482588.23901;
28540;276;1475671.30625;
28541;266;1476410.77638;
28542;251;1475163.73545;
28543;242;1478089.01966;
28544;262;1474486.66394;
28545;258;1477111.13095;
28546;259;1475382.59625;
28547;261;1475135.79577;
28548;279;1474618.91174;
28549;274;1473516.22581;
28550;260;1473252.66153;
28551;279;1473350.45040;
28552;262;1474799.58832;
28553;244;1475191.67513;
28554;256;1474375.83655;
28555;267;1475791.44686;
28556;261;1475150.69693;
28557;264;1472936.94317;
28558;256;1474382.35581;
28559;266;1474927.17952;
28560;261;1476624.98057;
28561;263;1476733.01399;
28562;250;1475270.83755;
28563;270;1474268.73446;
28564;250;1474303.19339;
28565;243;1474439.16649;
28566;247;1473547.89078;
28567;253;1475889.23573;
28568;258;1474616.11778;
28569;238;1476987.26505;
28570;274;1475025.89971;
28571;255;1471449.62102;
28572;253;1474848.01710;
28573;264;1475417.98651;
28574;271;1476687.37918;
28575;251;1478143.96769;
28576;252;1483486.03398;
28577;259;1474021.00265;
28578;266;1476985.40241;
28579;252;1473702.49033;
28580;241;1474358.14142;
28581;276;1475378.87096;
28582;267;1475007.27326;
28583;252;1476727.42605;
28584;252;1473825.42491;
28585;250;1475543.71506;
28586;253;1471907.83173;
28587;260;1476066.18702;
28588;245;1475878.99119;
28589;261;1473085.02346;
28590;257;1478233.37466;
28591;269;1477825.45537;
28592;234;1472317.61366;
28593;259;1474372.11126;
28594;246;1473404.46711;
28595;259;1475930.21393;
28596;249;1477682.96301;
28597;258;1475526.95125;
28598;268;1474599.35397;
28599;254;1472936.94317;
28600;256;1473969.77991;
28601;258;1473378.39007;
28602;264;1474667.34052;
28603;255;1474567.68900;
28604;250;1494761.55639;
28605;249;1473612.15204;
28606;249;1472637.98863;
28607;241;1473154.87266;
28608;257;1473732.29265;
28609;247;1474526.71081;
28610;266;1473943.70288;
28611;260;1475091.09229;
28612;288;1474801.45097;
28613;266;1474360.93539;
28614;250;1473543.23417;
28615;259;1473869.19707;
28616;267;1475444.99487;
28617;261;1476104.37125;
28618;270;1475066.87790;
28619;243;1474055.46159;
28620;293;1473898.06807;
28621;251;1473065.46569;
28622;257;1480286.94093;
28623;246;1478047.11014;
28624;277;1477631.74027;
28625;253;1478624.53014;
28626;247;1472952.77566;
28627;246;1474908.55306;
28628;250;1472707.83782;
28629;234;1474887.13264;
28630;261;1478320.91898;
28631;269;1475109.71874;
28632;261;1473790.96597;
28633;254;1476071.77496;
28634;252;1473060.80908;
28635;276;1472955.56962;
28636;255;1472241.24521;
28637;265;1474055.46159;
28638;275;1476841.97873;
28639;263;1475635.91599;
28640;242;1475432.88767;
28641;274;1473228.44714;
28642;246;1473982.81842;
28643;287;1474454.06765;
28644;261;1481216.40086;
28645;257;1477509.73701;
28646;241;1475415.19254;
28647;258;1473332.75527;
28648;249;1474972.81432;
28649;269;1476224.51186;
28650;253;1474596.56000;
28651;246;1475202.85100;
28652;237;1475555.82225;
28653;241;1475077.12245;
28654;275;1471498.98112;
28655;255;1474269.66578;
28656;253;1477386.80243;
28657;251;1473024.48750;
28658;261;1493420.45188;
28659;247;1475895.75499;
28660;271;1477196.81263;
28661;263;1474506.22171;
28662;292;1472710.63179;
28663;242;1473965.12330;
28664;236;1473078.50420;
28665;259;1475187.01851;
28666;255;1475129.27651;
28667;261;1476350.24041;
28668;238;1474743.70897;
28669;270;1472806.55801;
28670;255;1472873.61324;
28671;244;1474106.68433;
28672;255;1474153.25046;
28673;252;1475962.81022;
28674;262;1477633.60292;
28675;243;1471808.18021;
28676;277;1472722.73898;
28677;248;1472691.07401;
28678;253;1476476.90028;
28679;286;1475651.74848;
28680;249;1475414.26122;
28681;257;1475367.69509;
28682;260;1475327.64822;
28683;267;1473373.73346;
28684;233;1473402.60446;
28685;247;1474922.52290;
28686;247;1475802.62274;
28687;266;1475652.67980;
28688;256;1476904.37734;
28689;242;1474222.16833;
28690;276;1475766.30116;
28691;266;1475463.62132;
28692;260;1474268.73446;
28693;251;1474518.32891;
28694;264;1474817.28345;
28695;255;1479379.83274;
28696;274;1473405.39843;
28697;250;1474385.14978;
28698;245;1474786.54981;
28699;264;1472280.36076;
28700;249;1474762.33542;
28701;262;1475480.38512;
28702;249;1475037.07558;
28703;271;1476577.48312;
28704;259;1472689.21137;
28705;262;1475823.11183;
28706;262;1475203.78232;
28707;265;1474424.26533;
28708;238;1475642.43525;
28709;272;1474267.80313;
28710;256;1474821.00874;
28711;265;1474222.16833;
28712;244;1481713.72712;
28713;251;1473772.33952;
28714;250;1473545.09681;
28715;262;1476064.32438;
28716;271;1476548.61212;
28717;257;1474987.71548;
28718;246;1474376.76787;
28719;268;1474454.06765;
28720;268;1475311.81574;
28721;263;1474551.85652;
28722;244;1475589.34987;
28723;250;1476062.46173;
28724;239;1473675.48198;
28725;246;1472518.77934;
28726;266;1475501.80554;
28727;255;1473299.22765;
28728;250;1475556.75358;
28729;250;1475168.39206;
28730;243;1478965.39420;
28731;269;1476579.34576;
28732;249;1474374.90523;
28733;261;1473447.30794;
28734;249;1473543.23417;
28735;251;1475299.70855;
28736;241;1475401.22271;
28737;241;1474720.42590;
28738;259;1473953.94742;
28739;261;1474762.33542;
28740;250;1474668.27184;
28741;241;1475366.76377;
28742;255;1472869.88795;
28743;249;1475610.77029;
28744;245;1475616.35822;
28745;263;1476045.69793;
28746;263;1475258.73035;
28747;253;1473257.31814;
28748;270;1473462.20911;
28749;263;1480286.00961;
28750;245;1477004.02886;
28751;241;1473193.98820;
28752;244;1473490.14878;
28753;239;1474326.47645;
28754;239;1472464.76263;
28755;257;1474726.01384;
28756;274;1474148.59384;
28757;262;1475980.50535;
28758;249;1477371.90127;
28759;255;1476144.41812;
28760;250;1473673.61933;
28761;258;1473031.93808;
28762;253;1473293.63972;
28763;257;1472717.15105;
28764;251;1477858.98298;
28765;246;1475402.15403;
28766;248;1475217.75216;
28767;258;1475540.92109;
28768;266;1472779.54966;
28769;263;1473864.54046;
28770;265;1474836.84123;
28771;265;1482415.01302;
28772;238;1474190.50336;
28773;219;1472787.00024;
28774;266;1472615.63689;
28775;273;1474538.81800;
28776;266;1473846.84533;
28777;258;1474432.64723;
28778;255;1476876.43766;
28779;274;1475158.14751;
28780;269;1474173.73955;
28781;261;1472547.65034;
28782;261;1474226.82494;
28783;259;1474828.45932;
28784;266;1475438.47561;
28785;248;1476069.91231;
28786;267;1476204.95409;
28787;262;1473171.63646;
28788;276;1473491.08011;
28789;239;1472794.45082;
28790;274;1474302.26207;
28791;240;1473978.16181;
28792;258;1474553.71916;
28793;239;1476683.65389;
28794;239;1472132.28047;
28795;244;1476208.67938;
28796;263;1474954.18787;
28797;266;1473078.50420;
28798;246;1473110.16917;
28799;238;1473922.28246;
28800;251;1484811.30600;
28801;262;1475238.24126;
28802;264;1476361.41628;
28803;241;1473143.69678;
28804;266;1474540.68065;
28805;275;1473906.44997;
28806;285;1474178.39617;
28807;254;1476030.79677;
28808;256;1473505.98127;
28809;271;1473272.21930;
28810;242;1491507.51531;
28811;260;1475300.63987;
28812;263;1475067.80922;
28813;250;1474922.52290;
28814;263;1475683.41345;
28815;245;1475560.47887;
28816;269;1473255.45549;
28817;267;1474193.29733;
28818;244;1473776.99614;
28819;262;1473626.12188;
28820;265;1474274.32239;
28821;243;1482063.90440;
28822;249;1476743.25854;
28823;251;1473787.24068;
28824;259;1472971.40211;
28825;258;1473996.78826;
28826;264;1475946.04641;
28827;266;1478817.31391;
28828;258;1475552.09696;
28829;256;1475487.83571;
28830;268;1475209.37026;
28831;252;1474749.29690;
28832;273;1473984.68107;
28833;266;1474724.15119;
28834;234;1476293.42973;
28835;246;1475858.50209;
28836;263;1476194.70954;
28837;282;1475531.60787;
28838;257;1474442.89178;
28839;263;1474091.78317;
28840;266;1476679.92860;
28841;260;1474493.18320;
28842;249;1473299.22765;
28843;268;1474170.01426;
28844;253;1472010.27721;
28845;254;1473199.57614;
28846;244;1474716.70061;
28847;259;1476926.72908;
28848;247;1474569.55165;
28849;238;1474431.71591;
28850;273;1474407.50152;
28851;244;1472898.75895;
28852;255;1474130.89871;
28853;263;1475279.21945;
28854;251;1483554.02052;
28855;251;1474673.85978;
28856;241;1476319.50676;
28857;248;1474747.43426;
28858;255;1473988.40636;
28859;251;1473000.27311;
28860;245;1474117.86020;
28861;243;1475097.61155;
28862;260;1475265.24961;
28863;257;1474765.12939;
28864;270;1476453.61722;
28865;258;1473505.98127;
28866;251;1474993.30342;
28867;268;1475621.94616;
28868;252;1473320.64807;
28869;267;1474964.43242;
28870;256;1476071.77496;
28871;254;1475397.49742;
28872;235;1474058.25555;
28873;258;1474293.88016;
28874;274;1476290.63576;
28875;285;1474742.77765;
28876;248;1483237.37085;
28877;252;1473627.98452;
28878;258;1475356.51922;
28879;261;1474795.86303;
28880;265;1474848.01710;
28881;265;1472436.82295;
28882;271;1473969.77991;
28883;277;1474656.16465;
28884;250;1475423.57445;
28885;262;1476833.59683;
28886;255;1475853.84548;
28887;264;1474056.39291;
28888;259;1475701.10857;
28889;252;1476546.74947;
28890;250;1476245.93228;
28891;269;1475952.56567;
28892;259;1472688.28005;
28893;263;1475425.43709;
28894;249;1473843.12004;
28895;260;1474251.03933;
28896;273;1474476.41939;
28897;257;1475650.81716;
28898;258;1475583.76193;
28899;263;1476856.87989;
28900;246;1476273.87196;
28901;253;1474079.67597;
28902;250;1474849.87974;
28903;241;1474671.06581;
28904;242;1475241.96655;
28905;257;1475158.14751;
28906;253;1478269.69624;
28907;233;1473704.35297;
28908;248;1475121.82593;
28909;248;1472528.09256;
28910;272;1475285.73871;
28911;248;1473645.67965;
28912;253;1475121.82593;
28913;250;1473925.07643;
28914;263;1472653.82111;
28915;271;1474095.50846;
28916;264;1473361.62627;
28917;262;1474152.31913;
28918;254;1474157.90707;
28919;245;1475710.42180;
28920;252;1474483.86997;
28921;256;1480644.56880;
28922;241;1472591.42250;
28923;256;1472634.26334;
28924;269;1477377.48921;
28925;277;1474043.35439;
28926;277;1475282.94474;
28927;277;1474803.31361;
28928;249;1474881.54471;
28929;266;1473966.05462;
28930;269;1474398.18829;
28931;249;1474846.15445;
28932;250;1475949.77170;
28933;276;1494950.61487;
28934;260;1474957.91316;
28935;253;1473986.54372;
28936;242;1473964.19197;
28937;258;1472129.48650;
28938;261;1473529.26433;
28939;253;1478348.85865;
28940;245;1477338.37366;
28941;253;1477386.80243;
28942;256;1476201.22880;
28943;275;1474499.70245;
28944;265;1479662.95481;
28945;260;1472710.63179;
28946;258;1476265.49006;
28947;251;1474744.64029;
28948;247;1475649.88583;
28949;264;1475049.18277;
28950;261;1473742.53720;
28951;233;1473090.61140;
28952;219;1473106.44388;
28953;257;1474617.04910;
28954;245;1481506.97351;
28955;281;1475124.61990;
28956;271;1473206.09540;
28957;232;1473408.19240;
28958;274;1475130.20784;
28959;265;1473838.46343;
28960;245;1475985.16196;
28961;273;1474604.01058;
28962;244;1477042.21308;
28963;245;1474106.68433;
28964;270;1474397.25697;
28965;252;1474902.96513;
28966;280;1474108.54697;
28967;265;1473860.81517;
28968;263;1475316.47235;
28969;261;1474246.38271;
28970;259;1475074.32848;
28971;271;1472963.95153;
28972;268;1476210.54202;
28973;233;1473805.86714;
28974;255;1473480.83556;
28975;277;1475782.13364;
28976;262;1474290.15487;
28977;267;1473965.12330;
28978;260;1472563.48282;
28979;265;1473963.26065;
28980;261;1473695.97107;
28981;256;1483102.32908;
28982;275;1475871.54061;
28983;271;1477047.80102;
28984;263;1476695.76108;
28985;265;1473689.45181;
28986;255;1475648.95451;
28987;267;1474021.00265;
28988;238;1472354.86656;
28989;254;1475731.84222;
28990;279;1476313.91883;
28991;251;1474297.60545;
28992;264;1472264.52827;
28993;266;1474060.11820;
28994;231;1473156.73530;
28995;246;1474448.47971;
28996;256;1495282.16571;
28997;259;1475447.78883;
28998;244;1477078.53466;
28999;284;1474371.17994;
29000;257;1473993.06297;
29001;250;1473903.65601;
29002;253;1472972.33343;
29003;249;1480272.03977;
29004;232;1477404.49756;
29005;274;1473544.16549;
29006;257;1474392.60036;
29007;254;1475498.08025;
29008;262;1472909.00350;
29009;251;1472447.06750;
29010;254;1475407.74196;
29011;252;1477044.07573;
29012;242;1474265.94049;
29013;265;1476558.85667;
29014;248;1471655.44331;
29015;266;1472770.23643;
29016;244;1472178.84660;
29017;274;1475213.09555;
29018;252;1477163.28502;
29019;262;1472612.84292;
29020;257;1476291.56709;
29021;274;1473876.64765;
29022;256;1473545.09681;
29023;283;1474996.09739;
29024;262;1475902.27425;
29025;237;1476037.31602;
29026;250;1474778.16790;
29027;241;1474583.52149;
29028;253;1474078.74465;
29029;261;1475804.48538;
29030;266;1476476.90028;
29031;274;1475553.95961;
29032;255;1474345.10291;
29033;253;1472330.65218;
29034;245;1472779.54966;
29035;262;1474142.07458;
29036;251;1474604.94190;
29037;244;1474387.01242;
29038;238;1498078.92740;
29039;276;1474571.41429;
29040;255;1473749.05646;
29041;244;1532379.53782;
29042;259;1474824.73403;
29043;258;1474378.63052;
29044;256;1473600.97617;
29045;258;1475590.28119;
29046;252;1474745.57161;
29047;260;1473708.07827;
29048;242;1475332.30484;
29049;250;1481647.60321;
29050;264;1472727.39559;
29051;253;1473925.07643;
29052;230;1475963.74154;
29053;254;1476333.47660;
29054;249;1473811.45507;
29055;252;1475169.32338;
29056;280;1473756.50704;
29057;259;1473541.37152;
29058;255;1474292.01752;
29059;242;1476134.17357;
29060;249;1475065.01526;
29061;258;1473244.27962;
29062;270;1475794.24083;
29063;254;1476645.46967;
29064;285;1473325.30469;
29065;257;1472949.05037;
29066;245;1475156.28487;
29067;260;1477609.38853;
29068;255;1475198.19438;
29069;262;1475173.04868;
29070;257;1471772.78996;
29071;257;1480028.96458;
29072;258;1474617.98042;
29073;263;1476420.08960;
29074;268;1475857.57077;
29075;255;1473530.19565;
29076;257;1473283.39517;
29077;257;1475500.87422;
29078;265;1476570.03254;
29079;274;1475009.13590;
29080;264;1475571.65474;
29081;241;1475301.57119;
29082;240;1472853.12414;
29083;261;1472446.13618;
29084;236;1473476.17894;
29085;264;1473626.12188;
29086;265;1475488.76703;
29087;274;1475642.43525;
29088;261;1477767.71337;
29089;253;1475732.77354;
29090;251;1475338.82409;
29091;257;1473619.60262;
29092;252;1473705.28430;
29093;239;1475550.23432;
29094;228;1477073.87805;
29095;252;1475323.92293;
29096;254;1475576.31135;
29097;265;1473342.99982;
29098;263;1472388.39418;
29099;273;1472325.99556;
29100;247;1473938.11494;
29101;242;1475367.69509;
29102;247;1475508.32480;
29103;239;1473056.15246;
29104;246;1475200.05703;
29105;246;1474085.26391;
29106;232;1476375.38612;
29107;264;1474179.32749;
29108;243;1482213.84734;
29109;244;1475772.82041;
29110;246;1471735.53705;
29111;275;1474534.16139;
29112;246;1472333.44615;
29113;266;1475272.70019;
29114;253;1474300.39942;
29115;245;1475030.55632;
29116;262;1475666.64964;
29117;278;1475448.72016;
29118;255;1473887.82352;
29119;254;1474216.58039;
29120;265;1474332.06439;
29121;241;1474596.56000;
29122;259;1477734.18576;
29123;265;1472236.58860;
29124;257;1475605.18235;
29125;256;1473815.18036;
29126;244;1473461.27778;
29127;256;1473578.62443;
29128;259;1474504.35907;
29129;257;1477597.28134;
29130;255;1477541.40198;
29131;265;1475410.53593;
29132;264;1473486.42349;
29133;254;1475057.56468;
29134;266;1474537.88668;
29135;284;1477103.68037;
29136;264;1474638.46952;
29137;253;1477234.06553;
29138;267;1475717.87238;
29139;253;1473332.75527;
29140;246;1479986.12374;
29141;272;1472969.53946;
29142;287;1472912.72879;
29143;268;1475239.17258;
29144;256;1475065.01526;
29145;247;1474819.14610;
29146;248;1473600.97617;
29147;258;1473552.54740;
29148;242;1473777.92746;
29149;268;1472841.94827;
29150;263;1475654.54245;
29151;262;1478227.78672;
29152;258;1473858.02120;
29153;251;1474458.72426;
29154;253;1474874.09413;
29155;270;1475676.89419;
29156;276;1472421.92179;
29157;266;1475083.64171;
29158;238;1475325.78558;
29159;239;1475839.87564;
29160;238;1474728.80781;
29161;268;1472605.39234;
29162;251;1473207.95804;
29163;244;1473842.18872;
29164;258;1475245.69184;
29165;257;1475375.14567;
29166;263;1476404.25712;
29167;245;1474639.40084;
29168;261;1476471.31234;
29169;253;1474467.10616;
29170;256;1473027.28146;
29171;257;1479542.81420;
29172;248;1476303.67428;
29173;266;1476353.96570;
29174;266;1476870.84973;
29175;228;1473428.68149;
29176;265;1481938.17586;
29177;250;1471897.58718;
29178;280;1475723.46032;
29179;262;1474577.00223;
29180;252;1475662.92435;
29181;242;1471280.12031;
29182;250;1474918.79761;
29183;259;1473370.93949;
29184;253;1473354.17569;
29185;254;1476576.55180;
29186;249;1474696.21152;
29187;246;1475144.17768;
29188;252;1472735.77750;
29189;282;1474261.28387;
29190;240;1476227.30583;
29191;248;1472703.18121;
29192;225;1490747.55609;
29193;258;1478886.23178;
29194;243;1476663.16479;
29195;255;1474719.49458;
29196;254;1474640.33216;
29197;252;1477352.34350;
29198;245;1482043.41531;
29199;248;1474061.04952;
29200;240;1473723.91075;
29201;270;1476151.86870;
29202;263;1474450.34236;
29203;252;1474661.75258;
29204;238;1473589.80030;
29205;256;1475112.51271;
29206;285;1477388.66508;
29207;258;1475921.83203;
29208;271;1476496.45805;
29209;241;1473858.02120;
29210;226;1474088.05788;
29211;251;1474192.36600;
29212;276;1474344.17158;
29213;244;1475953.49699;
29214;261;1475148.83429;
29215;261;1475038.93822;
29216;275;1471641.47347;
29217;252;1474522.05420;
29218;236;1473825.42491;
29219;238;1474048.01100;
29220;249;1474116.92888;
29221;271;1475326.71690;
29222;252;1476426.60886;
29223;239;1473725.77339;
29224;259;1477067.35879;
29225;248;1473718.32281;
29226;257;1472070.81318;
29227;258;1476205.88541;
29228;247;1476049.42322;
29229;275;1473979.09313;
29230;238;1473949.29081;
29231;279;1474506.22171;
29232;250;1473553.47872;
29233;259;1473391.42859;
29234;261;1476525.32905;
29235;259;1480850.39109;
29236;241;1474644.05745;
29237;250;1475268.04358;
29238;251;1473041.25130;
29239;258;1473595.38823;
29240;256;1472903.41556;
29241;238;1475940.45848;
29242;277;1475346.27467;
29243;262;1477116.71889;
29244;251;1475012.86119;
29245;265;1475506.46216;
29246;258;1472035.42292;
29247;260;1472975.12740;
29248;255;1473367.21420;
29249;260;1521977.59598;
29250;245;1475414.26122;
29251;245;1474025.65926;
29252;258;1474766.06071;
29253;264;1476055.01115;
29254;258;1473497.59936;
29255;254;1477481.79734;
29256;254;1476147.21209;
29257;264;1483479.51472;
29258;265;1475163.73545;
29259;253;1473627.98452;
29260;261;1476372.59215;
29261;249;1473630.77849;
29262;264;1475355.58790;
29263;264;1472757.19792;
29264;265;1475017.51781;
29265;261;1477221.02702;
29266;260;1472473.14453;
29267;259;1472799.10743;
29268;271;1476923.93512;
29269;263;1475919.96938;
29270;260;1473465.00307;
29271;245;1478348.85865;
29272;257;1475431.02503;
29273;260;1474078.74465;
29274;258;1473896.20543;
29275;263;1475184.22455;
29276;259;1475903.20557;
29277;229;1476839.18476;
29278;248;1474068.50010;
29279;239;1474034.04117;
29280;259;1474855.46768;
29281;240;1474883.40735;
29282;249;1477189.36205;
29283;245;1475156.28487;
29284;253;1475539.98977;
29285;257;1473882.23559;
29286;284;1473446.37662;
29287;262;1473797.48523;
29288;248;1475918.10673;
29289;239;1475268.04358;
29290;258;1475261.52432;
29291;264;1475673.16890;
29292;248;1474649.64539;
29293;262;1475188.88116;
29294;235;1473113.89446;
29295;261;1472619.36218;
29296;263;1473803.07317;
29297;267;1472853.12414;
29298;253;1475242.89787;
29299;245;1476320.43809;
29300;238;1474821.94006;
29301;246;1476041.97264;
29302;240;1474641.26348;
29303;257;1474978.40226;
29304;248;1473543.23417;
29305;264;1476986.33373;
29306;264;1475251.27977;
29307;236;1472332.51482;
29308;246;1471936.70273;
29309;251;1475926.48864;
29310;244;1474173.73955;
29311;273;1477377.48921;
29312;253;1475771.88909;
29313;260;1475900.41161;
29314;268;1472713.42576;
29315;250;1472584.90324;
29316;250;1475676.89419;
29317;257;1472786.06892;
29318;279;1473668.96272;
29319;251;1474794.93171;
29320;256;1477966.08508;
29321;227;1476064.32438;
29322;270;1474511.80965;
29323;269;1473502.25598;
29324;243;1471441.23912;
29325;264;1475987.02461;
29326;246;1474921.59158;
29327;261;1475343.48071;
29328;247;1472832.63505;
29329;257;1474327.40778;
29330;252;1474474.55674;
29331;251;1473893.41146;
29332;267;1475705.76519;
29333;257;1475797.03480;
29334;273;1477546.98992;
29335;262;1472377.21831;
29336;257;1472475.00718;
29337;265;1476391.21860;
29338;274;1473167.91117;
29339;250;1475102.26816;
29340;236;1483574.50962;
29341;256;1478332.09485;
29342;271;1474664.54655;
29343;250;1473421.23091;
29344;262;1472794.45082;
29345;268;1474051.73630;
29346;267;1474423.33400;
29347;251;1475875.26590;
29348;254;1475922.76335;
29349;252;1474484.80129;
29350;262;1473617.73998;
29351;256;1475280.15077;
29352;245;1474636.60687;
29353;254;1475128.34519;
29354;249;1476326.95735;
29355;245;1476695.76108;
29356;247;1473795.62259;
29357;269;1473190.26291;
29358;251;1474517.39758;
29359;237;1474940.21803;
29360;252;1474239.86346;
29361;249;1474186.77807;
29362;239;1482916.06456;
29363;277;1474568.62032;
29364;255;1472466.62527;
29365;261;1475539.05845;
29366;235;1475203.78232;
29367;244;1474920.66026;
29368;262;1476768.40425;
29369;249;1478393.56214;
29370;263;1475037.07558;
29371;268;1473623.32791;
29372;246;1472848.46753;
29373;262;1474037.76646;
29374;259;1474275.25371;
29375;277;1475092.95493;
29376;251;1475291.32664;
29377;263;1473804.93581;
29378;241;1472163.01411;
29379;262;1474225.89362;
29380;259;1474699.93681;
29381;255;1475118.10064;
29382;268;1474209.12981;
29383;261;1475937.66451;
29384;272;1479826.86758;
29385;249;1472187.22850;
29386;268;1472008.41457;
29387;268;1476109.95919;
29388;257;1472599.80440;
29389;260;1476088.53877;
29390;264;1476150.00606;
29391;280;1477418.46740;
29392;249;1473374.66478;
29393;258;1475236.37861;
29394;258;1473961.39801;
29395;259;1473608.42675;
29396;253;1475367.69509;
29397;246;1476221.71789;
29398;257;1476746.05250;
29399;262;1474542.54329;
29400;222;1474620.77439;
29401;256;1473154.87266;
29402;252;1473526.47036;
29403;267;1472643.57656;
29404;244;1475912.51880;
29405;254;1474182.12146;
29406;260;1474191.43468;
29407;266;1472042.87350;
29408;260;1473337.41188;
29409;251;1473721.11678;
29410;247;1474294.81149;
29411;257;1475703.90254;
29412;251;1475752.33132;
29413;243;1476001.92577;
29414;251;1472070.81318;
29415;248;1471400.26093;
29416;278;1474900.17116;
29417;251;1477028.24324;
29418;245;1477669.92450;
29419;254;1479776.57616;
29420;270;1473776.99614;
29421;255;1474717.63194;
29422;254;1475426.36842;
29423;252;1476159.31928;
29424;255;1475203.78232;
29425;246;1475108.78742;
29426;230;1475594.93780;
29427;245;1473672.68801;
29428;266;1474968.15771;
29429;243;1475333.23616;
29430;242;1480519.77158;
29431;255;1478982.15801;
29432;249;1473478.97291;
29433;241;1476107.16522;
29434;241;1475718.80370;
29435;258;1472841.01695;
29436;255;1473265.70004;
29437;255;1473441.72001;
29438;256;1474414.95210;
29439;266;1473221.92788;
29440;233;1501539.72208;
29441;225;1474739.05236;
29442;266;1473181.88101;
29443;268;1473525.53904;
29444;260;1475654.54245;
29445;267;1476655.71421;
29446;258;1474766.99203;
29447;251;1477066.42747;
29448;250;1473833.80681;
29449;257;1474007.03281;
29450;256;1475399.36006;
29451;264;1474332.06439;
29452;259;1476357.69099;
29453;258;1477487.38527;
29454;293;1475130.20784;
29455;249;1474108.54697;
29456;238;1473517.15714;
29457;264;1472586.76589;
29458;241;1473655.92420;
29459;257;1473178.15572;
29460;253;1474122.51681;
29461;269;1476055.01115;
29462;268;1474519.26023;
29463;260;1473494.80540;
29464;242;1474127.17342;
29465;266;1473337.41188;
29466;266;1476681.79125;
29467;268;1481946.55776;
29468;265;1479425.46755;
29469;265;1477278.76902;
29470;247;1472562.55150;
29471;272;1479694.61977;
29472;255;1473494.80540;
29473;255;1474818.21477;
29474;270;1473849.63930;
29475;258;1477934.42011;
29476;291;1473155.80398;
29477;256;1473421.23091;
29478;263;1474957.91316;
29479;259;1474869.43752;
29480;244;1476177.01441;
29481;250;1476627.77454;
29482;245;1474987.71548;
29483;260;1473718.32281;
29484;260;1472572.79605;
29485;261;1472824.25314;
29486;245;1474016.34604;
29487;267;1474875.02545;
29488;271;1474005.17017;
29489;262;1481973.56611;
29490;255;1475319.26632;
29491;258;1478428.02107;
29492;261;1473483.62952;
29493;255;1472500.15289;
29494;277;1477836.63124;
29495;260;1478032.20898;
29496;264;1474854.53635;
29497;266;1476120.20373;
29498;248;1472154.63221;
29499;257;1472972.33343;
29500;238;1473573.96781;
29501;269;1478217.54217;
29502;246;1477118.58153;
29503;244;1475813.79861;
29504;233;1475570.72341;
29505;252;1473677.34462;
29506;264;1474290.15487;
29507;282;1474238.00081;
29508;234;1475377.00832;
29509;254;1477223.82098;
29510;267;1474780.96187;
29511;252;1473425.88753;
29512;251;1475232.65332;
29513;264;1475008.20458;
29514;247;1472676.17285;
29515;254;1476759.09102;
29516;256;1472985.37195;
29517;255;1476678.06596;
29518;251;1474924.38555;
29519;256;1473337.41188;
29520;260;1473941.84023;
29521;256;1476483.41954;
29522;266;1474576.07090;
29523;254;1473561.86062;
29524;252;1475085.50435;
29525;256;1472400.50137;
29526;240;1471377.90918;
29527;247;1473745.33117;
29528;259;1471819.35608;
29529;277;1474821.00874;
29530;250;1477135.34534;
29531;248;1475227.06538;
29532;267;1475654.54245;
29533;259;1475132.07048;
29534;266;1473992.13165;
29535;248;1474603.07926;
29536;253;1475546.50903;
29537;248;1475992.61254;
29538;241;1475599.59441;
29539;271;1473607.49543;
29540;249;1474963.50110;
29541;267;1472004.68928;
29542;249;1472939.73714;
29543;262;1472344.62202;
29544;254;1474832.18461;
29545;245;1475689.93270;
29546;255;1474448.47971;
29547;256;1476841.04741;
29548;245;1475422.64313;
29549;262;1473326.23601;
29550;269;1474401.91358;
29551;265;1476595.17825;
29552;263;1474439.16649;
29553;254;1472108.99740;
29554;242;1475666.64964;
29555;249;1473469.65969;
29556;254;1472523.43595;
29557;269;1478785.64894;
29558;256;1475110.65006;
29559;235;1473962.32933;
29560;244;1474165.35765;
29561;270;1475209.37026;
29562;258;1475105.06213;
29563;245;1472205.85495;
29564;266;1472699.45592;
29565;250;1475581.89929;
29566;248;1477254.55463;
29567;245;1472650.09582;
29568;257;1475039.86955;
29569;261;1474151.38781;
29570;249;1473735.08662;
29571;247;1473829.15020;
29572;272;1474613.32381;
29573;250;1476058.73644;
29574;248;1473356.96965;
29575;255;1473791.89730;
29576;262;1475352.79393;
29577;273;1475632.19070;
