ID;HW;TIME
11521;261;1476418.22696 ns;
11522;273;1475336.03013 ns;
11523;252;1475131.13916 ns;
11524;252;1513056.45704 ns;
11525;247;1478662.71436 ns;
11526;264;1474186.77807 ns;
11527;261;1475463.62132 ns;
11528;250;1485294.66242 ns;
11529;260;1481074.83983 ns;
11530;248;1486090.01189 ns;
11531;255;1582233.23524 ns;
11532;246;1487838.10437 ns;
11533;235;1475405.87932 ns;
11534;254;1475261.52432 ns;
11535;238;1474892.72058 ns;
11536;255;1502384.43166 ns;
11537;242;1480324.19384 ns;
11538;257;1511156.55899 ns;
11539;257;1487721.68905 ns;
11540;247;1472754.40395 ns;
11541;238;1474338.58365 ns;
11542;255;1476221.71789 ns;
11543;254;1475105.06213 ns;
11544;264;1566913.91021 ns;
11545;256;1509602.18161 ns;
11546;258;1475117.16932 ns;
11547;253;1474903.89645 ns;
11548;281;1484834.58906 ns;
11549;260;1476333.47660 ns;
11550;262;1486128.19612 ns;
11551;244;1478631.04939 ns;
11552;251;1505269.66900 ns;
11553;244;1535088.75519 ns;
11554;262;1473741.60588 ns;
11555;246;1474077.81333 ns;
11556;253;1473555.34136 ns;
11557;264;1499926.67139 ns;
11558;256;1480718.14328 ns;
11559;246;1520375.72116 ns;
11560;257;1475730.91090 ns;
11561;278;1474188.64071 ns;
11562;256;1473495.73672 ns;
11563;241;1516297.45960 ns;
11564;271;1522709.61553 ns;
11565;235;1480659.46996 ns;
11566;243;1487492.58369 ns;
11567;237;1475590.28119 ns;
11568;281;1473355.10701 ns;
11569;239;1484566.36816 ns;
11570;252;1474245.45139 ns;
11571;263;1479487.86616 ns;
11572;240;1497753.89582 ns;
11573;263;1473924.14510 ns;
11574;259;1475536.26448 ns;
11575;260;1474509.01568 ns;
11576;259;1474787.48113 ns;
11577;267;1473431.47546 ns;
11578;253;1477697.86417 ns;
11579;247;1479607.07545 ns;
11580;257;1473329.96130 ns;
11581;248;1472664.99698 ns;
11582;271;1475409.60461 ns;
11583;271;1474414.02078 ns;
11584;233;1487984.32201 ns;
11585;245;1479485.07220 ns;
11586;266;1480289.73490 ns;
11587;248;1552981.32449 ns;
11588;257;1474962.56977 ns;
11589;244;1473485.49217 ns;
11590;248;1503182.57511 ns;
11591;247;1481350.51131 ns;
11592;250;1480089.50055 ns;
11593;243;1475324.85425 ns;
11594;230;1480557.95580 ns;
11595;252;1476067.11835 ns;
11596;270;1475569.79209 ns;
11597;248;1475317.40367 ns;
11598;244;1477624.28969 ns;
11599;264;1479852.94461 ns;
11600;264;1474319.02587 ns;
11601;250;1472580.24663 ns;
11602;245;1474308.78133 ns;
11603;253;1484653.91248 ns;
11604;272;1478749.32736 ns;
11605;262;1478429.88372 ns;
11606;256;1489411.10820 ns;
11607;258;1493928.02268 ns;
11608;244;1473382.11536 ns;
11609;250;1473769.54556 ns;
11610;252;1476428.47151 ns;
11611;241;1479654.57290 ns;
11612;271;1523653.97662 ns;
11613;257;1479027.79281 ns;
11614;254;1473558.13533 ns;
11615;239;1483970.32171 ns;
11616;247;1484031.78900 ns;
11617;247;1497405.58118 ns;
11618;256;1508209.85436 ns;
11619;257;1478732.56356 ns;
11620;245;1479589.38032 ns;
11621;247;1471462.65954 ns;
11622;257;1476454.54854 ns;
11623;251;1474193.29733 ns;
11624;277;1474455.93029 ns;
11625;251;1479082.74084 ns;
11626;255;1479304.39562 ns;
11627;273;1478767.95381 ns;
11628;296;1474465.24352 ns;
11629;274;1494286.58187 ns;
11630;251;1485041.34268 ns;
11631;259;1558186.48636 ns;
11632;257;1508953.98110 ns;
11633;250;1528425.14217 ns;
11634;265;1475230.79067 ns;
11635;235;1481019.89180 ns;
11636;249;1475352.79393 ns;
11637;247;1473882.23559 ns;
11638;253;1480871.81151 ns;
11639;263;1478849.91020 ns;
11640;248;1558083.10956 ns;
11641;251;1476272.00931 ns;
11642;224;1475472.93454 ns;
11643;255;1475969.32948 ns;
11644;250;1483376.13791 ns;
11645;270;1479261.55478 ns;
11646;252;1478809.86333 ns;
11647;258;1474229.61891 ns;
11648;273;1485381.27542 ns;
11649;269;1473795.62259 ns;
11650;251;1485043.20532 ns;
11651;248;1473739.74323 ns;
11652;259;1497963.44340 ns;
11653;251;1537007.27969 ns;
11654;249;1477803.10363 ns;
11655;264;1483172.17827 ns;
11656;238;1474173.73955 ns;
11657;244;1474750.22823 ns;
11658;265;1499106.17620 ns;
11659;259;1500825.39767 ns;
11660;264;1499994.65793 ns;
11661;258;1474618.91174 ns;
11662;245;1486425.28802 ns;
11663;253;1474504.35907 ns;
11664;269;1475049.18277 ns;
11665;260;1479591.24297 ns;
11666;266;1501351.59492 ns;
11667;258;1474697.14284 ns;
11668;268;1474273.39107 ns;
11669;250;1474541.61197 ns;
11670;275;1484932.37793 ns;
11671;269;1479280.18123 ns;
11672;265;1477932.55746 ns;
11673;237;1481121.40596 ns;
11674;260;1475349.06864 ns;
11675;245;1475559.54754 ns;
11676;242;1486039.72048 ns;
11677;267;1485346.81648 ns;
11678;242;1479461.78913 ns;
11679;271;1487840.89833 ns;
11680;268;1474130.89871 ns;
11681;273;1476148.14341 ns;
11682;258;1473963.26065 ns;
11683;266;1475527.88258 ns;
11684;246;1488124.02040 ns;
11685;266;1480008.47548 ns;
11686;246;1510200.09071 ns;
11687;255;1473801.21052 ns;
11688;246;1476098.78331 ns;
11689;263;1475367.69509 ns;
11690;227;1475173.04868 ns;
11691;272;1487369.64911 ns;
11692;247;1481441.78092 ns;
11693;263;1541639.67818 ns;
11694;251;1494676.80603 ns;
11695;256;1474856.39900 ns;
11696;264;1474369.31729 ns;
11697;268;1483344.47294 ns;
11698;246;1479418.94829 ns;
11699;250;1500449.14335 ns;
11700;267;1525241.88161 ns;
11701;230;1475623.80880 ns;
11702;255;1476327.88867 ns;
11703;240;1485584.30374 ns;
11704;270;1479282.97520 ns;
11705;260;1498724.33394 ns;
11706;272;1478081.56908 ns;
11707;266;1546189.18896 ns;
11708;250;1484295.35329 ns;
11709;241;1472941.59979 ns;
11710;242;1473984.68107 ns;
11711;246;1481136.30712 ns;
11712;254;1478488.55704 ns;
11713;258;1473384.90933 ns;
11714;237;1534670.59135 ns;
11715;275;1474818.21477 ns;
11716;268;1493587.15862 ns;
11717;242;1477844.08182 ns;
11718;259;1628960.48278 ns;
11719;258;1489859.07435 ns;
11720;263;1474622.63703 ns;
11721;270;1536856.40544 ns;
11722;254;1475912.51880 ns;
11723;266;1475684.34477 ns;
11724;252;1480164.93767 ns;
11725;261;1478442.92223 ns;
11726;266;1475698.31461 ns;
11727;264;1534951.85077 ns;
11728;248;1548651.60584 ns;
11729;246;1474210.06113 ns;
11730;254;1477611.25118 ns;
11731;260;1480182.63280 ns;
11732;268;1480722.79990 ns;
11733;258;1484481.61781 ns;
11734;246;1474965.36374 ns;
11735;254;1474004.23884 ns;
11736;274;1474541.61197 ns;
11737;252;1481347.71734 ns;
11738;246;1480226.40496 ns;
11739;257;1481845.04360 ns;
11740;241;1532743.68495 ns;
11741;236;1473245.21095 ns;
11742;266;1473251.73020 ns;
11743;243;1485629.00722 ns;
11744;239;1478949.56172 ns;
11745;257;1479840.83742 ns;
11746;240;1488424.83759 ns;
11747;276;1476007.51370 ns;
11748;242;1474626.36232 ns;
11749;258;1486059.27825 ns;
11750;254;1475262.45564 ns;
11751;257;1490331.25490 ns;
11752;265;1479342.57984 ns;
11753;240;1489242.53881 ns;
11754;253;1473614.94601 ns;
11755;264;1485041.34268 ns;
11756;272;1484999.43316 ns;
11757;260;1484980.80671 ns;
11758;267;1476131.37960 ns;
11759;255;1498999.07410 ns;
11760;252;1474017.27736 ns;
11761;264;1474074.08804 ns;
11762;266;1472862.43737 ns;
11763;269;1473716.46017 ns;
11764;256;1494781.11416 ns;
11765;253;1476845.70402 ns;
11766;251;1480381.00451 ns;
11767;262;1474012.62075 ns;
11768;272;1475689.00138 ns;
11769;252;1475055.70203 ns;
11770;249;1473417.50562 ns;
11771;241;1482083.46218 ns;
11772;254;1478715.79975 ns;
11773;271;1507620.32717 ns;
11774;264;1502229.83211 ns;
11775;258;1475132.07048 ns;
11776;278;1483182.42282 ns;
11777;262;1474804.24494 ns;
11778;267;1515543.08832 ns;
11779;247;1535832.88193 ns;
11780;251;1522449.77653 ns;
11781;266;1513711.17681 ns;
11782;246;1524439.08155 ns;
11783;253;1513354.48027 ns;
11784;261;1517009.92137 ns;
11785;270;1480471.34280 ns;
11786;265;1475791.44686 ns;
11787;265;1474531.36742 ns;
11788;236;1474686.89829 ns;
11789;279;1476239.41302 ns;
11790;243;1489931.71751 ns;
11791;240;1481775.19441 ns;
11792;240;1508104.61491 ns;
11793;234;1474310.64397 ns;
11794;276;1494233.49649 ns;
11795;252;1474335.78968 ns;
11796;253;1485361.71764 ns;
11797;267;1479858.53255 ns;
11798;241;1498753.20494 ns;
11799;272;1513703.72623 ns;
11800;258;1485125.16171 ns;
11801;264;1509204.50687 ns;
11802;240;1474630.08761 ns;
11803;259;1500288.95587 ns;
11804;260;1480868.08622 ns;
11805;250;1623271.96449 ns;
11806;263;1475354.65658 ns;
11807;257;1474648.71407 ns;
11808;260;1512220.12937 ns;
11809;239;1552814.61775 ns;
11810;240;1480569.13167 ns;
11811;231;1490443.94493 ns;
11812;255;1485015.26564 ns;
11813;258;1500268.46677 ns;
11814;266;1534862.44380 ns;
11815;252;1475026.83103 ns;
11816;257;1489026.47197 ns;
11817;262;1489427.87200 ns;
11818;239;1473501.32465 ns;
11819;259;1488033.68211 ns;
11820;256;1514684.40890 ns;
11821;261;1512493.93821 ns;
11822;256;1549826.93493 ns;
11823;263;1518841.83288 ns;
11824;238;1532868.48217 ns;
11825;242;1512028.27692 ns;
11826;257;1512623.39205 ns;
11827;262;1484001.98668 ns;
11828;262;1479338.85455 ns;
11829;245;1649136.65503 ns;
11830;251;1476287.84180 ns;
11831;274;1483435.74256 ns;
11832;268;1474384.21845 ns;
11833;254;1495869.83025 ns;
11834;242;1478621.73617 ns;
11835;241;1480363.30938 ns;
11836;249;1540264.11474 ns;
11837;253;1511222.68289 ns;
11838;251;1512978.22595 ns;
11839;253;1522496.34266 ns;
11840;245;1527491.95695 ns;
11841;256;1515826.21038 ns;
11842;249;1518636.01059 ns;
11843;239;1543813.38507 ns;
11844;243;1513683.23714 ns;
11845;259;1520869.32212 ns;
11846;245;1518096.77482 ns;
11847;252;1518245.78643 ns;
11848;251;1531539.48486 ns;
11849;254;1476364.21025 ns;
11850;242;1494385.30207 ns;
11851;246;1475216.82084 ns;
11852;277;1481923.27470 ns;
11853;263;1480053.17897 ns;
11854;243;1480401.49361 ns;
11855;265;1476174.22044 ns;
11856;251;1484405.24936 ns;
11857;245;1534699.46235 ns;
11858;278;1476289.70444 ns;
11859;272;1489037.64784 ns;
11860;254;1482192.42692 ns;
11861;261;1477330.92308 ns;
11862;256;1473704.35297 ns;
11863;261;1474780.96187 ns;
11864;271;1474853.60503 ns;
11865;257;1474057.32423 ns;
11866;266;1481823.62318 ns;
11867;261;1479396.59655 ns;
11868;279;1474722.28855 ns;
11869;266;1494096.59207 ns;
11870;264;1473676.41330 ns;
11871;262;1474554.65049 ns;
11872;264;1478700.89859 ns;
11873;273;1504969.78313 ns;
11874;268;1480263.65787 ns;
11875;246;1475369.55774 ns;
11876;249;1474047.07968 ns;
11877;281;1472697.59327 ns;
11878;251;1476358.62231 ns;
11879;270;1478709.28049 ns;
11880;278;1480034.55251 ns;
11881;268;1474893.65190 ns;
11882;243;1475530.67654 ns;
11883;243;1526112.66822 ns;
11884;257;1474921.59158 ns;
11885;228;1473136.24620 ns;
11886;276;1482293.94108 ns;
11887;249;1479401.25316 ns;
11888;250;1474580.72752 ns;
11889;258;1476219.85525 ns;
11890;250;1473339.27453 ns;
11891;256;1475803.55406 ns;
11892;251;1488490.03017 ns;
11893;244;1479835.24948 ns;
11894;243;1481215.46954 ns;
11895;259;1475169.32338 ns;
11896;270;1503322.27349 ns;
11897;232;1475578.17400 ns;
11898;270;1474000.51355 ns;
11899;265;1479861.32652 ns;
11900;250;1518074.42307 ns;
11901;243;1478970.05081 ns;
11902;253;1477357.93144 ns;
11903;244;1475818.45522 ns;
11904;228;1482785.67940 ns;
11905;257;1473311.33485 ns;
11906;277;1489538.69939 ns;
11907;263;1488970.59262 ns;
11908;270;1536198.89170 ns;
11909;258;1483542.84465 ns;
11910;253;1474153.25046 ns;
11911;276;1473776.99614 ns;
11912;261;1484358.68323 ns;
11913;252;1479172.14781 ns;
11914;277;1479661.09216 ns;
11915;246;1484126.78391 ns;
11916;259;1536489.46434 ns;
11917;257;1473949.29081 ns;
11918;258;1473932.52701 ns;
11919;257;1489583.40287 ns;
11920;243;1480230.13026 ns;
11921;252;1475086.43568 ns;
11922;262;1494147.81481 ns;
11923;263;1474378.63052 ns;
11924;251;1474849.87974 ns;
11925;255;1474928.11084 ns;
11926;237;1499108.03884 ns;
11927;255;1499463.80407 ns;
11928;260;1474950.46258 ns;
11929;279;1475800.76009 ns;
11930;246;1475169.32338 ns;
11931;258;1474094.57713 ns;
11932;256;1481208.01896 ns;
11933;249;1498722.47130 ns;
11934;264;1479228.02716 ns;
11935;266;1505339.51819 ns;
11936;247;1473534.85227 ns;
11937;264;1484403.38671 ns;
11938;266;1474868.50619 ns;
11939;249;1479156.31533 ns;
11940;260;1480051.31632 ns;
11941;248;1490444.87625 ns;
11942;273;1472908.07217 ns;
11943;257;1475709.49048 ns;
11944;264;1552665.60614 ns;
11945;263;1484001.98668 ns;
11946;258;1480489.03793 ns;
11947;261;1478956.08097 ns;
11948;262;1479046.41926 ns;
11949;247;1475006.34193 ns;
11950;251;1475177.70529 ns;
11951;243;1476497.38938 ns;
11952;269;1472787.93156 ns;
11953;274;1479909.75529 ns;
11954;257;1502041.70495 ns;
11955;253;1498657.27872 ns;
11956;260;1482777.29750 ns;
11957;258;1545101.40419 ns;
11958;272;1474377.69920 ns;
11959;239;1476285.04783 ns;
11960;263;1478198.91572 ns;
11961;261;1475097.61155 ns;
11962;253;1475757.91925 ns;
11963;249;1472334.37747 ns;
11964;248;1477550.71521 ns;
11965;252;1472089.43963 ns;
11966;260;1528352.49901 ns;
11967;253;1480808.48157 ns;
11968;263;1492124.98218 ns;
11969;254;1473287.12046 ns;
11970;260;1475902.27425 ns;
11971;283;1474444.75442 ns;
11972;263;1473758.36968 ns;
11973;243;1488693.05849 ns;
11974;255;1479269.93668 ns;
11975;250;1499066.12933 ns;
11976;279;1475859.43341 ns;
11977;256;1472511.32876 ns;
11978;277;1475492.49232 ns;
11979;236;1514857.63490 ns;
11980;240;1482142.13550 ns;
11981;270;1478935.59188 ns;
11982;274;1487170.34608 ns;
11983;255;1474639.40084 ns;
11984;260;1474877.81942 ns;
11985;269;1474139.28062 ns;
11986;255;1473675.48198 ns;
11987;235;1480200.32793 ns;
11988;265;1520349.64412 ns;
11989;259;1473968.84859 ns;
11990;250;1472929.49259 ns;
11991;254;1474575.13958 ns;
11992;249;1474506.22171 ns;
11993;257;1475241.96655 ns;
11994;246;1478468.06794 ns;
11995;255;1499955.54239 ns;
11996;258;1473809.59243 ns;
11997;264;1473641.02304 ns;
11998;257;1474400.98226 ns;
11999;252;1474505.29039 ns;
12000;251;1502380.70637 ns;
12001;253;1480336.30103 ns;
12002;258;1499883.83055 ns;
12003;240;1474489.45791 ns;
12004;264;1473924.14510 ns;
12005;235;1474685.96697 ns;
12006;260;1474718.56326 ns;
12007;253;1595303.41625 ns;
12008;270;1481000.33402 ns;
12009;271;1480377.27922 ns;
12010;277;1474801.45097 ns;
12011;249;1475806.34803 ns;
12012;244;1483509.31704 ns;
12013;238;1473222.85920 ns;
12014;246;1480119.30287 ns;
12015;262;1498148.77659 ns;
12016;245;1494721.50952 ns;
12017;270;1472649.16450 ns;
12018;245;1474308.78133 ns;
12019;258;1475162.80413 ns;
12020;240;1549315.63884 ns;
12021;252;1477896.23588 ns;
12022;272;1481341.19809 ns;
12023;256;1475531.60787 ns;
12024;246;1473437.06340 ns;
12025;276;1474570.48297 ns;
12026;262;1528401.85910 ns;
12027;265;1541010.10412 ns;
12028;266;1480028.96458 ns;
12029;271;1474387.01242 ns;
12030;266;1519387.58790 ns;
12031;256;1515722.83357 ns;
12032;253;1473496.66804 ns;
12033;246;1480552.36787 ns;
12034;280;1537919.97582 ns;
12035;260;1497904.77008 ns;
12036;276;1473112.96314 ns;
12037;240;1474125.31078 ns;
12038;238;1473718.32281 ns;
12039;252;1473340.20585 ns;
12040;255;1478057.35469 ns;
12041;260;1539702.52723 ns;
12042;242;1496961.34031 ns;
12043;265;1474732.53310 ns;
12044;272;1512896.26956 ns;
12045;247;1473926.93907 ns;
12046;248;1493714.74981 ns;
12047;250;1479175.87310 ns;
12048;248;1537906.93730 ns;
12049;267;1477486.45395 ns;
12050;270;1483890.22797 ns;
12051;259;1474781.89319 ns;
12052;255;1486334.01841 ns;
12053;253;1558245.15969 ns;
12054;267;1489422.28407 ns;
12055;264;1537447.79527 ns;
12056;260;1475814.72993 ns;
12057;244;1475925.55732 ns;
12058;263;1477495.76718 ns;
12059;239;1477500.42379 ns;
12060;269;1487671.39763 ns;
12061;271;1479032.44942 ns;
12062;277;1534961.16400 ns;
12063;243;1474306.91868 ns;
12064;247;1476476.90028 ns;
12065;256;1483652.74072 ns;
12066;249;1507961.19124 ns;
12067;287;1499049.36552 ns;
12068;268;1472614.70556 ns;
12069;247;1533432.86365 ns;
12070;255;1475918.10673 ns;
12071;257;1474917.86629 ns;
12072;239;1478762.36588 ns;
12073;271;1487152.65095 ns;
12074;262;1477518.11892 ns;
12075;265;1473822.63094 ns;
12076;247;1533509.23210 ns;
12077;245;1473842.18872 ns;
12078;258;1472765.57982 ns;
12079;272;1489429.73465 ns;
12080;261;1480338.16367 ns;
12081;259;1474791.20642 ns;
12082;265;1494854.68864 ns;
12083;276;1535397.02296 ns;
12084;269;1474425.19665 ns;
12085;249;1478324.64427 ns;
12086;266;1497862.86056 ns;
12087;266;1481448.30018 ns;
12088;261;1485456.71254 ns;
12089;272;1472821.45917 ns;
12090;241;1543728.63472 ns;
12091;246;1475966.53551 ns;
12092;254;1479333.26662 ns;
12093;287;1481164.24680 ns;
12094;237;1474841.49784 ns;
12095;251;1504515.29771 ns;
12096;237;1483605.24327 ns;
12097;247;1543045.97527 ns;
12098;263;1477422.19269 ns;
12099;265;1578497.70039 ns;
12100;264;1476177.94573 ns;
12101;248;1522015.78021 ns;
12102;259;1555477.26899 ns;
12103;251;1473528.33301 ns;
12104;241;1500148.32616 ns;
12105;257;1500171.60922 ns;
12106;259;1474831.25329 ns;
12107;263;1493481.91917 ns;
12108;250;1476276.66593 ns;
12109;258;1599868.75951 ns;
12110;256;1479040.83133 ns;
12111;241;1479240.13436 ns;
12112;262;1479156.31533 ns;
12113;247;1474393.53168 ns;
12114;247;1477316.95324 ns;
12115;257;1484845.76494 ns;
12116;258;1534311.10084 ns;
12117;251;1499027.94510 ns;
12118;243;1478773.54175 ns;
12119;240;1474622.63703 ns;
12120;242;1473754.64439 ns;
12121;254;1474187.70939 ns;
12122;266;1475043.59484 ns;
12123;263;1537950.70946 ns;
12124;262;1478356.30924 ns;
12125;255;1477841.28785 ns;
12126;251;1477468.75882 ns;
12127;250;2002696.50668 ns;
12128;267;1592640.76501 ns;
12129;252;1523789.94972 ns;
12130;249;1496537.58854 ns;
12131;249;1477008.68547 ns;
12132;248;1473569.31120 ns;
12133;271;1588827.93039 ns;
12134;245;1482909.54530 ns;
12135;232;1515908.16677 ns;
12136;232;1473296.43369 ns;
12137;249;1484876.49858 ns;
12138;266;1511774.02586 ns;
12139;235;1517590.13534 ns;
12140;273;1480778.67925 ns;
12141;241;1480255.27596 ns;
12142;244;1494302.41436 ns;
12143;259;1507380.04595 ns;
12144;257;1502665.69108 ns;
12145;256;1517064.86940 ns;
12146;241;1479091.12275 ns;
12147;246;1515937.03777 ns;
12148;240;1512919.55262 ns;
12149;267;1495982.52028 ns;
12150;249;1502474.76995 ns;
12151;227;1475126.48255 ns;
12152;267;1622746.69856 ns;
12153;246;1481415.70389 ns;
12154;260;1609484.66510 ns;
12155;237;1475529.74522 ns;
12156;250;1475910.65615 ns;
12157;255;1475518.56935 ns;
12158;262;1505920.66348 ns;
12159;249;1480584.03283 ns;
12160;279;1498831.43604 ns;
12161;265;1475000.75400 ns;
12162;246;1475421.71180 ns;
12163;244;1473898.06807 ns;
12164;254;1484996.63919 ns;
12165;241;1478774.47307 ns;
12166;254;1488528.21440 ns;
12167;258;1473997.71959 ns;
12168;247;1474923.45423 ns;
12169;253;1475530.67654 ns;
12170;256;1474576.07090 ns;
12171;235;1474566.75768 ns;
12172;260;1477560.02843 ns;
12173;264;1480706.96741 ns;
12174;247;1475844.53225 ns;
12175;273;1475483.17909 ns;
12176;257;1513778.23204 ns;
12177;265;1473680.13859 ns;
12178;242;1482554.71140 ns;
12179;268;1479234.54642 ns;
12180;262;1494561.32203 ns;
12181;251;1474385.14978 ns;
12182;260;1516479.06750 ns;
12183;266;1513537.01949 ns;
12184;260;1473197.71349 ns;
12185;274;1489875.83816 ns;
12186;276;1478068.53056 ns;
12187;252;1473429.61282 ns;
12188;251;1474592.83471 ns;
12189;268;1482237.13040 ns;
12190;242;1511973.32889 ns;
12191;259;1480135.13535 ns;
12192;240;1518668.60688 ns;
12193;259;1517921.68617 ns;
12194;243;1513266.93594 ns;
12195;257;1511325.12838 ns;
12196;242;1512922.34659 ns;
12197;251;1526305.45199 ns;
12198;256;1523246.98865 ns;
12199;257;1512346.78924 ns;
12200;256;1513085.32804 ns;
12201;272;1523012.29537 ns;
12202;267;1512409.18785 ns;
12203;263;1519897.02135 ns;
12204;264;1549703.06903 ns;
12205;252;1474678.51639 ns;
12206;237;1473152.07869 ns;
12207;255;1474390.73771 ns;
12208;250;1473395.15388 ns;
12209;266;1519034.61665 ns;
12210;248;1479115.33713 ns;
12211;251;1546202.22747 ns;
12212;251;1477950.25259 ns;
12213;268;1488067.20972 ns;
12214;260;1479050.14455 ns;
12215;261;1480747.01428 ns;
12216;245;1582710.07240 ns;
12217;245;1508857.12355 ns;
12218;255;1516332.84986 ns;
12219;243;1518348.23191 ns;
12220;256;1517346.12882 ns;
12221;262;1527142.71098 ns;
12222;265;1526596.95596 ns;
12223;257;1541561.44708 ns;
12224;258;1520202.49516 ns;
12225;271;1531860.79115 ns;
12226;253;1538100.65240 ns;
12227;259;1525479.36887 ns;
12228;256;1520115.88216 ns;
12229;269;1530626.78874 ns;
12230;248;1531098.96928 ns;
12231;244;1520113.08819 ns;
12232;264;1564833.33558 ns;
12233;269;1525909.63989 ns;
12234;249;1518902.36884 ns;
12235;253;1518495.38088 ns;
12236;257;1540319.99409 ns;
12237;290;1565922.98299 ns;
12238;257;1531110.14515 ns;
12239;258;1520743.59357 ns;
12240;272;1528087.07207 ns;
12241;277;1475724.39164 ns;
12242;234;1483674.16114 ns;
12243;239;1498785.80123 ns;
12244;238;1531572.08115 ns;
12245;238;1473320.64807 ns;
12246;247;1473696.90239 ns;
12247;246;1474529.50478 ns;
12248;259;1474693.41755 ns;
12249;283;1488707.02833 ns;
12250;259;1520747.31886 ns;
12251;268;1472933.21788 ns;
12252;244;1474871.30016 ns;
12253;262;1483005.47153 ns;
12254;255;1473055.22114 ns;
12255;248;1479730.01003 ns;
12256;263;1480334.43838 ns;
12257;260;1478812.65730 ns;
12258;247;1484949.14174 ns;
12259;244;1495256.08867 ns;
12260;258;1473270.35666 ns;
12261;278;1531114.80176 ns;
12262;258;1479987.98639 ns;
12263;251;1479712.31490 ns;
12264;239;1483945.17601 ns;
12265;270;1474351.62216 ns;
12266;255;1475988.88725 ns;
12267;261;1484581.26932 ns;
12268;250;1521751.28460 ns;
12269;260;1479484.14087 ns;
12270;244;1480667.85187 ns;
12271;277;1473797.48523 ns;
12272;265;1482721.41814 ns;
12273;254;1474317.16323 ns;
12274;264;1475379.80229 ns;
12275;265;1501428.89470 ns;
12276;253;1480439.67783 ns;
12277;264;1474069.43142 ns;
12278;249;1494078.89694 ns;
12279;267;1493888.90713 ns;
12280;269;1476979.81447 ns;
12281;238;1519686.54245 ns;
12282;259;1508751.88410 ns;
12283;248;1503790.72875 ns;
12284;249;1473720.18546 ns;
12285;263;1475049.18277 ns;
12286;247;1493358.05327 ns;
12287;262;1479835.24948 ns;
12288;262;1488748.00652 ns;
12289;269;1498688.94368 ns;
12290;242;1562561.83982 ns;
12291;276;1475024.03706 ns;
12292;267;1485026.44151 ns;
12293;241;1476787.96202 ns;
12294;258;1478626.39278 ns;
12295;273;1480615.69780 ns;
12296;254;1473554.41004 ns;
12297;260;1534995.62293 ns;
12298;264;1473926.93907 ns;
12299;262;1473252.66153 ns;
12300;255;1509311.60897 ns;
12301;254;1498575.32233 ns;
12302;256;1475052.90806 ns;
12303;243;1535660.58725 ns;
12304;255;1537981.44311 ns;
12305;250;1474045.21704 ns;
12306;279;1535984.68751 ns;
12307;251;1479744.91119 ns;
12308;247;1478298.56724 ns;
12309;245;1475137.65842 ns;
12310;255;1535981.89354 ns;
12311;264;1542662.27037 ns;
12312;256;1476107.16522 ns;
12313;238;1479907.89264 ns;
12314;241;1478799.61878 ns;
12315;255;1473323.44204 ns;
12316;273;1482293.00976 ns;
12317;261;1534457.31848 ns;
12318;246;1558232.12117 ns;
12319;238;1526135.01996 ns;
12320;268;1529575.32555 ns;
12321;276;1521463.50592 ns;
12322;270;1517198.04853 ns;
12323;250;1519075.59484 ns;
12324;277;1592234.70837 ns;
12325;271;1525765.28490 ns;
12326;244;1519102.60320 ns;
12327;244;1523165.96359 ns;
12328;249;1522273.75656 ns;
12329;262;1531938.09092 ns;
12330;257;1528555.52733 ns;
12331;264;1524956.89690 ns;
12332;276;1521537.08041 ns;
12333;249;1519619.48723 ns;
12334;260;1530434.93629 ns;
12335;256;1539459.45203 ns;
12336;251;1530583.94790 ns;
12337;264;1519667.91600 ns;
12338;273;1547463.23824 ns;
12339;275;1538331.62040 ns;
12340;251;1543944.70155 ns;
12341;256;1547413.87814 ns;
12342;270;1539312.30307 ns;
12343;253;1518462.78459 ns;
12344;257;1476099.71464 ns;
12345;257;1484100.70688 ns;
12346;254;1472412.60856 ns;
12347;264;1498932.95020 ns;
12348;252;1622888.25959 ns;
12349;236;1525144.09274 ns;
12350;260;1519688.40510 ns;
12351;254;1485525.63041 ns;
12352;245;1474107.61565 ns;
12353;263;1477935.35143 ns;
12354;257;1538500.18978 ns;
12355;241;1535959.54180 ns;
12356;269;1473850.57062 ns;
12357;244;1474500.63378 ns;
12358;272;1474010.75810 ns;
12359;255;1480439.67783 ns;
12360;242;1476591.45296 ns;
12361;274;1487690.02408 ns;
12362;237;1549082.80820 ns;
12363;262;1474684.10432 ns;
12364;267;1473961.39801 ns;
12365;274;1496111.04280 ns;
12366;260;1480877.39944 ns;
12367;252;1547431.57327 ns;
12368;250;1480708.83006 ns;
12369;256;1539120.45062 ns;
12370;253;1476894.13279 ns;
12371;240;1474988.64681 ns;
12372;264;1474183.98410 ns;
12373;262;1507166.77308 ns;
12374;258;1478853.63549 ns;
12375;264;1475791.44686 ns;
12376;243;1559341.32636 ns;
12377;254;1495550.38661 ns;
12378;258;1475364.90113 ns;
12379;255;1479025.93017 ns;
12380;251;1478433.60901 ns;
12381;258;1479224.30187 ns;
12382;260;1476639.88173 ns;
12383;253;1534629.61316 ns;
12384;228;1496580.42938 ns;
12385;236;1474519.26023 ns;
12386;276;1481181.94193 ns;
12387;249;1480630.59896 ns;
12388;256;1476438.71605 ns;
12389;242;1473808.66110 ns;
12390;255;1538858.74897 ns;
12391;246;1474840.56652 ns;
12392;250;1484880.22387 ns;
12393;249;1479315.57149 ns;
12394;267;1479222.43923 ns;
