ID;HW;TIME
11283;122;1475618.22087 ns;
11284;142;1480354.92748 ns;
11285;126;1476842.91005 ns;
11286;113;1480367.03467 ns;
11287;127;1475951.63435 ns;
11288;127;1476969.56992 ns;
11289;137;1475472.00322 ns;
11290;134;1885386.18386 ns;
11291;125;1476100.64596 ns;
11292;135;1475472.00322 ns;
11293;123;1514256.93184 ns;
11294;126;1475518.56935 ns;
11295;128;1543586.14236 ns;
11296;133;1474868.50619 ns;
11297;115;1480201.25926 ns;
11298;129;1473600.04485 ns;
11299;118;1500877.55173 ns;
11300;128;1475585.62458 ns;
11301;125;1474040.56042 ns;
11302;122;1482741.90724 ns;
11303;129;1487648.11456 ns;
11304;136;1514250.41258 ns;
11305;121;1473676.41330 ns;
11306;126;1480712.55535 ns;
11307;123;1477020.79266 ns;
11308;124;1479346.30513 ns;
11309;133;1476354.89702 ns;
11310;139;1473816.11168 ns;
11311;128;1479201.95013 ns;
11312;126;1474400.98226 ns;
11313;129;1502513.88550 ns;
11314;136;1474975.60829 ns;
11315;116;1501760.44554 ns;
11316;125;1478557.47491 ns;
11317;115;1481147.48299 ns;
11318;123;1499383.71032 ns;
11319;133;1475361.17584 ns;
11320;119;1481329.09089 ns;
11321;121;1476708.79960 ns;
11322;122;1479767.26294 ns;
11323;139;1475979.57402 ns;
11324;132;1482871.36108 ns;
11325;119;1513263.21065 ns;
11326;125;1479474.82765 ns;
11327;122;1476051.28586 ns;
11328;119;1476950.01215 ns;
11329;124;1500517.12990 ns;
11330;138;1474500.63378 ns;
11331;124;1502308.06321 ns;
11332;109;1474943.94332 ns;
11333;140;1481601.03709 ns;
11334;129;1528058.20107 ns;
11335;139;1527868.21127 ns;
11336;124;1480042.00310 ns;
11337;130;1522764.56356 ns;
11338;137;1476810.31376 ns;
11339;120;1480336.30103 ns;
11340;118;1494523.13781 ns;
11341;128;1476656.64554 ns;
11342;127;1479414.29168 ns;
11343;120;1471918.07628 ns;
11344;113;1480254.34464 ns;
11345;122;1474268.73446 ns;
11346;118;1480962.14980 ns;
11347;123;1475038.00690 ns;
11348;134;1472936.01185 ns;
11349;134;1473723.91075 ns;
11350;118;1474103.89036 ns;
11351;140;1480825.24538 ns;
11352;137;1474691.55490 ns;
11353;115;1479152.59004 ns;
11354;118;1473019.83088 ns;
11355;134;1478541.64243 ns;
11356;118;1474936.49274 ns;
11357;131;1474288.29223 ns;
11358;123;1475555.82225 ns;
11359;135;1494111.49323 ns;
11360;130;1478530.46656 ns;
11361;127;1476111.82183 ns;
11362;128;1479594.96826 ns;
11363;126;1474509.94700 ns;
11364;138;1481011.50990 ns;
11365;110;1515099.77877 ns;
11366;133;1474553.71916 ns;
11367;135;1476115.54712 ns;
11368;123;1476465.72441 ns;
11369;134;1481996.84918 ns;
11370;125;1472975.12740 ns;
11371;147;1480181.70148 ns;
11372;131;1475423.57445 ns;
11373;123;1481037.58693 ns;
11374;129;1477178.18618 ns;
11375;124;1494251.19162 ns;
11376;140;1475994.47519 ns;
11377;119;1513801.51510 ns;
11378;128;1524943.85839 ns;
11379;126;1477056.18292 ns;
11380;112;1482435.50211 ns;
11381;126;1596528.10544 ns;
11382;124;1482933.75969 ns;
11383;128;1475441.26958 ns;
11384;131;1480258.06993 ns;
11385;138;1473935.32097 ns;
11386;142;1534724.60806 ns;
11387;118;1480977.98228 ns;
11388;131;1494607.88816 ns;
11389;129;1479648.05365 ns;
11390;131;1475609.83896 ns;
11391;133;1499561.59294 ns;
11392;140;1474224.96229 ns;
11393;138;1475736.49883 ns;
11394;123;1475083.64171 ns;
11395;111;1476825.21492 ns;
11396;131;1481203.36235 ns;
11397;126;1474563.03239 ns;
11398;123;1480739.56370 ns;
11399;115;1476683.65389 ns;
11400;124;1481741.66679 ns;
11401;133;1484759.15194 ns;
11402;132;1499692.90942 ns;
11403;133;1476639.88173 ns;
11404;130;1478060.14866 ns;
11405;118;1481048.76280 ns;
11406;123;1474505.29039 ns;
11407;121;1497454.00995 ns;
11408;122;1474758.61013 ns;
11409;130;1481885.09047 ns;
11410;148;1476510.42789 ns;
11411;129;1475680.61948 ns;
11412;115;1476109.95919 ns;
11413;124;1494589.26171 ns;
11414;148;1480011.26945 ns;
11415;123;1475573.51738 ns;
11416;128;1500913.87331 ns;
11417;130;1496054.23212 ns;
11418;131;1479950.73348 ns;
11419;125;1476247.79493 ns;
11420;122;1476262.69609 ns;
11421;131;1473996.78826 ns;
11422;121;1476209.61070 ns;
11423;125;1577616.66924 ns;
11424;128;1475363.96980 ns;
11425;123;1480453.64767 ns;
11426;117;1477467.82750 ns;
11427;128;1500528.30577 ns;
11428;137;1476733.01399 ns;
11429;130;1515356.82380 ns;
11430;142;1475439.40693 ns;
11431;136;1473455.68985 ns;
11432;120;1481585.20460 ns;
11433;120;1476054.07983 ns;
11434;116;1480474.13677 ns;
11435;133;1475265.24961 ns;
11436;120;1479922.79381 ns;
11437;123;1515405.25258 ns;
11438;133;1519287.93639 ns;
11439;122;1475101.33684 ns;
11440;133;1475302.50251 ns;
11441;140;1500112.00458 ns;
11442;141;1478262.24566 ns;
11443;124;1478885.30046 ns;
11444;131;1474327.40778 ns;
11445;125;1481156.79622 ns;
11446;136;1560483.12783 ns;
11447;126;1479392.87126 ns;
11448;126;1476445.23531 ns;
11449;144;1473480.83556 ns;
11450;127;1478834.07772 ns;
11451;133;1475012.86119 ns;
11452;103;1481236.88996 ns;
11453;135;1475933.93922 ns;
11454;124;1478554.68094 ns;
11455;134;1501824.70679 ns;
11456;133;1473499.46201 ns;
11457;123;1474447.54839 ns;
11458;136;1476559.78799 ns;
11459;123;1480383.79848 ns;
11460;124;1474625.43100 ns;
11461;123;1477975.39830 ns;
11462;137;1474132.76136 ns;
11463;112;1531030.05141 ns;
11464;122;1475399.36006 ns;
11465;130;1475870.60928 ns;
11466;121;1474847.08577 ns;
11467;126;1475121.82593 ns;
11468;116;1481812.44731 ns;
11469;125;1584512.18158 ns;
11470;124;1480843.87183 ns;
11471;137;1476169.56383 ns;
11472;119;1480984.50154 ns;
11473;129;1476137.89886 ns;
11474;122;1476733.94531 ns;
11475;132;1475596.80045 ns;
11476;133;1493674.70294 ns;
11477;123;1477967.01640 ns;
11478;121;1474841.49784 ns;
11479;130;1500247.04635 ns;
11480;127;1474219.37436 ns;
11481;142;1540322.78806 ns;
11482;127;1474500.63378 ns;
11483;128;1479713.24623 ns;
11484;127;1475007.27326 ns;
11485;124;1475825.90580 ns;
11486;112;1499910.83890 ns;
11487;127;1475288.53267 ns;
11488;132;1479744.91119 ns;
11489;134;1476190.98425 ns;
11490;127;1541174.01689 ns;
11491;125;1474661.75258 ns;
11492;125;1480317.67458 ns;
11493;135;1473749.05646 ns;
11494;126;1475458.03338 ns;
11495;131;1497442.83408 ns;
11496;142;1476570.96386 ns;
11497;116;1499097.79429 ns;
11498;123;1495239.32487 ns;
11499;124;1483090.22188 ns;
11500;134;1476189.12160 ns;
11501;142;1479851.08197 ns;
11502;125;1474558.37578 ns;
11503;131;1476273.87196 ns;
11504;139;1479807.30981 ns;
11505;107;1476068.98099 ns;
11506;124;1480541.19200 ns;
11507;126;1474040.56042 ns;
11508;120;1485590.82299 ns;
11509;126;1539498.56758 ns;
11510;111;1481646.67189 ns;
11511;125;1476551.40609 ns;
11512;128;1475268.97490 ns;
11513;131;1482489.51882 ns;
11514;135;1474171.87691 ns;
11515;126;1481881.36518 ns;
11516;120;1475184.22455 ns;
11517;126;1478540.71110 ns;
11518;137;1475528.81390 ns;
11519;126;1479987.05506 ns;
11520;132;1474459.65558 ns;
11521;142;1495452.59774 ns;
11522;138;1480743.28899 ns;
11523;139;1474649.64539 ns;
11524;127;1538028.00924 ns;
11525;128;1475009.13590 ns;
11526;131;1479692.75713 ns;
11527;121;1475382.59625 ns;
11528;124;1481975.42876 ns;
11529;136;1475929.28261 ns;
11530;133;1475367.69509 ns;
11531;122;1475267.11226 ns;
11532;128;1475512.05009 ns;
11533;126;1519258.13407 ns;
11534;138;1475864.09003 ns;
11535;121;1478139.31108 ns;
11536;142;1474997.96003 ns;
11537;123;1480754.46486 ns;
11538;121;1537569.79853 ns;
11539;120;1476390.28728 ns;
11540;127;1475239.17258 ns;
11541;130;1474076.88200 ns;
11542;133;1479784.02674 ns;
11543;125;1475246.62316 ns;
11544;133;1480580.30754 ns;
11545;127;1503707.84104 ns;
11546;127;1482453.19724 ns;
11547;119;1475648.95451 ns;
11548;124;1501346.93831 ns;
11549;136;1535614.02112 ns;
11550;140;1494392.75265 ns;
11551;111;1522591.33756 ns;
11552;136;1475349.99996 ns;
11553;127;1478716.73107 ns;
11554;128;1534627.75052 ns;
11555;125;1482722.34946 ns;
11556;132;1513831.31742 ns;
11557;127;1493761.31594 ns;
11558;135;1475477.59116 ns;
11559;130;1536345.10934 ns;
11560;142;1493608.57904 ns;
11561;130;1474556.51313 ns;
11562;128;1479549.33345 ns;
11563;118;1534341.83449 ns;
11564;118;1479514.87452 ns;
11565;124;1474715.76929 ns;
11566;131;1498899.42259 ns;
11567;123;1475374.21435 ns;
11568;126;1499878.24261 ns;
11569;133;1476074.56893 ns;
11570;118;1516455.78444 ns;
11571;122;1478311.60575 ns;
11572;122;1474900.17116 ns;
11573;138;1479806.37848 ns;
11574;122;1533929.25858 ns;
11575;109;1479266.21139 ns;
11576;136;1514279.28358 ns;
11577;135;1479384.48936 ns;
11578;129;1532820.98472 ns;
11579;133;1480449.92238 ns;
11580;127;1475650.81716 ns;
11581;119;1552523.11379 ns;
11582;132;1533368.60240 ns;
11583;123;1514940.52261 ns;
11584;134;1513498.83527 ns;
11585;127;1474838.70387 ns;
11586;124;1478645.01923 ns;
11587;129;1473854.29591 ns;
11588;116;1479504.62997 ns;
11589;128;1497127.11573 ns;
11590;126;1480968.66906 ns;
11591;126;1475230.79067 ns;
11592;124;1557353.88398 ns;
11593;132;1531566.49321 ns;
11594;127;1476590.52163 ns;
11595;120;1477078.53466 ns;
11596;127;1476630.56850 ns;
11597;145;1480191.94603 ns;
11598;140;1476514.15318 ns;
11599;112;1498715.02072 ns;
11600;135;1486115.15760 ns;
11601;112;1483319.32724 ns;
11602;117;1473216.33995 ns;
11603;127;1538990.99678 ns;
11604;114;1494557.59674 ns;
11605;137;1504712.73810 ns;
11606;130;1494531.51971 ns;
11607;135;1599384.47177 ns;
11608;123;1480764.70941 ns;
11609;135;1483175.90356 ns;
11610;124;1487054.86208 ns;
11611;135;1600997.52247 ns;
11612;134;1527382.99221 ns;
11613;121;1519449.98652 ns;
11614;127;1525541.76748 ns;
11615;123;1562502.23517 ns;
11616;125;1526374.36986 ns;
11617;125;1519908.19722 ns;
11618;134;1526921.05621 ns;
11619;135;1523843.96642 ns;
11620;128;1548886.29913 ns;
11621;145;1592150.88934 ns;
11622;117;1567618.92140 ns;
11623;115;1521769.91105 ns;
11624;127;1524781.80826 ns;
11625;128;1521789.46882 ns;
11626;139;1525228.84309 ns;
11627;129;1541742.12366 ns;
11628;133;1526724.54715 ns;
11629;127;1536139.28705 ns;
11630;138;1560966.48425 ns;
11631;129;1472958.36359 ns;
11632;137;1499478.70523 ns;
11633;135;1473639.16039 ns;
11634;139;1474664.54655 ns;
11635;127;1475403.08535 ns;
11636;129;1476267.35270 ns;
11637;125;1479334.19794 ns;
11638;126;1475734.63619 ns;
11639;130;1545143.31371 ns;
11640;141;1476759.09102 ns;
11641;144;1482066.69837 ns;
11642;136;1477142.79592 ns;
11643;134;1542407.08798 ns;
11644;121;1475269.90622 ns;
11645;138;1474557.44445 ns;
11646;116;1476054.07983 ns;
11647;138;1476340.92718 ns;
11648;127;1789828.76241 ns;
11649;127;1496105.45486 ns;
11650;141;1479960.04671 ns;
11651;137;1471948.80992 ns;
11652;127;1479189.84294 ns;
11653;122;1474994.23474 ns;
11654;135;1538305.54336 ns;
11655;134;1476382.83670 ns;
11656;119;1474824.73403 ns;
11657;136;1474549.99387 ns;
11658;134;1474099.23375 ns;
11659;114;1480442.47180 ns;
11660;128;1474963.50110 ns;
11661;120;1502902.24701 ns;
11662;134;1475419.84916 ns;
11663;120;1521472.81915 ns;
11664;128;1475260.59300 ns;
11665;127;1475128.34519 ns;
11666;135;1474588.17810 ns;
11667;120;1477218.23305 ns;
11668;140;1497904.77008 ns;
11669;128;1473393.29123 ns;
11670;121;1499284.99013 ns;
11671;140;1473816.11168 ns;
11672;114;1481071.11454 ns;
11673;138;1473830.08152 ns;
11674;114;1474345.10291 ns;
11675;144;1474827.52800 ns;
11676;135;1474068.50010 ns;
11677;126;1518211.32749 ns;
11678;130;1481794.75218 ns;
11679;120;1586676.57524 ns;
11680;128;1477569.34166 ns;
11681;142;1536825.67179 ns;
11682;116;1479082.74084 ns;
11683;138;1480800.09967 ns;
11684;116;1473760.23233 ns;
11685;133;1483925.61823 ns;
11686;126;1474777.23658 ns;
11687;127;1476856.87989 ns;
11688;125;1484164.96813 ns;
11689;127;1474975.60829 ns;
11690;127;1479691.82581 ns;
11691;115;2742921.00221 ns;
11692;137;2754287.79423 ns;
11693;132;2439095.63869 ns;
11694;137;1518626.69736 ns;
11695;114;1525067.72429 ns;
11696;139;1519549.63803 ns;
11697;131;1525924.54106 ns;
11698;115;1519914.71648 ns;
11699;119;1519436.01668 ns;
11700;117;1518932.17117 ns;
11701;131;1541720.70324 ns;
11702;118;1586903.81795 ns;
11703;126;1517977.56553 ns;
11704;123;1517872.32608 ns;
11705;115;1521034.16622 ns;
11706;138;1516982.91302 ns;
11707;129;1521477.47576 ns;
11708;137;1520909.36899 ns;
11709;129;1526700.33276 ns;
11710;134;1480141.65461 ns;
11711;132;1473775.13349 ns;
11712;126;1499355.77065 ns;
11713;133;1475531.60787 ns;
11714;123;1522011.12360 ns;
11715;123;1477916.72498 ns;
11716;126;1478835.00904 ns;
11717;128;1476665.95876 ns;
11718;128;1474809.83287 ns;
11719;135;1532196.06727 ns;
11720;128;1477245.24140 ns;
11721;129;1481188.46118 ns;
11722;143;1475701.10857 ns;
11723;134;1482462.51047 ns;
11724;116;1475838.94432 ns;
11725;130;1478380.52362 ns;
11726;133;1476993.78431 ns;
11727;131;1544209.19716 ns;
11728;126;1513905.82323 ns;
11729;129;1475828.69977 ns;
11730;122;1481048.76280 ns;
11731;117;1474637.53819 ns;
11732;133;1479556.78403 ns;
11733;133;1474286.42958 ns;
11734;116;1478485.76307 ns;
11735;125;1475229.85935 ns;
11736;131;1477217.30173 ns;
11737;138;1477132.55137 ns;
11738;129;1476863.39915 ns;
11739;151;1478770.74778 ns;
11740;130;1476817.76434 ns;
11741;122;1491811.12647 ns;
11742;121;1494481.22829 ns;
11743;120;1479935.83232 ns;
11744;133;1597004.01127 ns;
11745;132;1501047.98377 ns;
11746;128;1475499.94290 ns;
11747;124;1474851.74239 ns;
11748;123;1480397.76832 ns;
11749;122;1477400.77227 ns;
11750;126;1479974.01655 ns;
11751;118;1474588.17810 ns;
11752;123;1479340.71720 ns;
11753;116;1474162.56368 ns;
11754;126;1480929.55351 ns;
11755;128;1474217.51171 ns;
11756;129;1473961.39801 ns;
11757;122;1482227.81718 ns;
11758;129;1496193.93051 ns;
11759;114;1478772.61043 ns;
11760;119;1474634.74423 ns;
11761;122;1479427.33020 ns;
11762;133;1476638.01908 ns;
11763;127;1473760.23233 ns;
11764;143;1476192.84689 ns;
11765;145;1474065.70613 ns;
11766;133;1480210.57248 ns;
11767;125;1475675.96287 ns;
11768;119;1481125.13125 ns;
11769;132;1484413.63126 ns;
11770;129;1481417.56654 ns;
11771;119;1526391.13367 ns;
11772;118;1474061.04952 ns;
11773;123;1481007.78461 ns;
11774;125;1474569.55165 ns;
11775;129;1480262.72655 ns;
11776;130;1475735.56751 ns;
11777;134;1479477.62161 ns;
11778;127;1476645.46967 ns;
11779;134;1475756.98793 ns;
11780;130;1532377.67518 ns;
11781;127;1515102.57274 ns;
11782;121;1475214.02687 ns;
11783;136;1475632.19070 ns;
11784;127;1479257.82949 ns;
11785;115;1477004.02886 ns;
11786;138;1499583.01336 ns;
11787;131;1475400.29138 ns;
11788;126;1482458.78518 ns;
11789;122;1476287.84180 ns;
11790;120;1499406.99339 ns;
11791;130;1477096.22979 ns;
11792;123;1475919.03806 ns;
11793;138;1481401.73405 ns;
11794;133;1477323.47250 ns;
11795;126;1480106.26435 ns;
11796;125;1520029.26916 ns;
11797;134;1545687.20609 ns;
11798;134;1474864.78090 ns;
11799;118;1474898.30852 ns;
11800;121;1474672.92845 ns;
11801;130;1476580.27709 ns;
11802;133;1480879.26209 ns;
11803;129;1474295.74281 ns;
11804;125;1480062.49219 ns;
11805;129;1475717.87238 ns;
11806;140;1478642.22527 ns;
11807;118;1475937.66451 ns;
11808;115;1472905.27821 ns;
11809;108;1497186.72037 ns;
11810;130;1480569.13167 ns;
11811;108;1624679.19290 ns;
11812;119;1476841.04741 ns;
11813;130;1480167.73164 ns;
11814;138;1474082.46994 ns;
11815;128;1479709.52094 ns;
11816;122;1474131.83004 ns;
11817;128;1475745.81206 ns;
11818;118;1798352.22661 ns;
11819;143;1476692.96712 ns;
11820;130;1481935.38189 ns;
11821;120;1477521.84421 ns;
11822;129;1481898.12899 ns;
11823;128;1549332.40265 ns;
11824;144;1482433.63947 ns;
11825;128;1477268.52447 ns;
11826;132;1479770.98823 ns;
11827;118;1475966.53551 ns;
11828;135;1494980.41719 ns;
11829;119;1495150.84922 ns;
11830;120;1476309.26222 ns;
11831;136;1478626.39278 ns;
11832;118;1536063.84993 ns;
11833;128;1512633.63659 ns;
11834;123;1473828.21888 ns;
11835;121;1482759.60237 ns;
11836;127;1474261.28387 ns;
11837;144;1474088.05788 ns;
11838;133;1479581.92974 ns;
11839;115;1474637.53819 ns;
11840;146;1481648.53454 ns;
11841;135;1475949.77170 ns;
11842;134;1478284.59740 ns;
11843;118;1511778.68247 ns;
11844;133;1478353.51527 ns;
11845;120;1474995.16606 ns;
11846;133;1476517.87847 ns;
11847;120;1479758.88103 ns;
11848;133;1473145.55943 ns;
11849;121;1502322.03305 ns;
11850;125;1476355.82834 ns;
11851;128;1479981.46713 ns;
11852;123;1478111.37140 ns;
11853;115;1481829.21112 ns;
11854;127;1473698.76504 ns;
11855;146;1474401.91358 ns;
11856;129;1480706.03609 ns;
11857;133;1512364.48437 ns;
11858;127;1481646.67189 ns;
11859;127;1476868.98708 ns;
11860;136;1482342.36985 ns;
11861;122;1476253.38286 ns;
11862;134;1481400.80273 ns;
11863;109;1475938.59583 ns;
11864;125;1477180.04882 ns;
11865;121;1475444.99487 ns;
11866;124;1515063.45719 ns;
11867;125;1517249.27127 ns;
11868;120;1549091.19010 ns;
11869;141;1482784.74808 ns;
11870;129;1477596.35001 ns;
11871;123;1480918.37764 ns;
11872;125;1477420.33005 ns;
11873;136;1480465.75487 ns;
11874;132;1475781.20232 ns;
11875;112;1474901.10248 ns;
11876;132;1481194.04912 ns;
11877;124;1473398.87917 ns;
11878;124;1479386.35200 ns;
11879;126;1475933.00790 ns;
11880;134;1623537.39142 ns;
11881;146;1475242.89787 ns;
11882;138;1479889.26619 ns;
11883;140;1475252.21109 ns;
11884;112;1475042.66351 ns;
11885;126;1473144.62811 ns;
11886;124;1474173.73955 ns;
11887;127;1479296.01371 ns;
11888;136;1474410.29549 ns;
11889;120;1482620.83530 ns;
11890;126;1475099.47419 ns;
11891;133;1479114.40581 ns;
11892;133;1474088.05788 ns;
11893;123;1484930.51529 ns;
11894;132;1477050.59499 ns;
11895;132;1486177.55622 ns;
11896;120;1475919.96938 ns;
11897;126;1473547.89078 ns;
11898;114;1480341.88896 ns;
11899;125;1475947.90906 ns;
11900;143;1489368.26736 ns;
11901;135;1513700.93226 ns;
11902;134;1520973.63025 ns;
11903;121;1495020.46406 ns;
11904;130;1475105.06213 ns;
11905;121;1480768.43470 ns;
11906;136;1475008.20458 ns;
11907;118;1479072.49629 ns;
11908;115;1474672.92845 ns;
11909;132;1479022.20488 ns;
11910;129;1475233.58464 ns;
11911;117;1473950.22213 ns;
11912;122;1476734.87663 ns;
11913;130;1474373.97391 ns;
11914;127;1480567.26903 ns;
11915;128;1474440.09781 ns;
11916;129;1480782.40454 ns;
11917;127;1682376.48904 ns;
11918;134;1479563.30329 ns;
11919;131;1476794.48128 ns;
11920;142;1479984.26110 ns;
11921;121;1475122.75726 ns;
11922;119;1476606.35412 ns;
11923;123;1479662.02348 ns;
11924;115;1475634.98467 ns;
11925;130;1479857.60123 ns;
11926;128;1475919.03806 ns;
11927;135;1481334.67883 ns;
11928;125;1477338.37366 ns;
11929;141;1475952.56567 ns;
11930;127;1494967.37868 ns;
11931;127;1475523.22596 ns;
11932;135;1475170.25471 ns;
11933;131;1477945.59598 ns;
11934;131;1479583.79239 ns;
11935;134;1476205.88541 ns;
11936;124;1481833.86773 ns;
11937;126;1474840.56652 ns;
11938;138;1540663.65212 ns;
11939;128;1474495.97716 ns;
11940;148;1477330.92308 ns;
11941;128;1474958.84448 ns;
11942;115;1474129.03607 ns;
11943;131;1479773.78219 ns;
11944;127;1526467.50212 ns;
11945;119;1480046.65971 ns;
11946;122;1495862.37967 ns;
11947;128;1504362.56081 ns;
11948;127;1475833.35638 ns;
11949;138;1529834.23322 ns;
11950;129;1475946.97773 ns;
11951;124;1475176.77397 ns;
11952;120;1481549.81434 ns;
11953;140;1494785.77077 ns;
11954;135;1520008.78006 ns;
11955;141;1474763.26674 ns;
11956;140;1521432.77228 ns;
11957;140;1475066.87790 ns;
11958;126;1480307.43003 ns;
11959;126;1473636.36643 ns;
11960;121;1535313.20393 ns;
11961;115;1477310.43398 ns;
11962;126;1496132.46322 ns;
11963;130;1533962.78620 ns;
11964;123;1476741.39589 ns;
11965;142;1481312.32709 ns;
11966;125;1476505.77128 ns;
11967;124;1487405.03937 ns;
11968;128;1473020.76221 ns;
11969;134;1483776.60662 ns;
11970;131;1520336.60561 ns;
11971;131;1476235.68773 ns;
11972;131;1476391.21860 ns;
11973;142;1474793.06906 ns;
11974;117;1556967.38511 ns;
11975;131;1475356.51922 ns;
11976;116;1480832.69596 ns;
11977;126;1475495.28629 ns;
11978;129;1480033.62119 ns;
11979;134;1477239.65347 ns;
11980;134;1477203.33189 ns;
11981;136;1475319.26632 ns;
11982;143;1475405.87932 ns;
11983;130;1482430.84550 ns;
11984;134;1476096.92067 ns;
11985;112;1480803.82496 ns;
11986;129;1477168.87295 ns;
11987;137;1480318.60590 ns;
11988;130;1532941.12533 ns;
11989;135;1476858.74254 ns;
11990;147;1476496.45805 ns;
11991;128;1494241.87839 ns;
11992;134;1481407.32199 ns;
11993;125;1475246.62316 ns;
11994;130;1477909.27440 ns;
11995;127;1475110.65006 ns;
11996;127;1519509.59116 ns;
11997;141;1475734.63619 ns;
11998;130;1498702.91352 ns;
11999;100;1472839.15430 ns;
12000;125;1474813.55816 ns;
12001;133;1479099.50465 ns;
12002;116;1532145.77585 ns;
12003;127;1478771.67910 ns;
12004;133;1474586.31545 ns;
12005;124;1480927.69086 ns;
12006;128;1474604.01058 ns;
12007;134;1480877.39944 ns;
12008;121;1475234.51596 ns;
12009;131;1475539.98977 ns;
12010;139;1479129.30697 ns;
12011;128;1476918.34718 ns;
12012;122;1480243.16877 ns;
12013;132;1475659.19906 ns;
12014;128;1498087.30930 ns;
12015;130;1474377.69920 ns;
12016;127;1474159.76971 ns;
12017;125;1475728.11693 ns;
12018;125;1477344.89292 ns;
12019;121;1478933.72923 ns;
12020;130;1473395.15388 ns;
12021;143;1481018.96048 ns;
12022;120;1513168.21575 ns;
12023;132;1480299.04813 ns;
12024;138;1474515.53494 ns;
12025;117;1519167.79578 ns;
12026;137;1473818.90565 ns;
12027;138;1474843.36048 ns;
12028;132;1478071.32453 ns;
12029;125;1474643.12613 ns;
12030;129;1497399.99324 ns;
12031;120;1475580.96796 ns;
12032;130;1478118.82198 ns;
12033;121;1476161.18193 ns;
12034;130;1475472.00322 ns;
12035;131;1474893.65190 ns;
12036;124;1474470.83145 ns;
12037;128;1479468.30839 ns;
12038;118;1475716.94106 ns;
12039;130;1501403.74899 ns;
12040;126;1474632.88158 ns;
12041;132;1479096.71068 ns;
12042;122;1495407.89425 ns;
12043;121;1476745.12118 ns;
12044;136;1480130.47874 ns;
12045;126;1475555.82225 ns;
12046;113;1479011.02901 ns;
12047;127;1475354.65658 ns;
12048;119;1532953.23253 ns;
12049;134;1474799.58832 ns;
12050;120;1476237.55038 ns;
12051;117;1476771.19821 ns;
12052;126;1476974.22653 ns;
12053;130;1479159.10929 ns;
12054;123;1473319.71675 ns;
12055;125;1479158.17797 ns;
12056;136;1475857.57077 ns;
12057;121;1479968.42861 ns;
12058;130;1477776.09527 ns;
12059;115;1474601.21661 ns;
12060;129;1476633.36247 ns;
12061;125;2648205.49637 ns;
12062;127;1477690.41359 ns;
12063;137;1479165.62855 ns;
12064;131;1475043.59484 ns;
12065;146;1536548.13766 ns;
12066;132;1475558.61622 ns;
12067;134;1475595.86912 ns;
12068;123;1475163.73545 ns;
12069;132;1476042.90396 ns;
12070;123;1482936.55366 ns;
12071;137;1475005.41061 ns;
12072;139;1480644.56880 ns;
12073;138;1475167.46074 ns;
12074;127;1500477.08303 ns;
12075;131;1478104.85214 ns;
12076;127;1474589.10942 ns;
12077;138;1474066.63746 ns;
12078;125;1475487.83571 ns;
12079;126;1480270.17713 ns;
12080;116;1475959.08493 ns;
12081;123;1481756.56796 ns;
12082;127;1473642.88568 ns;
12083;117;1480138.86064 ns;
12084;121;1474807.97023 ns;
12085;147;1474345.10291 ns;
12086;130;1474817.28345 ns;
12087;120;1474202.61055 ns;
12088;130;1497588.12040 ns;
12089;138;1473993.06297 ns;
12090;131;1505295.74603 ns;
12091;127;1495185.30816 ns;
12092;120;1502086.40844 ns;
12093;131;1475393.77213 ns;
12094;135;1479914.41190 ns;
12095;126;1475236.37861 ns;
12096;144;1473212.61466 ns;
12097;137;1481676.47421 ns;
12098;127;1473924.14510 ns;
12099;137;1478543.50507 ns;
12100;133;1508121.37872 ns;
12101;129;1480651.08806 ns;
12102;126;1475282.01342 ns;
12103;129;1474279.91033 ns;
12104;108;1475099.47419 ns;
12105;133;1474035.90381 ns;
12106;126;1480844.80315 ns;
12107;124;1475743.94941 ns;
12108;135;1479508.35526 ns;
12109;135;1474628.22497 ns;
12110;132;1478078.77511 ns;
12111;130;1474278.97900 ns;
12112;126;1474547.19990 ns;
12113;120;1473559.99798 ns;
12114;137;1475667.58096 ns;
12115;138;1481415.70389 ns;
12116;123;1475275.49416 ns;
12117;123;1572891.13849 ns;
12118;120;1475486.90438 ns;
12119;131;1479133.03226 ns;
12120;117;1485245.30232 ns;
12121;133;1475449.65148 ns;
12122;114;1478970.98213 ns;
12123;125;1475844.53225 ns;
12124;124;1480137.92932 ns;
12125;120;1476074.56893 ns;
12126;143;1479226.16452 ns;
12127;137;1750656.40360 ns;
12128;134;1478950.49304 ns;
12129;140;1481097.19157 ns;
12130;140;1475438.47561 ns;
12131;128;1480497.41983 ns;
12132;135;1475807.27935 ns;
12133;132;1475566.99812 ns;
12134;115;1501563.00515 ns;
12135;142;1493798.56884 ns;
12136;138;1479477.62161 ns;
12137;140;1474994.23474 ns;
12138;123;1485140.06287 ns;
12139;134;1476304.60560 ns;
12140;122;1478966.32552 ns;
12141;117;1513240.85891 ns;
12142;131;1475283.87606 ns;
12143;122;1473946.49684 ns;
12144;142;1472596.07911 ns;
12145;123;1498708.50146 ns;
12146;136;1473541.37152 ns;
12147;136;1480433.15858 ns;
12148;124;1475990.74990 ns;
12149;127;1479569.82255 ns;
12150;134;1474827.52800 ns;
12151;125;1529749.48287 ns;
12152;140;1517512.83556 ns;
12153;127;1476328.81999 ns;
12154;125;1572402.19414 ns;
12155;118;1512759.36514 ns;
12156;112;1477994.02475 ns;
